recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,2.11370009998791,,no flicker,Vergessen,2,1,1627946.6400415,1628662.1080553
1,0.582866600016132,unrelated,,Vergessen,2,2,1627957.4053759,1628671.5800669
1,0.854643000056967,unrelated,,Vergessen,2,1,1627968.6206021,1628628.4766301
0,1.03007390000857,,no flicker,Vergessen,1,2,1627979.308961,1628804.1480421
NaN,NaN,,no flicker,Vergessen,2,2,1627989.3888777,1628582.2847529
1,2.76648450014181,unrelated,,Wissen,2,1,1627999.685897,1628531.228114
NaN,NaN,,flicker seen,Wissen,2,2,1628010.3094467,1628592.3643865
0,0.722494299989194,,no flicker,Vergessen,1,1,1628020.1654157,1628679.7400357
1,1.56181149999611,unrelated,,Vergessen,1,2,1628030.4208404,1628769.7567667
0,0.827762099914253,unrelated,,Erinnern,1,2,1628041.332966,1628752.8744829
0,0.711411700118333,unrelated,,Vergessen,1,1,1628052.1404278,1628636.5484741
0,2.40826880000532,,no flicker,,1,1,1628063.2611704,1628561.9089059
0,1.84146599983796,,no flicker,Vergessen,1,2,1628074.2126107,1628733.1568473
0,0.921232100110501,unrelated,,Vergessen,1,1,1628084.0446054,1628852.7632685
1,0.431120800087228,unrelated,,Vergessen,2,2,1628094.2930074,1628924.9315768
0,1.958636400057,,no flicker,Vergessen,2,1,1628104.0774889,1628645.035662
1,1.25938019994646,,no flicker,Vergessen,2,1,1628113.8676863,1628778.363557
0,1.83444579993375,,no flicker,Vergessen,2,1,1628123.7815593,1628522.0451886
1,0.384071199921891,unrelated,,Vergessen,2,1,1628134.0450151,1628900.7645421
1,1.67205949989147,,no flicker,Erinnern,1,2,1628144.9574402,1628551.4776363
1,1.25102490000427,unrelated,,Vergessen,1,2,1628155.3009561,1628572.7613607
0,1.79273220011964,unrelated,,Vergessen,1,2,1628166.6680246,1628836.4362317
0,0.712042999919504,,no flicker,Vergessen,1,1,1628177.0521947,1628845.179774
0,1.41886189999059,unrelated,,Vergessen,1,1,1628188.2927646,1628715.1890254
0,0.983371699927375,,flicker seen,Vergessen,1,1,1628198.836923,1628828.6523209
1,0.534463899908587,unrelated,,Vergessen,2,2,1628208.9572909,1628860.8522802
1,1.40000500017777,unrelated,,Vergessen,2,2,1628219.7408655,1628868.7964203
0,0.541576799936593,related,,Vergessen,2,2,1628230.9164505,1628917.1948939
0,1.34864600002766,,flicker seen,Erinnern,2,2,1628241.4451435,1628724.3568057
0,1.37010610010475,,no flicker,Erinnern,1,2,1628252.3086026,1628618.8997019
1,1.0128327999264,,no flicker,Vergessen,2,1,1628262.7240531,1628786.8684373
0,0.975982900010422,unrelated,,Vergessen,1,1,1628273.9792071,1628892.7882808
0,1.92926130001433,,no flicker,Erinnern,1,1,1628283.4928478,1628705.8924627
