recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.376653400016949,,no flicker,Erinnern,1,1,449913.0826256,450144.178292
0,0.297585399996024,,no flicker,Erinnern,1,2,449922.5953669,450315.4030032
1,0.384180499997456,unrelated,,Erinnern,2,1,449932.244154,450308.8332104
1,0.3365529999719,unrelated,,Erinnern,1,1,449941.8428182,450131.3550506
1,1.52823220001301,,no flicker,Wissen,2,2,449951.2907098,450340.9777304
0,1.90703360002954,,no flicker,Vergessen,2,1,449960.6268185,450234.4193711
0,0.987134800001513,,no flicker,Wissen,2,2,449970.2275378,450226.0745399
1,0.676272700016852,unrelated,,Erinnern,1,2,449979.5398284,450288.5237382
0,0.353842800017446,unrelated,,Wissen,2,1,449989.3636325,450137.7229031
0,0.190252300002612,,no flicker,Vergessen,2,2,449998.9153499,450368.8271717
1,2.06837020005332,unrelated,,Wissen,2,1,450008.3233729,450116.4175424
