recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,2.30503869999666,,no flicker,Wissen,2,1,142789.6270977,143550.7421066
NaN,NaN,,,Vergessen,2,2,142800.7332236,143560.5173833
1,1.14707360000466,unrelated,,Wissen,2,1,142812.190196,143516.2617541
0,1.10386999999173,,no flicker,Wissen,1,2,142822.8685801,143698.2542389
0,0.868351700017229,,no flicker,Vergessen,2,2,142833.2369633,143471.1264301
1,1.75955959997373,unrelated,,Erinnern,2,1,142844.1570732,143423.1264387
1,1.63171270000748,,no flicker,Erinnern,2,2,142855.4208413,143479.9660415
1,1.0220378000231,,no flicker,Erinnern,1,1,142865.5581834,143570.0927724
0,1.15924829998403,unrelated,,Vergessen,1,2,142875.5494566,143662.1264316
0,2.33580149998306,unrelated,,Vergessen,1,2,142885.1892825,143643.252743
NaN,NaN,unrelated,,Vergessen,1,1,142895.0610576,143524.9421045
0,1.49089790001744,,no flicker,Vergessen,1,1,142904.741829,143453.2344227
1,1.28036340000108,,no flicker,,1,2,142915.8136133,143624.9659878
1,2.55203110000002,unrelated,,Wissen,1,1,142925.4208524,143749.982534
1,0.970696799980942,unrelated,,Wissen,2,2,142935.2618942,143823.6937436
0,1.14352969999891,,no flicker,Vergessen,2,1,142945.1165073,143535.1101686
0,1.37910260001081,,no flicker,Erinnern,2,1,142955.1248725,143670.6619887
0,2.25760889999219,,no flicker,Vergessen,2,1,142964.6760408,143413.093711
0,2.04317049999372,unrelated,,Vergessen,2,1,142974.1970701,143798.5258543
0,2.34109400000307,,no flicker,,1,2,142983.8462139,143442.4292745
1,1.18250389999594,unrelated,,Wissen,1,2,142993.7646881,143462.268836
1,0.889950100012356,unrelated,,Wissen,1,2,143003.8049333,143732.9813994
1,0.837721999996575,,no flicker,Vergessen,1,1,143014.8450668,143740.9578786
1,0.385029299999587,unrelated,,Erinnern,1,1,143024.5006687,143607.7738611
NaN,NaN,,no flicker,Vergessen,1,1,143034.213719,143723.5174598
0,0.33121669999673,unrelated,,Vergessen,2,2,143044.2760098,143759.6620623
1,0.502217500004917,unrelated,,Erinnern,2,2,143054.3087591,143766.5818543
0,1.0257993999985,unrelated,,Vergessen,2,2,143064.6529445,143816.1813319
1,1.39088230000925,,no flicker,Vergessen,2,2,143074.2292135,143615.2778255
1,1.0474336000043,,no flicker,Wissen,1,2,143083.9169081,143507.2612188
NaN,NaN,,no flicker,Vergessen,2,1,143093.6612286,143678.5977085
1,0.354370399989421,unrelated,,Vergessen,1,1,143103.8049682,143791.0794272
0,1.1355506000109,,no flicker,Vergessen,1,1,143113.4849496,143597.8930938
1,1.92346510000061,unrelated,,Wissen,2,2,143123.9482479,143578.0862746
0,2.70506460001343,,no flicker,Vergessen,2,2,143134.7494609,143652.6943861
1,2.59783410001546,,no flicker,Wissen,2,1,143145.3971197,143587.4534712
1,1.07918460000656,unrelated,,Vergessen,1,2,143155.8605205,143634.6505438
1,1.54615770000964,unrelated,,Vergessen,1,1,143165.6125364,143715.2854281
1,2.24949809999089,,no flicker,Erinnern,1,1,143175.045188,143688.8057325
0,1.67971470000339,,no flicker,Wissen,1,1,143185.7889159,143432.6294059
1,1.94813659999636,unrelated,,Vergessen,1,2,143195.6535804,143781.9581239
0,1.48565369998687,unrelated,,Vergessen,2,1,143205.3810656,143807.9738852
1,0.474236799986102,unrelated,,Erinnern,2,2,143215.7090556,143774.2868696
1,0.887530200008769,unrelated,,Erinnern,1,2,143225.7417452,143542.7737717
0,2.58374239999102,unrelated,,Vergessen,2,1,143235.3419124,143402.5215375
1,1.04495469998801,,no flicker,Wissen,2,2,143245.4770203,143707.2619724
1,1.72440609999467,,no flicker,Vergessen,2,1,143255.1169143,143489.0304123
NaN,NaN,,no flicker,Erinnern,1,2,143265.4939549,143498.5097482
1,0.63677650000318,,no flicker,Erinnern,2,2,143840.2480885,144697.7595268
NaN,NaN,,no flicker,Vergessen,2,1,143850.5576315,144671.5666194
0,1.19251890000305,unrelated,,Vergessen,2,1,143860.4472881,144569.9598318
0,0.362647800007835,,no flicker,Vergessen,1,1,143870.1826507,144634.8156455
0,0.98445299998275,unrelated,,Vergessen,1,1,143879.852941,144491.246001
0,0.749852999986615,,no flicker,Wissen,1,1,143889.4779856,144538.750331
0,0.823204499989515,unrelated,,Vergessen,2,1,143899.2456639,144475.2459583
1,0.980125000001863,,no flicker,Vergessen,2,2,143908.7269225,144434.7589299
0,0.534106599981897,unrelated,,Vergessen,1,2,143918.3583445,144626.7819577
1,1.30781599998591,unrelated,,Erinnern,1,2,143927.7729803,144482.5108364
1,1.14643960000831,unrelated,,Erinnern,2,2,143937.6618244,144498.703417
1,1.75553339999169,unrelated,,Erinnern,2,1,143947.942784,144459.2232993
1,0.84429629999795,,no flicker,Erinnern,2,2,143957.302122,144736.7269317
1,0.739729799999623,,no flicker,Erinnern,1,2,143967.1577588,144577.630724
1,0.863326399994548,,no flicker,Erinnern,1,2,143976.749934,144600.2618759
0,1.41562549999799,unrelated,,Wissen,1,1,143986.3338716,144681.2866343
1,0.440608100005193,,no flicker,Erinnern,1,2,143996.1740951,144641.4709654
0,1.09030809998512,unrelated,,Erinnern,1,1,144005.5585489,144442.2867206
0,0.930736699985573,unrelated,,Vergessen,2,1,144015.3821608,144515.2220891
0,0.766566100006457,unrelated,,Vergessen,2,2,144025.3179438,144648.5427841
1,0.346437300002435,,no flicker,Erinnern,2,2,144034.7508452,144585.0785542
