recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.608073199982755,unrelated,,Wissen,1,1,612924.563214,613341.4424344
0,0.297309399931692,unrelated,,Erinnern,2,1,612935.2113519,613408.0029889
1,0.327884000027552,unrelated,,Erinnern,2,2,612945.8349861,613537.1948362
0,0.42176479997579,,no flicker,Wissen,2,2,612955.8509202,613478.1700626
1,0.929655299987644,,no flicker,Erinnern,2,2,612965.9305471,613543.857568
1,0.511161600006744,unrelated,,Erinnern,2,1,612976.6752601,613424.3706175
1,0.351268600090407,,no flicker,Erinnern,2,2,612987.1631905,613401.3700966
1,0.399600300006568,unrelated,,Erinnern,2,1,612997.4263805,613455.4030718
1,0.395314399967901,unrelated,,Erinnern,1,1,613008.0178954,613625.4344928
1,0.281061699963175,,no flicker,Wissen,1,2,613017.9950855,613348.5867952
1,0.359505400061607,unrelated,,Erinnern,1,2,613028.802906,613603.5148313
0,0.52569769998081,unrelated,,Vergessen,1,2,613038.7952179,613552.0901756
1,0.287879000068642,,no flicker,Erinnern,1,1,613049.2663711,613646.3382626
1,0.408660600078292,,no flicker,Wissen,2,1,613059.2831829,613639.4988267
1,0.775749100022949,,no flicker,Erinnern,1,1,613069.3550491,613312.9311819
1,0.794013499980792,,no flicker,Erinnern,2,1,613080.0995051,613610.4020658
1,0.343913799966685,,no flicker,Erinnern,1,2,613090.1302418,613327.2749821
1,0.603743499959819,unrelated,,Wissen,1,2,613100.0183759,613486.0102291
1,0.304135800106451,,no flicker,Erinnern,1,1,613110.3229521,613501.6508323
1,0.346326599945314,unrelated,,Erinnern,2,2,613120.3222198,613320.0992639
1,0.310519700055011,,no flicker,Wissen,2,2,613130.7951073,613508.4103326
1,0.294323000009172,unrelated,,Erinnern,2,2,613141.8187622,613596.6425932
1,0.466805999982171,unrelated,,Wissen,2,1,613151.9947214,613573.5226506
1,0.379075600067154,,no flicker,Erinnern,2,2,613162.4501927,613362.5543022
1,0.982047400088049,unrelated,,Wissen,1,1,613172.9230279,613305.4347441
0,0.32947240001522,unrelated,,Wissen,1,1,613183.050992,613441.458803
0,2.35149010003079,unrelated,,Vergessen,2,1,613193.7229993,613415.1626609
1,1.48969349998515,,no flicker,Vergessen,1,2,613204.0105547,613588.8498874
1,1.545466999989,unrelated,,Wissen,1,1,613214.4030301,613297.1302865
1,0.638686000020243,,no flicker,Erinnern,1,2,613225.1950625,613632.0505198
1,0.359430799959227,,no flicker,Erinnern,2,1,613235.1700623,613448.7373009
1,0.67064229992684,unrelated,,Erinnern,2,2,613665.6693524,614493.5139451
1,0.360466299927793,,no flicker,Erinnern,2,2,613676.8986763,614399.2492923
0,2.77204250008799,,no flicker,Vergessen,1,1,613686.8106511,614258.7853456
1,0.291846300009638,unrelated,,Erinnern,1,2,613696.4504723,614545.8655615
1,0.418745899922214,,no flicker,Erinnern,2,2,613707.2178948,614287.6324328
1,0.432130699977279,,no flicker,Erinnern,1,1,613717.7303275,614329.2261226
1,0.389246799983084,unrelated,,Erinnern,1,1,613727.4649578,614315.3220934
1,0.303005099995062,unrelated,,Erinnern,2,2,613737.4330546,614507.7452831
1,0.352424999931827,unrelated,,Erinnern,2,1,613747.4573925,614470.8492332
0,1.25361590005923,unrelated,,Erinnern,1,2,613757.9379946,614391.2020722
0,1.54478510003537,,no flicker,Wissen,2,1,613768.4023901,614207.8742507
1,0.443316500051878,,no flicker,Wissen,1,2,613778.3942226,614477.7061013
1,0.438627899973653,,no flicker,Erinnern,1,2,613788.4255814,614294.3788316
1,0.367360400035977,,no flicker,Erinnern,2,1,613798.1857082,614377.0978163
1,0.68584719998762,unrelated,,Erinnern,2,1,613808.0496446,614301.4660111
0,1.39108579989988,unrelated,,Wissen,1,1,613817.9543768,614244.2332873
1,0.550393400015309,unrelated,,Erinnern,1,2,613828.0666154,614237.3062463
1,0.311463299905881,,no flicker,Erinnern,2,1,613838.5302627,614539.2728578
1,0.393435999983922,,no flicker,Erinnern,2,2,613848.9380675,614419.8173098
1,0.413989899912849,unrelated,,Erinnern,2,1,613858.8496797,614217.2098316
0,0.338756500044838,,no flicker,Wissen,1,2,613869.5065348,614500.4414631
1,0.28223740006797,unrelated,,Erinnern,2,2,613880.7695543,614342.9375522
1,0.539724300033413,,no flicker,Erinnern,1,1,613891.049604,614413.0021133
0,1.37914960004855,related,,Vergessen,1,2,613900.8575406,614530.4979988
0,0.283302099909633,unrelated,,Erinnern,2,1,613912.0340561,614464.3851677
1,0.3918995000422,,no flicker,Erinnern,1,1,613922.6419113,614433.6740508
1,0.361568499938585,,no flicker,Erinnern,2,1,613933.3061597,614440.3060895
1,0.298815499991179,unrelated,,Erinnern,2,2,613943.6496359,614223.8330449
1,0.395904500037432,,no flicker,Erinnern,2,2,613954.2582597,614336.0981487
1,0.620402099913917,unrelated,,Erinnern,1,1,613964.0823508,614230.3382288
1,0.39594690001104,,no flicker,Erinnern,1,2,613974.3944672,614308.3382934
1,0.869458400062285,related,,Wissen,1,1,613984.5456831,614383.7371204
1,0.312315799994394,unrelated,,Erinnern,1,1,613994.4824977,614523.8579437
1,0.375680899946019,,no flicker,Wissen,1,1,614004.6894566,614356.1373768
1,0.443843599990942,unrelated,,Erinnern,1,2,614015.0021508,614322.1852219
1,0.582235299982131,unrelated,,Erinnern,2,2,614025.4903267,614406.0419831
1,0.33075620001182,,no flicker,Erinnern,1,2,614036.0903338,614349.5300637
1,0.318562099942937,,no flicker,Erinnern,1,1,614046.986701,614281.1141253
1,1.1891988000134,,no flicker,Wissen,1,2,614057.6496473,614456.2967935
1,2.92794219998177,unrelated,,Vergessen,2,1,614068.9614548,614447.0331112
1,0.348803099943325,unrelated,,Erinnern,1,1,614079.6020752,614267.8660533
1,1.48212629999034,,no flicker,Vergessen,2,2,614090.4334385,614484.8172785
1,0.305219400092028,,no flicker,Erinnern,2,1,614101.4022525,614370.5766052
0,0.501304400037043,,no flicker,Wissen,2,2,614111.0170179,614362.9140147
1,0.399393600062467,unrelated,,Erinnern,1,2,614121.0821469,614426.8179503
1,0.349017099943012,unrelated,,Erinnern,2,1,614131.6902775,614274.5299986
0,2.49144380004145,,no flicker,Vergessen,2,2,614142.1694597,614514.1611102
1,0.404608800075948,unrelated,,Erinnern,2,1,614151.8725203,614252.0339279
