recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.54930260000401,,no flicker,Wissen,2,1,251773.4690842,252523.0644079
1,1.03251150000142,unrelated,,Wissen,2,2,251785.0241746,252531.7362448
1,1.1419083000219,unrelated,,Vergessen,2,1,251796.8316877,252486.1415254
0,1.6586484000145,,no flicker,Erinnern,1,2,251807.7756137,252672.1531063
1,1.81774299999233,,no flicker,Erinnern,2,2,251818.1917347,252437.2974684
1,1.35752770002,unrelated,,Wissen,2,1,251828.7676497,252390.929906
0,2.76813240000047,,no flicker,Vergessen,2,2,251839.3362358,252447.208757
NaN,NaN,,no flicker,Vergessen,1,1,251849.4243017,252540.0239294
0,2.04736679999041,unrelated,,Vergessen,1,2,251859.3195134,252634.769248
1,1.35524550001719,related,,Wissen,1,2,251869.4395312,252617.3530627
1,1.56560259999242,unrelated,,Erinnern,1,1,251879.7525908,252494.7764499
1,1.04215709998971,,no flicker,Wissen,1,1,251889.9037895,252417.8250256
1,1.13807230000384,,no flicker,Wissen,1,2,251900.2553765,252599.4638341
1,1.13626169998315,unrelated,,Wissen,1,1,251910.0315014,252727.2334631
1,1.19925679999869,unrelated,,Wissen,2,2,251919.7194002,252807.8410225
1,1.7879787000129,,no flicker,Vergessen,2,1,251929.9609194,252503.6572617
0,2.56317229999695,,no flicker,Vergessen,2,1,251940.63231,252645.2883249
0,2.31925039997441,,no flicker,Vergessen,2,1,251950.7453884,252380.6815281
1,1.26308319999953,unrelated,,Erinnern,2,1,251961.2880961,252779.4334534
1,1.49657679998199,,no flicker,Erinnern,1,2,251971.641424,252408.9853306
NaN,NaN,unrelated,,Vergessen,1,2,251983.6162146,252426.9454726
0,1.51471640000818,unrelated,,Vergessen,1,2,251993.5283632,252709.4244927
1,1.4400944999943,,no flicker,Erinnern,1,1,252003.4802629,252718.2485346
1,1.52466749999439,unrelated,,Wissen,1,1,252013.5600203,252578.6962536
1,1.09103829998639,,no flicker,Wissen,1,1,252023.90421,252701.2329612
1,1.64164230000461,unrelated,,,2,2,252033.2172117,252735.6645223
1,1.23301240001456,unrelated,,Vergessen,2,2,252042.961129,252745.7243033
1,1.82909740001196,unrelated,,Vergessen,2,2,252052.6413024,252797.6972217
1,1.83653879998019,,no flicker,Wissen,2,2,252062.5609031,252589.048344
0,2.83497160000843,,no flicker,,1,2,252072.3210306,252474.809033
1,1.530520899978,,no flicker,Wissen,2,1,252082.6337773,252654.7039587
1,1.05800180000369,unrelated,,Erinnern,1,1,252092.3043124,252770.9038406
1,1.32052579999436,,no flicker,Wissen,1,1,252102.9924215,252569.7766216
1,1.37535409998964,unrelated,,Vergessen,2,2,252112.6963938,252549.9772918
1,2.15921600000001,,no flicker,Vergessen,2,2,252122.0091587,252625.6484039
NaN,NaN,,no flicker,Vergessen,2,1,252131.9616366,252559.7692806
1,1.56237150001107,unrelated,,Wissen,1,2,252141.6814132,252608.3611791
1,1.56180240001413,unrelated,,Wissen,1,1,252152.0415615,252692.3135657
NaN,NaN,,no flicker,Erinnern,1,1,252161.5930446,252663.4091057
1,1.58814740000525,,no flicker,Erinnern,1,1,252171.464265,252399.9851589
NaN,NaN,unrelated,,Erinnern,1,2,252180.9524766,252762.2013663
NaN,NaN,unrelated,,Vergessen,2,1,252192.0893201,252787.6007961
1,1.20126110001002,unrelated,,Erinnern,2,2,252203.1371988,252753.937462
1,1.81386110000312,unrelated,,Erinnern,1,2,252213.4010488,252512.9454097
NaN,NaN,unrelated,,,2,1,252224.1691283,252369.6170262
0,1.59624819998862,,no flicker,Wissen,2,2,252234.8004486,252682.1121996
1,1.27398279999034,,no flicker,Erinnern,2,1,252245.1927276,252457.0172525
0,1.3858602999826,,no flicker,Wissen,1,2,252255.7450325,252465.4244762
1,1.14732449999428,,no flicker,Erinnern,2,2,252826.1263841,253754.560982
1,1.01330789999338,,,Erinnern,2,1,252837.2637059,253727.0562028
NaN,NaN,unrelated,,,2,1,252848.7017066,253602.1856485
NaN,NaN,,no flicker,,1,1,252859.8336057,253676.2490682
NaN,NaN,unrelated,,Vergessen,1,1,252870.1453429,253507.4861721
NaN,NaN,,no flicker,,1,1,252880.3597974,253563.5933832
1,1.94874290001462,unrelated,,Vergessen,2,1,252890.5124184,253487.4173802
1,2.90744140002062,,no flicker,Vergessen,2,2,252900.0336365,253441.5607797
1,0.98052650000318,unrelated,,Erinnern,1,2,252909.3774369,253668.7696609
0,2.37129139999161,unrelated,,,1,2,252919.1451279,253496.5296114
1,1.13974650000455,unrelated,,Erinnern,2,2,252930.121032,253516.1777944
1,1.92210530000739,unrelated,,Erinnern,2,1,252940.0090335,253469.8170264
1,1.32895450000069,,no flicker,Erinnern,2,2,252950.4493131,253793.8889282
1,1.46823800000129,,no flicker,Erinnern,1,2,252960.9854299,253613.1118111
