recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.319708399940282,,no flicker,Erinnern,2,1,1789170.2030519,1789859.9394336
1,0.898139199940488,unrelated,,Erinnern,2,2,1789180.8678259,1789866.5787983
0,0.670689800055698,unrelated,,Vergessen,2,1,1789192.0353984,1789829.979029
0,1.71844570012763,,no flicker,Vergessen,1,2,1789203.5715102,1789983.2590466
1,0.872410699957982,,no flicker,Wissen,2,2,1789213.4755011,1789788.8350784
0,2.62088569998741,unrelated,,Vergessen,2,1,1789223.6935517,1789747.5055337
NaN,NaN,,no flicker,Vergessen,2,2,1789233.6758289,1789796.3237699
1,0.835819100029767,,no flicker,Erinnern,1,1,1789243.3955649,1789873.8909798
1,0.88770249998197,related,,Erinnern,1,2,1789253.3082477,1789951.387357
0,0.895974100101739,related,,Vergessen,1,2,1789265.0749247,1789935.2827
0,1.60386559995823,unrelated,,Vergessen,1,1,1789274.9084242,1789837.3553945
1,1.08258799999021,,no flicker,Erinnern,1,1,1789284.6283303,1789774.0349443
0,1.02478519990109,,no flicker,Vergessen,1,2,1789295.115699,1789920.0506693
1,0.639838699949905,unrelated,,Wissen,1,1,1789304.7241827,1790027.0341263
0,0.408803099999204,related,,Vergessen,2,2,1789315.0035165,1790097.2894655
1,0.424759600078687,,no flicker,Vergessen,2,1,1789324.683393,1789845.8102637
1,1.40331270010211,,no flicker,Erinnern,2,1,1789334.499179,1789959.0825226
0,1.34271260001697,,no flicker,,2,1,1789344.0909317,1789737.6639825
1,1.90510479989462,related,,Erinnern,2,1,1789353.7478379,1790073.9150086
0,2.00128530012444,,no flicker,Vergessen,1,2,1789364.3796504,1789765.0120491
1,1.14622960006818,unrelated,,Erinnern,1,2,1789374.3328008,1789781.4199473
0,0.441974600078538,unrelated,,Vergessen,1,2,1789384.4203349,1790012.8030745
1,0.478495300048962,,no flicker,Erinnern,1,1,1789395.9156719,1790019.8590544
1,1.33123180014081,related,,Erinnern,1,1,1789405.5870072,1789904.1066793
1,0.485518800094724,,no flicker,Erinnern,1,1,1789416.5076149,1790005.8742205
1,0.447638500016183,unrelated,,Erinnern,2,2,1789426.2829289,1790035.9870031
1,0.387548299971968,related,,Erinnern,2,2,1789436.2511106,1790042.5944932
1,0.812723699957132,related,,Erinnern,2,2,1789447.5316411,1790089.8825025
1,0.791704799979925,,no flicker,Vergessen,2,2,1789457.2591082,1789912.3469568
1,0.98529880004935,,no flicker,Erinnern,1,2,1789467.0913321,1789822.5792963
1,1.43074399977922,,no flicker,Wissen,2,1,1789476.8105308,1789966.6273918
0,1.02562350011431,unrelated,,Wissen,1,1,1789486.4745253,1790065.7380761
1,0.521723499987274,,no flicker,Wissen,1,1,1789496.171366,1789897.2106275
NaN,NaN,unrelated,,Wissen,2,2,1789505.850885,1789881.0023424
1,0.537638199981302,,no flicker,Wissen,2,2,1789516.0826606,1789944.1551541
1,0.892714400077239,,no flicker,Vergessen,2,1,1789526.0037309,1789889.6833316
0,1.04092119983397,unrelated,,Vergessen,1,2,1789535.6745789,1789927.7386626
1,0.730537999887019,related,,Vergessen,1,1,1789546.7715876,1789997.9152613
0,1.35517990007065,,no flicker,Vergessen,1,1,1789556.3874517,1789975.1394233
1,1.02278669993393,,no flicker,Erinnern,1,1,1789566.8581938,1789757.067677
0,1.9570112999063,unrelated,,Vergessen,1,2,1789577.2909089,1790056.0261577
1,0.369255800032988,unrelated,,Erinnern,2,1,1789587.0595384,1790082.9150819
1,0.294457300100476,related,,Wissen,2,2,1789597.1465774,1790049.4512338
1,1.04012860008515,unrelated,,Erinnern,1,2,1789606.5954203,1789852.6101731
NaN,NaN,related,,Erinnern,2,1,1789616.6582137,1789729.0255249
1,0.418371600098908,,no flicker,Erinnern,2,2,1789626.6905126,1789991.2908851
1,0.360608099959791,,no flicker,Erinnern,2,1,1789636.5875722,1789806.1711001
0,0.967519100056961,,no flicker,Vergessen,1,2,1789646.1395647,1789812.7957952
1,0.304838200099766,,no flicker,Erinnern,2,2,1790113.0312427,1790912.3295834
1,0.311746299965307,,no flicker,Erinnern,2,1,1790123.2190625,1790892.3302885
1,0.381921200081706,unrelated,,Erinnern,2,1,1790132.8502095,1790796.5374626
1,0.698345399927348,,no flicker,Vergessen,1,1,1790142.3548165,1790856.2498792
0,0.638916300144047,unrelated,,Vergessen,1,1,1790152.2990114,1790725.4185581
1,0.256292300065979,,no flicker,Erinnern,1,1,1790162.3860325,1790766.4577622
1,0.332241100026295,related,,Erinnern,2,1,1790172.2828847,1790712.0095968
1,0.582690399838611,,no flicker,Erinnern,2,2,1790181.9226605,1790677.8578823
