recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.52722009998979,,no flicker,Vergessen,2,1,268954.1473861,269659.307023
1,0.291767699993216,,,Erinnern,2,2,268964.925568,269667.1871085
1,0.522508900030516,unrelated,,Wissen,2,1,268976.3840683,269628.0754273
NaN,NaN,,no flicker,Vergessen,1,2,268986.7328879,269782.9975022
0,2.79592279996723,,no flicker,Vergessen,2,2,268997.4846103,269585.5163928
1,1.39120229997206,,,Erinnern,2,1,269007.7004114,269540.9330267
1,0.988871300010942,,no flicker,Erinnern,2,2,269019.074967,269595.4914424
0,0.476219900010619,,no flicker,Vergessen,1,1,269029.2612832,269674.0749066
0,0.328255800006445,unrelated,,Vergessen,1,2,269039.525212,269752.4111674
1,0.94397530000424,,,Wissen,1,2,269050.7573136,269736.2357937
0,0.906122800020967,unrelated,,Vergessen,1,1,269062.1434615,269635.8913455
0,1.05355390004115,,no flicker,Wissen,1,1,269072.3412708,269567.5329971
0,1.54712369997287,,no flicker,Vergessen,1,2,269082.668827,269720.6835943
0,1.58719640003983,unrelated,,Vergessen,1,1,269092.7481105,269831.0912554
1,0.334851099993102,unrelated,,Erinnern,2,2,269103.668217,269899.8190521
1,0.418818700010888,,no flicker,Wissen,2,1,269114.5248801,269644.2441272
1,1.67418180004461,,no flicker,Wissen,2,1,269124.7318956,269759.6514121
0,1.32546409999486,,no flicker,Erinnern,2,1,269135.2442863,269532.4137618
1,0.365934200002812,unrelated,,Erinnern,2,1,269145.412174,269877.5872167
0,1.99147549999179,,no flicker,Vergessen,1,2,269156.165202,269558.1249546
0,2.10359280003468,unrelated,,Vergessen,1,2,269166.3072361,269575.7324515
1,0.560415100015234,unrelated,,Erinnern,1,2,269177.0359483,269816.3400823
1,0.841184500022791,,no flicker,Erinnern,1,1,269187.5723733,269823.6752262
1,0.316128999984358,unrelated,,Erinnern,1,1,269197.596136,269704.6682483
0,0.941896799951792,,no flicker,Wissen,1,1,269208.3080587,269808.4598652
1,0.824646699998993,unrelated,,Wissen,2,2,269218.5165686,269839.8191807
1,0.3414612999768,related,,Erinnern,2,2,269228.9966246,269847.1954461
1,0.378159400017466,unrelated,,Erinnern,2,2,269238.9724982,269892.6118219
0,1.35918759997003,,no flicker,Wissen,2,2,269249.0523532,269711.7075449
1,0.358663399994839,,no flicker,Wissen,1,2,269259.5564879,269620.6666867
1,0.737115700030699,,no flicker,Wissen,2,1,269269.7247261,269768.4600347
1,0.291208899987396,unrelated,,Erinnern,1,1,269279.9801388,269870.355903
0,1.19842829997651,,no flicker,Vergessen,1,1,269290.1005941,269697.0838869
0,0.911894300021231,related,,Vergessen,2,2,269299.5157802,269681.6034722
1,0.301980299991556,,no flicker,Wissen,2,2,269310.8833525,269744.4439
1,1.49781309999526,,no flicker,Vergessen,2,1,269320.4526235,269689.1953566
1,0.358911499963142,unrelated,,Erinnern,1,2,269330.4851413,269729.2680323
1,0.411709000007249,related,,Erinnern,1,1,269340.6597578,269800.5480215
1,0.326462199969683,,no flicker,Wissen,1,1,269350.3801219,269775.7717826
1,1.8141252999776,,no flicker,Erinnern,1,1,269360.4440763,269549.0288481
1,1.17598820000421,unrelated,,Wissen,1,2,269369.9966112,269861.8912491
1,0.51193430001149,unrelated,,Erinnern,2,1,269381.8043525,269885.036084
1,0.47790180001175,related,,Erinnern,2,2,269391.9005334,269854.4283935
1,0.398590600001626,unrelated,,Erinnern,1,2,269401.4926924,269652.1340853
1,1.61257810000097,unrelated,,,2,1,269411.4197461,269522.2419641
0,1.35459910001373,,no flicker,Vergessen,2,2,269422.6115726,269792.8511723
1,1.06682609999552,,no flicker,Erinnern,2,1,269432.6519031,269603.4363208
0,1.58293510001386,,no flicker,Wissen,1,2,269442.8035667,269611.1561593
1,0.316869299975224,,no flicker,Erinnern,2,2,269915.3267524,270781.0111034
1,0.562813199998345,,no flicker,Wissen,2,1,269926.0199375,270759.6029966
1,0.427481100021396,related,,Erinnern,2,1,269936.6272171,270663.8510945
1,2.16526760003762,,no flicker,Wissen,1,1,269947.9553482,270721.1556316
0,2.70193239999935,unrelated,,Wissen,1,1,269958.0197813,270587.3942798
1,0.300254100002348,,no flicker,Erinnern,1,1,269968.9238441,270635.7382006
1,0.311455900024157,unrelated,,Wissen,2,1,269978.7318525,270573.0734131
1,1.0387797000003,,no flicker,Wissen,2,2,269989.8114131,270531.0350018
1,0.287014400004409,related,,Wissen,1,2,269999.547546,270714.0827917
1,0.382447999960277,unrelated,,Erinnern,1,2,270009.2669485,270580.4024253
1,0.282514100021217,,,Erinnern,2,2,270020.3318021,270597.5311175
1,0.892203999974299,unrelated,,Erinnern,2,1,270031.7834511,270557.4981711
0,0.58991869998863,,no flicker,Wissen,2,2,270041.9460645,270817.8029446
0,0.55675920000067,,no flicker,Vergessen,1,2,270052.6996366,270671.1141251
1,0.323182399966754,,no flicker,Erinnern,1,2,270062.5067978,270692.113149
1,0.400669900001958,unrelated,,Erinnern,1,1,270072.7956736,270766.5869597
1,0.32532570004696,,no flicker,Erinnern,1,2,270082.9476454,270730.2429201
0,1.17416930000763,unrelated,,Vergessen,1,1,270092.2748063,270539.5950988
1,0.319996999984141,unrelated,,Wissen,2,1,270103.6196361,270612.8023902
1,0.321021399984602,unrelated,,Wissen,2,2,270114.7072594,270737.283193
1,0.330230000021402,,no flicker,Erinnern,2,2,270125.3387173,270678.090369
0,0.975244100030977,,no flicker,Vergessen,2,2,270135.6750266,270744.2200049
1,0.703846200020052,unrelated,,Wissen,2,1,270146.3147443,270628.0101861
0,2.01608180004405,,no flicker,Vergessen,2,2,270157.066729,270604.3863694
1,0.415768200007733,unrelated,,Wissen,2,1,270166.6667323,270656.4182638
1,0.280652499990538,related,,Erinnern,1,1,270177.5643418,270824.8263097
1,2.03823710000142,,no flicker,Vergessen,1,2,270187.8268254,270547.9382737
1,0.332708600035403,unrelated,,Erinnern,1,2,270198.0830985,270804.1156813
0,0.370600400026888,unrelated,,Wissen,1,2,270208.3962178,270752.6662827
1,1.76889870001469,,no flicker,Vergessen,1,1,270218.5145919,270847.5950478
1,0.644122400030028,,no flicker,Erinnern,2,1,270228.7002715,270840.4020836
0,0.559379099984653,,no flicker,Vergessen,1,1,270238.8188799,270508.763194
1,0.419935300014913,,no flicker,Erinnern,2,1,270248.4754169,270810.7314016
0,1.27144620002946,,no flicker,Vergessen,1,2,270258.4994341,270523.3393104
1,0.363425599993207,unrelated,,Erinnern,1,2,270268.1231909,270684.9861482
1,0.750050600036047,,no flicker,Erinnern,1,1,270278.6738247,270698.9771433
1,0.315931699995417,unrelated,,Wissen,2,2,270288.2908356,270516.3628207
1,0.476719499973115,,no flicker,Erinnern,2,2,270299.2499767,270706.1931329
1,0.258954600023571,unrelated,,Wissen,2,2,270309.7234367,270797.4504031
1,0.404411599971354,unrelated,,Erinnern,2,1,270320.7867797,270774.2180343
1,0.445528000011109,,no flicker,Wissen,2,2,270330.9710639,270565.2276211
0,1.28395179996733,unrelated,,Vergessen,1,1,270340.2829824,270500.0415619
0,0.320782300026622,unrelated,,Erinnern,1,1,270350.7394064,270642.4735582
0,0.611155699996743,unrelated,,Wissen,2,1,270361.0586864,270620.2827544
0,1.80931410001358,,no flicker,Vergessen,1,2,270371.4905828,270788.915488
1,2.46690729999682,unrelated,,Wissen,1,1,270381.5153836,270490.4046695
NaN,NaN,,no flicker,Vergessen,1,2,270391.5867352,270831.8186474
1,0.76184310001554,,no flicker,Erinnern,2,1,270401.1789123,270649.2352739
0,0.406065200048033,unrelated,,Wissen,2,2,270866.9949233,271723.9592118
1,0.258468299987726,,no flicker,Erinnern,2,2,270878.4582522,271623.9297592
0,2.30737779999617,,no flicker,Vergessen,1,1,270889.4338026,271478.8271606
1,0.467813699971884,unrelated,,Erinnern,1,2,270899.2671003,271778.1223864
0,0.410743599990383,,no flicker,Vergessen,2,2,270909.2272923,271510.2978811
0,0.315832499996759,,no flicker,Vergessen,1,1,270918.9949055,271552.4101651
0,0.293892999994569,unrelated,,Wissen,1,1,270928.938629,271538.8012454
1,0.336555999994744,unrelated,,Erinnern,2,2,270939.3473691,271738.0571214
1,0.400884800008498,unrelated,,Erinnern,2,1,270948.9942208,271700.5216034
0,0.49045640003169,unrelated,,Vergessen,1,2,270958.6019478,271617.1781877
1,0.921740700025111,,no flicker,Wissen,2,1,270970.1784191,271422.9785871
1,0.518339500005823,,no flicker,Vergessen,1,2,270979.843079,271707.4419994
1,0.446157300029881,,no flicker,Wissen,1,2,270989.5462742,271517.0181839
0,0.398937099962495,,no flicker,Vergessen,2,1,271000.058641,271603.3541845
0,1.14220230001956,unrelated,,Vergessen,2,1,271010.4578928,271523.9138725
0,2.77033869997831,unrelated,,,1,1,271021.3786242,271461.0505628
1,0.605913999956101,unrelated,,Vergessen,1,2,271031.0429809,271454.1701002
0,0.319938500004355,,no flicker,Vergessen,2,1,271040.9063854,271771.1383511
1,0.416697299981024,,no flicker,Erinnern,2,2,271051.2661318,271649.0659747
1,0.478608400037047,unrelated,,Wissen,2,1,271060.9703828,271430.2898043
0,0.606942099984735,,no flicker,Wissen,1,2,271070.9223902,271730.8103664
1,0.224556799978018,unrelated,,Erinnern,2,2,271081.5865334,271565.9385417
0,2.63722839998081,,no flicker,Vergessen,1,1,271091.6823168,271640.0900188
0,0.615069000050426,unrelated,,Vergessen,1,2,271101.3781514,271762.6655569
0,0.289539100020193,unrelated,,Vergessen,2,1,271111.4815758,271693.1859908
0,0.487764999968931,,no flicker,Wissen,1,1,271121.1622345,271663.9456614
1,0.413877099985257,,no flicker,Erinnern,2,1,271130.4659453,271671.9055186
0,1.18592919997172,unrelated,,Vergessen,2,2,271140.1217703,271438.8346741
1,0.418721700028982,,no flicker,Vergessen,2,2,271149.8984706,271559.1625936
1,0.405941100034397,unrelated,,Erinnern,1,1,271159.6821324,271446.4014784
0,1.07508309994591,,no flicker,Vergessen,1,2,271170.273559,271531.3617316
0,0.780949399981182,unrelated,,Vergessen,1,1,271180.1944486,271610.0100511
1,0.320832400000654,unrelated,,Erinnern,1,1,271189.8739615,271755.337474
1,0.264820799988229,,no flicker,Wissen,1,1,271201.5864183,271581.6250472
1,0.279537700000219,unrelated,,Erinnern,1,2,271211.8173745,271545.7146222
0,1.90712250000797,unrelated,,Vergessen,2,2,271222.7221862,271631.4098348
1,1.09381769999163,,no flicker,Vergessen,1,2,271232.4506797,271572.4342509
1,0.255704800016247,,no flicker,Erinnern,1,1,271242.2581307,271503.2419766
0,0.481868400005624,,no flicker,Vergessen,1,2,271252.1140613,271686.4730196
1,0.580799300048966,unrelated,,Erinnern,2,1,271261.7538177,271678.8177367
1,0.253179899998941,unrelated,,Erinnern,1,1,271271.4587477,271488.5701238
1,1.00397720001638,,no flicker,,2,2,271281.7786962,271714.5223385
0,1.57388340000762,,no flicker,Vergessen,2,1,271292.0347986,271595.1626537
0,0.399235200020485,,no flicker,Vergessen,2,2,271301.802118,271588.4099549
1,0.329695599968545,related,,Erinnern,1,2,271311.242196,271657.1536574
1,0.622679699969012,unrelated,,Wissen,2,1,271321.1462745,271495.3059042
0,2.62097609997727,,no flicker,Vergessen,2,2,271332.0413868,271746.0496845
1,0.307705899991561,related,,Erinnern,2,1,271341.5060055,271472.2876636
