recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.28749690001132,unrelated,,Wissen,2,1,102602.3969632,103041.6776286
1,0.540122500009602,,no flicker,Erinnern,2,2,102612.7081923,102826.6206
1,1.55766160000348,related,,Wissen,1,1,102622.8687459,102768.2847579
1,0.288854700003867,unrelated,,Wissen,1,1,102632.7969746,102905.8841272
NaN,NaN,unrelated,,Erinnern,2,1,102643.5728753,102881.5250507
1,0.673834100001841,,no flicker,Erinnern,1,2,102653.7161374,103055.532716
1,1.0822543999966,unrelated,,Wissen,1,1,102663.7082315,102760.3887494
1,0.434969200010528,,no flicker,Erinnern,1,2,102674.1164417,103097.6290378
1,0.330885899995337,,no flicker,Erinnern,2,1,102684.948913,102912.8594801
1,0.664645299999393,unrelated,,Erinnern,2,2,103128.7665723,103979.4370525
1,0.29535770000075,,no flicker,Erinnern,2,2,103138.9163831,103885.0682522
NaN,NaN,,no flicker,Vergessen,1,1,103148.909104,103727.0213284
NaN,NaN,unrelated,,Vergessen,1,2,103158.6447223,104036.4615697
1,0.32426399999531,,no flicker,Erinnern,2,2,103168.9568182,103759.1407756
1,0.253067099998589,,no flicker,Erinnern,1,1,103178.8851601,103806.6208114
1,0.626314299996011,unrelated,,Erinnern,1,1,103188.5893087,103791.1010774
1,0.584343399998033,related,,Erinnern,2,2,103198.6777071,103995.4075727
0,1.0425499999983,unrelated,,Wissen,2,1,103208.6612593,103955.9246685
0,1.86089229999925,related,,Wissen,1,2,103219.2604175,103876.84511
1,0.444446299996343,,no flicker,Erinnern,2,1,103229.5811943,103678.6470616
0,0.838199200006784,,no flicker,Wissen,1,2,103239.2210603,103964.2447724
0,1.25833320000675,,no flicker,Wissen,1,2,103248.8764878,103765.7575965
0,1.8252979000099,,no flicker,Wissen,2,1,103258.8931198,103861.6369298
0,0.462015400000382,related,,Wissen,2,1,103269.7648457,103773.9174018
1,0.591843499991228,unrelated,,Erinnern,1,1,103279.5162888,103713.1564498
1,0.317636499996297,unrelated,,Erinnern,1,2,103289.7088809,103706.548621
1,0.391658699998516,,no flicker,Erinnern,2,1,103299.9253231,104029.5567881
1,0.498979999989388,,no flicker,Erinnern,2,2,103309.8931608,103904.9245916
0,0.29798769998888,related,,Erinnern,2,1,103319.8372693,103685.5965291
0,0.567467400003807,,no flicker,,1,2,103329.7164106,103986.4118242
1,0.952026000013575,unrelated,,Erinnern,2,2,103339.5086274,103823.5648043
1,0.298096200000145,,no flicker,Erinnern,1,1,103349.6931795,103898.2453056
1,2.97807329999341,related,,Vergessen,1,2,103359.5092477,104019.7654466
1,0.919911299992236,related,,Erinnern,2,1,103369.0683086,103948.3651205
0,0.326102999999421,,no flicker,Erinnern,1,1,103378.6525764,103918.4857968
NaN,NaN,,no flicker,Vergessen,2,1,103388.4204467,103925.1972233
1,0.638395300004049,unrelated,,Erinnern,2,2,103398.1892963,103692.5815828
NaN,NaN,,no flicker,Vergessen,2,2,103408.2211035,103813.4214611
1,0.402438000004622,unrelated,,Erinnern,1,1,103418.116476,103699.7325408
0,2.64861829999427,,no flicker,Vergessen,1,2,103428.1813574,103780.9485957
1,0.437882700003684,unrelated,,Erinnern,1,1,103438.1165243,103869.9485923
1,1.50583290000213,unrelated,,Erinnern,1,1,103448.2679939,104011.5162183
0,2.6604565000016,,no flicker,Vergessen,1,1,103458.2695098,103838.7408871
1,1.70291629999701,unrelated,,Wissen,1,2,103468.1648435,103798.3408302
1,0.224818300004699,unrelated,,Erinnern,2,2,103478.8932221,103891.7731042
0,0.841485199998715,,no flicker,Wissen,1,2,103489.6131555,103831.3324892
NaN,NaN,,no flicker,Vergessen,1,1,103499.6056349,103749.8136556
1,0.362069700000575,,no flicker,Erinnern,1,2,103509.4373326,103941.6847338
1,0.314128099998925,unrelated,,Erinnern,2,1,103519.1804809,103934.5814564
1,0.514915599997039,unrelated,,Erinnern,1,1,103530.4293673,103736.1083601
0,1.05487619999622,,no flicker,Erinnern,2,2,103540.5173643,103971.5736322
1,0.314080099997227,,no flicker,Erinnern,2,1,103552.2196934,103854.8607796
1,0.356244599999627,,no flicker,Erinnern,2,2,103562.8775162,103847.9734379
1,0.314075300004333,related,,Erinnern,1,2,103572.7644852,103911.7735091
1,0.437391499988735,unrelated,,Erinnern,2,1,103582.7805074,103743.0683391
0,2.68345129999216,,no flicker,Wissen,2,2,103592.7815872,104002.453374
1,0.347703899999033,unrelated,,Erinnern,2,1,103602.7407336,103720.293388
