recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.641525899991393,,no flicker,Erinnern,1,2,1796046.2604446,1796777.6350248
1,0.824629199923947,unrelated,,Vergessen,2,2,1796056.1429235,1796800.77117
1,0.394216600107029,,no flicker,Erinnern,1,1,1796066.3405625,1796595.9002985
1,0.370458899997175,,flicker seen,Erinnern,1,2,1796076.1482839,1796699.2606603
1,0.273302499903366,unrelated,,Erinnern,1,1,1796087.0694521,1796735.3871131
1,0.653102800017223,unrelated,,Erinnern,1,2,1796097.0773884,1796706.0442687
1,0.913278199965134,unrelated,,Erinnern,2,1,1796107.7006751,1796610.1640752
0,2.55484359990805,unrelated,,Vergessen,1,2,1796118.3085356,1796847.2278978
1,0.243052999954671,,flicker seen,Erinnern,1,2,1796128.172241,1796864.3322599
1,0.649696399923414,unrelated,,Erinnern,1,1,1796137.7888454,1796567.6128285
1,1.14198069996201,,no flicker,Erinnern,1,1,1796147.9964233,1796552.5092411
1,0.81503829988651,,no flicker,Erinnern,1,2,1796157.8285274,1796677.7317246
1,0.29587689996697,unrelated,,Erinnern,1,1,1796167.8451551,1796589.1478837
1,0.687514499993995,unrelated,,Erinnern,1,1,1796177.9965433,1796581.6362297
1,0.945270800031722,,flicker seen,Erinnern,2,1,1796188.156805,1796719.7086965
1,0.271259699948132,,no flicker,Erinnern,1,2,1796198.2923745,1796794.2839622
1,0.809938699938357,,no flicker,Erinnern,2,2,1796208.7075742,1796522.1322805
1,0.426508199889213,related,,Erinnern,2,1,1796218.4053457,1796833.499596
1,0.793524499982595,unrelated,,Erinnern,2,2,1796229.1810401,1796514.4876277
0,1.43718250002712,,no flicker,Wissen,2,1,1796240.8446389,1796727.3479011
1,0.404371500015259,,flicker seen,Erinnern,2,2,1796251.3404552,1796713.0439752
1,0.407296099932864,unrelated,,Erinnern,2,2,1796261.0444713,1796631.5081775
1,0.60212319996208,unrelated,,Erinnern,2,1,1796271.8116013,1796685.3079488
1,0.381768099963665,,no flicker,Erinnern,1,2,1796283.5645051,1796538.4051151
1,0.516288300044835,unrelated,,Erinnern,2,2,1796294.2036294,1796617.7797578
1,0.506578000029549,,no flicker,Erinnern,2,2,1796304.4612855,1796692.3242986
1,0.313303199829534,,no flicker,Erinnern,2,2,1796314.6283302,1796756.9319285
0,0.741878499975428,,flicker seen,Erinnern,2,2,1796324.4840177,1796662.3241975
1,0.352141899988055,unrelated,,Wissen,1,2,1796334.0043001,1796840.2678773
1,0.360442700097337,unrelated,,Erinnern,1,1,1796344.0041822,1796624.8293804
1,0.34434249997139,unrelated,,Erinnern,2,1,1796355.1643792,1796750.2759943
0,1.49196840007789,,no flicker,Wissen,1,1,1796366.1402354,1796644.7161989
1,0.366298699984327,,flicker seen,Erinnern,1,1,1796377.4123088,1796574.8288655
1,0.389438700163737,related,,Wissen,1,2,1796388.3482866,1796810.3396837
1,2.27102559991181,,no flicker,Erinnern,1,1,1796398.6282975,1796652.995667
1,0.278350799810141,,flicker seen,Erinnern,2,1,1796410.2198979,1796763.5158805
1,0.794007199816406,unrelated,,Erinnern,2,1,1796420.195757,1796560.4287015
1,0.810855500167236,unrelated,,Wissen,1,2,1796431.2520629,1796545.2440819
1,0.277735800016671,unrelated,,Erinnern,1,2,1796989.8912897,1797895.5468336
1,0.267152199987322,,flicker seen,Erinnern,1,2,1796999.6045332,1797619.8910649
0,1.89423239999451,,flicker seen,Vergessen,2,2,1797009.5240344,1797603.8183035
1,1.58845459995791,unrelated,,Erinnern,1,2,1797021.468495,1797728.9313406
1,0.346296399831772,,no flicker,Erinnern,1,1,1797031.3400367,1797670.9959804
1,0.450607300037518,,no flicker,Erinnern,2,2,1797041.3469253,1797572.1831525
0,1.06697249994613,unrelated,,Vergessen,2,2,1797052.5163966,1797916.1389119
1,0.949286899995059,unrelated,,Erinnern,1,2,1797062.443221,1797779.5721445
1,0.282584300031886,unrelated,,Erinnern,1,1,1797073.7880424,1797868.2984321
1,0.490089799975976,unrelated,,Erinnern,2,1,1797083.7073827,1797810.6028576
1,0.323800799902529,,no flicker,Erinnern,1,1,1797094.2205072,1797712.7471481
1,0.25519789988175,unrelated,,Erinnern,2,1,1797104.1572644,1797902.1154126
1,0.259838700061664,,no flicker,Erinnern,2,1,1797113.9628438,1797824.259699
1,0.563637899933383,,flicker seen,Erinnern,2,2,1797124.9397427,1797677.6035407
1,0.707684300141409,,flicker seen,Erinnern,1,1,1797135.7163139,1797613.0113678
1,0.342074999818578,unrelated,,Erinnern,2,1,1797145.5548971,1797758.8833482
1,0.293976400047541,unrelated,,Erinnern,1,2,1797157.0518693,1797839.2678281
1,2.15067119989544,,no flicker,Erinnern,1,1,1797166.8437305,1797633.667678
1,0.758488199906424,related,,Erinnern,1,1,1797177.7162972,1797656.1072753
1,0.656401199987158,,,Erinnern,1,1,1797188.9319746,1797846.1793034
1,0.486434599850327,unrelated,,Erinnern,1,2,1797200.3460429,1797626.7872429
1,1.39374920004047,,,Erinnern,2,1,1797210.1714621,1797579.0183879
0,2.96108220005408,,no flicker,Vergessen,1,2,1797221.6550369,1797801.1951189
1,0.563294999999925,unrelated,,Erinnern,1,1,1797231.8675776,1797787.1315158
1,0.296445300104097,unrelated,,Erinnern,2,2,1797241.3474515,1797705.9874142
1,0.174005000153556,,no flicker,Erinnern,2,2,1797251.8275834,1797817.6421187
1,0.61245399992913,,no flicker,Wissen,2,1,1797262.9802394,1797596.1876661
1,0.395726799964905,,no flicker,Erinnern,2,1,1797273.2843034,1797744.7392611
1,0.606922199949622,,flicker seen,Erinnern,1,2,1797284.2440581,1797908.8591605
1,1.26781959994696,,no flicker,Erinnern,2,2,1797294.4283356,1797853.339231
1,0.31640850007534,related,,Erinnern,2,1,1797304.6199174,1797699.1470621
1,0.680759700015187,unrelated,,Erinnern,2,2,1797315.939583,1797737.5644309
1,0.845770900137722,unrelated,,Wissen,2,2,1797326.5956442,1797881.5879089
1,0.36651590000838,unrelated,,Erinnern,1,2,1797336.5713645,1797765.8661038
1,1.02875719987787,,flicker seen,Erinnern,1,1,1797346.5073021,1797831.2108897
1,0.529481299920008,unrelated,,Erinnern,2,2,1797357.1546874,1797649.0837066
1,0.545800399966538,related,,Erinnern,1,2,1797367.1476071,1797751.6429519
1,0.361887299921364,,no flicker,Erinnern,2,1,1797378.5472313,1797772.4682052
1,0.353136099874973,,no flicker,Erinnern,2,1,1797389.2906306,1797874.8180806
1,0.364346199901775,unrelated,,Erinnern,2,1,1797399.0592473,1797664.1394029
0,2.05517870001495,unrelated,,Wissen,2,2,1797409.1723368,1797586.9722963
1,0.334122999804094,,no flicker,Erinnern,2,2,1797419.1632637,1797692.3874491
1,0.81736860005185,,no flicker,Erinnern,1,2,1797428.9468491,1797684.6265345
1,2.01134460000321,unrelated,,Vergessen,1,1,1797439.1393133,1797719.7310216
1,0.353953400161117,,no flicker,Erinnern,1,1,1797450.2352715,1797888.7643635
1,0.483070999849588,,flicker seen,Erinnern,1,2,1797460.0745141,1797861.2757585
1,0.367541699903086,related,,Erinnern,1,1,1797469.9082878,1797794.0672212
1,0.469429800054058,,no flicker,Erinnern,2,1,1797480.1234959,1797642.2350308
