recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,0.810877199983224,,no flicker,Vergessen,2,1,622019.704394,622726.2229289
0,2.95840810006484,unrelated,,Vergessen,2,2,622030.2327885,622734.0791695
1,1.01791120006237,unrelated,,Vergessen,2,1,622040.6242182,622692.4538271
0,0.939602899947204,,no flicker,Vergessen,1,2,622051.6954544,622858.5835457
0,1.46368629997596,,no flicker,Vergessen,2,2,622062.4311482,622646.6319114
0,1.86611260008067,unrelated,,Vergessen,2,1,622072.9209692,622597.8475692
0,1.46625850000419,,no flicker,Erinnern,2,2,622083.5281571,622656.0700635
0,1.71853280009236,,flicker seen,Vergessen,1,1,622094.0549737,622743.751495
0,1.49812650005333,unrelated,,Wissen,1,2,622104.6874539,622825.8390752
0,0.907113699940965,unrelated,,Vergessen,1,2,622115.216934,622808.5267037
0,0.856843100045808,unrelated,,Erinnern,1,1,622125.5592658,622700.8699402
1,0.789050500025041,,no flicker,Wissen,1,1,622135.6717545,622627.2922625
0,0.924024699954316,,no flicker,Vergessen,1,2,622145.9993763,622792.7261264
1,1.10739220003597,unrelated,,Erinnern,1,1,622156.2795994,622901.7271091
0,1.45957649999764,unrelated,,Vergessen,2,2,622166.6149849,622972.9902952
0,1.34559499996249,,no flicker,Erinnern,2,1,622177.0312478,622709.3989556
0,0.935559700010344,,no flicker,Erinnern,2,1,622187.318972,622834.5986382
0,1.19958650006447,,no flicker,Vergessen,2,1,622197.3592329,622588.7110884
0,0.947722000069916,unrelated,,Vergessen,2,1,622207.5187907,622948.7593121
0,2.80386330001056,,no flicker,,1,2,622218.0322932,622616.0477444
0,2.61077120003756,unrelated,,Erinnern,1,2,622227.6150241,622636.0631459
1,0.627989300061017,unrelated,,Vergessen,1,2,622238.0472309,622887.2376787
0,1.21239810006227,,no flicker,Vergessen,1,1,622249.062878,622894.1664399
0,1.52504089998547,unrelated,,Erinnern,1,1,622259.144022,622776.7177734
0,0.976339899934828,,no flicker,Vergessen,1,1,622269.2069875,622879.9671441
0,0.779408500064164,unrelated,,Vergessen,2,2,622279.6472449,622909.0867656
1,1.32210300001316,unrelated,,Erinnern,2,2,622290.2625881,622916.1595585
0,1.65243259991985,unrelated,,Vergessen,2,2,622300.4071916,622964.8784711
0,0.750941200065427,,no flicker,Vergessen,2,2,622311.8952917,622785.3353213
0,1.69570409995504,,no flicker,Vergessen,1,2,622323.3349882,622683.7272739
0,0.949042899999768,,no flicker,Vergessen,2,1,622334.0231804,622843.3904469
0,1.42831280000973,unrelated,,Vergessen,1,1,622344.278963,622940.5907014
0,1.06175160000566,,flicker seen,Vergessen,1,1,622354.6303362,622769.3105633
0,0.773501800023951,unrelated,,Erinnern,2,2,622364.1748203,622752.3673401
0,2.46360270003788,,no flicker,Vergessen,2,2,622374.6794929,622817.0784691
1,2.44721810007468,,no flicker,Vergessen,2,1,622384.8554215,622759.7179109
0,1.51168959995266,unrelated,,Erinnern,1,2,622395.3028705,622799.9177157
0,0.744593300041743,unrelated,,Vergessen,1,1,622404.6949718,622872.854795
1,0.800953300087713,,no flicker,Vergessen,1,1,622414.5832533,622851.086065
0,1.87215800001286,,no flicker,Vergessen,1,1,622424.8954319,622606.9271835
1,1.07934990001377,unrelated,,Vergessen,1,2,622435.1509982,622933.1256684
1,0.836510799941607,unrelated,,Wissen,2,1,622445.2872283,622956.5747163
