recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.822435599984601,unrelated,,Wissen,1,1,1055013.2893845,1055715.7198424
1,0.639280099887401,,no flicker,Erinnern,2,2,1055024.8486876,1055655.6960802
1,0.727104700170457,unrelated,,Erinnern,1,2,1055034.8321698,1055798.9036017
0,1.10229399986565,unrelated,,Wissen,2,1,1055045.3844704,1055699.831838
0,1.92169989994727,related,,Wissen,2,2,1055057.1200348,1055671.8471648
0,0.306770499795675,,no flicker,Erinnern,1,1,1055068.0646646,1055806.4632808
0,2.73696419992484,,no flicker,Vergessen,2,2,1055077.5760747,1055773.1753236
0,0.767533699981868,,no flicker,Wissen,1,1,1055088.1922121,1055791.1915322
NaN,NaN,unrelated,,Vergessen,2,1,1055099.9369161,1055782.5186036
1,1.41778539982624,unrelated,,Wissen,1,1,1055110.98381,1055629.0948141
0,1.03255059989169,unrelated,,Wissen,2,1,1055121.2957755,1055902.2711221
0,1.10677410010248,,no flicker,Wissen,2,1,1055131.3111597,1055611.3211276
1,1.00334719987586,,no flicker,Erinnern,1,2,1055141.2326819,1055602.5926916
0,1.1922722000163,,no flicker,Wissen,1,2,1055151.5439422,1055909.600223
0,2.13771190005355,,no flicker,Vergessen,2,2,1055161.4801201,1055884.6955418
1,1.1877731999848,unrelated,,Erinnern,1,2,1055171.5997178,1055828.9749105
0,1.04636260005645,,no flicker,Wissen,1,1,1055182.4234848,1055836.8075413
0,2.29237350006588,unrelated,,Vergessen,1,2,1055192.3119611,1055931.878698
0,0.979418100090697,unrelated,,Wissen,2,1,1055202.2569211,1055619.9275434
0,0.72724619996734,related,,Vergessen,2,2,1055212.4573001,1055924.4637673
1,1.35751040000468,,no flicker,Wissen,2,1,1055224.1599752,1055594.0333379
1,0.976498499978334,,no flicker,Wissen,2,2,1055234.1684134,1055738.6387778
0,0.972171900095418,,no flicker,Wissen,2,2,1055243.7521051,1055663.7117357
0,2.10696350014769,unrelated,,Wissen,2,1,1055253.6246871,1055964.5431554
NaN,NaN,unrelated,,,1,1,1055263.7369652,1055583.1356632
1,0.596311399945989,,no flicker,Erinnern,1,2,1055273.4640832,1055956.935334
1,1.81141770002432,,no flicker,Vergessen,2,2,1055283.5676274,1055940.3674675
0,1.72475180006586,unrelated,,Wissen,1,1,1055294.6639298,1055813.0154772
1,2.89600720000453,,no flicker,Vergessen,1,2,1055304.9838102,1055573.0580262
1,0.943110800115392,unrelated,,Wissen,1,2,1055314.359833,1055765.1442343
0,1.2221639000345,,,Wissen,2,1,1055326.1525767,1055894.1032553
0,2.13966990006156,,no flicker,Wissen,1,1,1055337.5840408,1055858.9835482
0,0.20913719991222,,no flicker,Wissen,2,2,1055346.99192,1055917.2704657
1,0.457920999964699,,no flicker,Erinnern,1,1,1055356.3683769,1055722.8076708
1,0.974331199890003,unrelated,,Erinnern,2,2,1055365.7599926,1055949.1271092
1,0.388845100067556,,no flicker,Erinnern,1,2,1055375.6086809,1055877.5992465
1,1.84188850014471,,no flicker,Erinnern,2,1,1055385.4567693,1055730.1760559
0,2.68090959987603,unrelated,,Wissen,1,2,1055395.1915458,1055680.6387743
1,1.81656890013255,unrelated,,Wissen,2,2,1055404.7116322,1055638.0549757
1,1.60786499991082,unrelated,,Wissen,1,1,1055415.240138,1055746.3204062
0,2.6705467000138,,no flicker,Vergessen,1,1,1055425.0323634,1055754.90401
0,1.03398500010371,,no flicker,Wissen,1,2,1055435.0078154,1055707.6566402
1,1.04712870018557,unrelated,,Wissen,2,2,1055445.4799658,1055821.7672529
1,0.768391400109977,,no flicker,Erinnern,2,1,1055455.345828,1055851.3123584
1,0.313210299937055,unrelated,,Erinnern,1,1,1055465.0247745,1055844.2072683
0,1.31440200004727,unrelated,,Wissen,1,2,1055475.8797345,1055647.2068153
1,2.54057019995525,,no flicker,Wissen,2,1,1055485.8636492,1055868.0795034
1,1.21402449999005,unrelated,,Erinnern,2,1,1055495.2798641,1055690.0953265
1,0.468403599923477,unrelated,,Erinnern,1,2,1055981.1659114,1056657.3827588
1,1.08830560022034,,no flicker,Erinnern,2,2,1055992.335293,1056686.2547425
1,0.512924799928442,unrelated,,Erinnern,2,1,1056003.4082866,1056844.2225751
1,0.42556340014562,unrelated,,Erinnern,2,1,1056014.4793017,1056544.4468212
1,0.477121000178158,,no flicker,Erinnern,2,1,1056024.8469097,1056837.3344837
0,2.12471139989793,,no flicker,Wissen,2,2,1056034.62388,1056806.4539629
1,0.576386699918658,,flicker seen,Erinnern,2,2,1056045.2396225,1056790.6226427
1,0.399714299943298,unrelated,,Erinnern,2,1,1056054.9836137,1056616.3906824
0,1.44373790011741,,no flicker,Vergessen,1,1,1056065.3831896,1056759.7424942
1,0.294512800173834,unrelated,,Erinnern,1,1,1056075.7279862,1056876.526399
0,1.3275896999985,,no flicker,Wissen,1,2,1056085.775629,1056798.4468888
1,0.225826699985191,unrelated,,Erinnern,2,2,1056095.496016,1056822.0697469
1,0.679485299857333,,no flicker,Erinnern,1,1,1056105.7750704,1056609.0938967
1,1.37186239985749,,no flicker,Vergessen,1,2,1056115.4319413,1056715.535059
1,0.3593142000027,unrelated,,Erinnern,1,1,1056125.3111258,1056752.9905793
1,0.261499400017783,unrelated,,Erinnern,1,2,1056134.8623174,1056723.7030321
1,1.97439910005778,unrelated,,Vergessen,2,1,1056144.9349839,1056623.342508
0,2.31415290012956,unrelated,,Vergessen,1,2,1056154.5752154,1056866.9265021
1,0.405627799918875,,no flicker,Erinnern,1,2,1056164.8869455,1056883.4619152
1,0.284475499996915,unrelated,,Erinnern,1,1,1056175.6632427,1056580.9514335
1,0.42834910005331,,no flicker,Erinnern,1,1,1056186.2865366,1056566.1510415
1,0.569784500170499,,no flicker,Erinnern,1,2,1056196.2550355,1056694.2865986
1,0.358259900007397,unrelated,,Erinnern,1,1,1056206.999071,1056602.3833714
0,0.938311700010672,unrelated,,Vergessen,1,1,1056217.0942619,1056594.941839
1,0.447069099871442,,no flicker,Erinnern,2,1,1056226.8792934,1056738.3193785
1,0.439751400146633,,no flicker,Erinnern,1,2,1056236.2950316,1056815.3662871
0,1.96044809999876,,no flicker,Vergessen,2,2,1056246.054993,1056535.3909421
1,1.10493619996123,unrelated,,Wissen,2,1,1056255.5828017,1056851.1271399
1,1.13022109982558,related,,Erinnern,2,2,1056265.6544211,1056527.3299629
1,1.63949649990536,,no flicker,Wissen,2,1,1056275.1020208,1056745.0865482
1,0.443476899992675,,no flicker,Wissen,2,2,1056284.9197855,1056730.4947005
1,0.617851800052449,unrelated,,Erinnern,2,2,1056294.6302115,1056648.827819
1,0.376107899937779,unrelated,,Erinnern,2,1,1056304.9350279,1056701.9659778
1,0.872797499876469,,no flicker,Erinnern,1,2,1056314.9826376,1056551.767242
1,1.36419069999829,unrelated,,Erinnern,2,2,1056325.1109041,1056631.4619772
1,0.431990900076926,,no flicker,Erinnern,2,2,1056334.4472734,1056708.703676
1,0.416654099943116,,no flicker,Erinnern,2,2,1056345.3911128,1056775.3593225
1,0.504076000070199,,no flicker,Erinnern,2,2,1056355.1673775,1056678.8464356
1,0.497851300053298,unrelated,,Erinnern,1,2,1056364.6313583,1056859.5906782
0,0.517146199941635,unrelated,,,1,1,1056374.0313321,1056639.8225763
1,0.361136100022122,unrelated,,Erinnern,2,1,1056383.6791628,1056767.9832075
1,1.0845276999753,,no flicker,Erinnern,1,1,1056393.4948919,1056664.2058553
1,0.312298799864948,,no flicker,Wissen,1,1,1056403.1358817,1056587.5597328
1,2.07973670004867,related,,Erinnern,1,2,1056413.0465712,1056828.6633329
1,0.362177800154313,,no flicker,Erinnern,1,1,1056422.5189284,1056671.9586203
1,0.761190599994734,,no flicker,Erinnern,2,1,1056431.9190898,1056782.2697231
1,1.01879789982922,unrelated,,Erinnern,2,1,1056441.1596388,1056573.3588468
1,0.837041400140151,unrelated,,Erinnern,1,2,1056452.2228049,1056558.951781
0,0.229521699948236,unrelated,,Wissen,1,2,1056898.3658687,1057776.6243617
1,2.04037379985675,,no flicker,Vergessen,1,2,1056909.1422154,1057495.1017221
1,0.312650399981067,,no flicker,Wissen,2,2,1056919.2778956,1057481.3480064
1,0.328858100110665,unrelated,,Erinnern,1,2,1056929.3822069,1057607.878187
1,0.408229500055313,,no flicker,Erinnern,1,1,1056939.4856034,1057550.7978294
1,1.1527933999896,,no flicker,Wissen,2,2,1056948.8855383,1057450.952356
0,0.188258399954066,unrelated,,Vergessen,2,2,1056959.0055499,1057797.4063155
1,0.255139600019902,unrelated,,Erinnern,1,2,1056969.4064075,1057655.48586
1,1.85503889992833,unrelated,,Wissen,1,1,1056979.2294607,1057744.0696309
1,0.807234500069171,unrelated,,Erinnern,2,1,1056989.1905774,1057684.1739422
1,0.21908160019666,,no flicker,Vergessen,1,1,1056999.8158268,1057593.8298208
1,0.870956199942157,unrelated,,Wissen,2,1,1057009.239354,1057783.1747375
0,1.71137850009836,,no flicker,Vergessen,2,1,1057019.038429,1057698.2460409
1,0.390002900036052,,no flicker,Erinnern,2,2,1057029.3511491,1057557.74978
1,0.282619700068608,,no flicker,Erinnern,1,1,1057038.7022351,1057488.0690754
1,0.282879899954423,unrelated,,Erinnern,2,1,1057048.0789239,1057635.5104825
1,0.254472700180486,related,,Erinnern,1,2,1057057.9032597,1057713.9582902
0,1.61512589990161,,flicker seen,Vergessen,1,1,1057067.4301883,1057512.7501539
1,0.426010299939662,related,,Erinnern,1,1,1057077.2222146,1057536.6618134
1,1.91678059985861,,no flicker,Wissen,1,1,1057086.8538467,1057720.5649669
0,2.27970890002325,unrelated,,Vergessen,1,2,1057097.1110154,1057503.8691071
1,0.501290099928156,unrelated,,Erinnern,2,1,1057107.8058914,1057458.5899509
1,0.809760800097138,,no flicker,Wissen,1,2,1057118.9427226,1057676.5105703
1,0.310669899918139,unrelated,,Erinnern,1,1,1057128.5981952,1057662.5019754
1,0.453398699872196,unrelated,,Erinnern,2,2,1057138.5981992,1057586.9819411
1,0.435086600016803,,flicker seen,Erinnern,2,2,1057148.3581642,1057691.4383607
NaN,NaN,,flicker seen,Vergessen,2,1,1057159.3513527,1057472.8231621
1,0.378550600027665,,flicker seen,Erinnern,2,1,1057168.9272298,1057621.3900779
1,0.289351699873805,,flicker seen,Erinnern,1,2,1057178.2708209,1057790.7973768
0,1.01542120007798,,flicker seen,Vergessen,2,2,1057188.7258963,1057728.9022334
0,0.276211000047624,related,,Wissen,2,1,1057198.1899982,1057580.2533525
0,0.428581800078973,unrelated,,Wissen,2,2,1057207.3251304,1057614.5347187
1,0.262809700099751,unrelated,,Erinnern,2,2,1057217.6701362,1057760.4927266
1,0.201794800115749,unrelated,,Erinnern,1,2,1057227.7179491,1057642.2212165
0,0.400242500007153,,no flicker,Wissen,1,1,1057237.7904942,1057707.3736417
1,0.279915899969637,unrelated,,Erinnern,2,2,1057247.4552877,1057530.1097424
1,0.268905899953097,unrelated,,Wissen,1,2,1057257.9348745,1057627.9974739
1,0.180062599945813,,no flicker,Erinnern,2,1,1057268.2618719,1057648.5817834
1,0.325769800227135,,no flicker,Erinnern,2,1,1057277.5737518,1057753.1816589
0,0.923568699974567,unrelated,,Erinnern,2,1,1057288.846741,1057543.5817722
1,0.426525100134313,unrelated,,Erinnern,2,2,1057298.9188333,1057465.7266034
1,1.57525030011311,,no flicker,Erinnern,2,2,1057309.5334141,1057571.9259223
0,0.465397699968889,,no flicker,Erinnern,1,2,1057319.3658663,1057565.0774716
1,1.07121189986356,unrelated,,Erinnern,1,1,1057328.8155771,1057600.4627692
1,2.09549969993532,,no flicker,Wissen,1,1,1057338.7268819,1057767.3735472
1,0.824376499978825,,no flicker,Erinnern,1,2,1057348.5902788,1057736.8537548
1,0.903119500027969,unrelated,,Wissen,1,1,1057358.1253412,1057669.1179716
1,0.459842100040987,,no flicker,Erinnern,2,1,1057367.534866,1057522.262486
