recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.665922000072896,,no flicker,Erinnern,1,1,1800546.4804926,1801171.1200004
0,0.867757299914956,unrelated,,Wissen,2,2,1800557.2497836,1801193.2477701
1,0.445748799946159,unrelated,,Erinnern,1,1,1800568.6491011,1801296.7509921
1,0.308894400019199,unrelated,,Erinnern,1,2,1800580.6330485,1801216.0329787
1,1.13549669994973,,no flicker,Erinnern,2,2,1800591.0812283,1801208.1122864
NaN,NaN,,no flicker,Vergessen,1,1,1800601.9691555,1801279.4793325
1,0.334625100018457,,no flicker,Erinnern,2,2,1800612.1524285,1801289.9203423
1,0.322159700095654,unrelated,,Erinnern,2,2,1800622.2973428,1801431.6642988
0,1.02200699993409,unrelated,,Wissen,1,2,1800634.0964912,1801317.0639248
1,0.449649800080806,unrelated,,Erinnern,1,1,1800644.6092583,1801485.3987418
1,0.821895600063726,unrelated,,Erinnern,2,1,1800654.6164302,1801233.183925
1,0.332108000060543,,no flicker,Erinnern,2,1,1800664.5683198,1801417.0556514
1,0.276568799978122,,no flicker,Erinnern,1,2,1800675.6644546,1801357.0947787
1,0.266906399978325,,no flicker,Erinnern,1,2,1800685.760482,1801363.6957665
1,0.363776599988341,unrelated,,Erinnern,2,1,1800695.7851442,1801303.424569
1,0.341793200001121,,no flicker,Erinnern,2,1,1800705.7676858,1801240.7917752
0,1.7208149000071,unrelated,,Vergessen,2,2,1800715.8088207,1801380.8928314
NaN,NaN,,no flicker,Vergessen,2,2,1800725.6562951,1801445.0787547
1,0.36034410004504,,no flicker,Erinnern,1,2,1800735.6000746,1801264.0315445
1,2.41700729983859,unrelated,,Erinnern,1,2,1800745.6332452,1801247.6721433
1,0.491100100101903,,no flicker,Erinnern,2,1,1800755.5283563,1801256.9277188
1,0.413053900003433,unrelated,,Erinnern,2,1,1800765.7281139,1801186.3847564
1,0.399595699971542,unrelated,,Erinnern,1,1,1800777.1115696,1801438.3916089
0,2.16917310003191,unrelated,,,2,1,1800787.9995894,1801370.1755885
NaN,NaN,,no flicker,Vergessen,1,1,1800797.9930325,1801454.0875572
0,1.66314070019871,,no flicker,Vergessen,1,2,1800807.8570809,1801408.9036407
NaN,NaN,,no flicker,Erinnern,2,1,1800817.9687056,1801144.3205298
1,2.80892589990981,unrelated,,Wissen,1,1,1800827.6970679,1801153.16022
NaN,NaN,,,Vergessen,2,2,1800837.5207452,1801223.0326207
0,2.36073449999094,,no flicker,Wissen,1,1,1800849.0190737,1801270.6328024
NaN,NaN,unrelated,,Vergessen,1,2,1800858.800294,1801103.6476671
1,1.48747269995511,unrelated,,Erinnern,2,2,1800869.5281008,1801423.7108801
0,0.93791320011951,,no flicker,Vergessen,1,2,1800879.3284893,1801334.1925054
NaN,NaN,,no flicker,Vergessen,2,1,1800890.0563425,1801324.5352828
1,0.997562099946663,unrelated,,Erinnern,2,2,1800900.2329943,1801200.6250295
1,0.314465100178495,unrelated,,Erinnern,2,2,1800911.0241709,1801470.4966041
1,0.374646099982783,,no flicker,Erinnern,1,1,1800921.9366572,1801310.1122911
NaN,NaN,unrelated,,Vergessen,1,2,1800932.3752878,1801399.3669348
1,0.457017599837855,,no flicker,Erinnern,2,2,1800943.2570896,1801342.4079838
1,0.613816699944437,,,Erinnern,2,1,1800953.8476813,1801349.3998466
NaN,NaN,unrelated,,Wissen,1,1,1800965.3718526,1801390.7435759
1,2.67953239986673,,no flicker,Erinnern,1,2,1800975.1992739,1801125.6719907
