recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.911951400106773,,no flicker,Erinnern,2,1,610388.7806114,611114.2784529
1,1.2561176000163,unrelated,,Erinnern,2,2,610399.656013,611121.6471889
0,2.52100549999159,unrelated,,Vergessen,2,1,610411.5118269,611078.5576063
1,0.824940599966794,,no flicker,Erinnern,1,2,610421.8950783,611245.055118
1,1.3825463000685,,no flicker,Wissen,2,2,610431.4725233,611035.3022948
NaN,NaN,unrelated,,,2,1,610441.5037658,610989.7411413
0,2.03324060002342,,no flicker,Vergessen,2,2,610451.7751331,611043.7669485
1,1.40474889997859,,no flicker,Erinnern,1,1,610462.0396512,611129.6231471
0,2.00741780002136,unrelated,,Vergessen,1,2,610471.9363883,611208.7024378
1,0.512994199991226,related,,Erinnern,1,2,610482.2082104,611194.7746326
NaN,NaN,unrelated,,Erinnern,1,1,610492.9826115,611087.5433357
1,1.54320700000972,,no flicker,Erinnern,1,1,610503.0951042,611018.4867634
1,0.986390499980189,,no flicker,Erinnern,1,2,610513.2075099,611179.3591662
NaN,NaN,unrelated,,Vergessen,1,1,610523.6155294,611294.7420123
0,0.915809800033458,related,,Wissen,2,2,610533.5819285,611368.4702634
1,0.867657399969175,,no flicker,Erinnern,2,1,610543.4472936,611098.1822589
NaN,NaN,,no flicker,Vergessen,2,1,610553.7351693,611218.1421418
0,1.8239894999424,,no flicker,,2,1,610565.2394337,610979.4247139
0,1.7843836999964,unrelated,,Wissen,2,1,610577.070932,611343.013169
0,2.52298699994572,,no flicker,Vergessen,1,2,610587.7194266,611008.9592761
1,1.56471489998512,unrelated,,Wissen,1,2,610599.0868617,611026.4071498
NaN,NaN,related,,Vergessen,1,2,610609.5303162,611277.84513
1,1.07105060003232,,,Wissen,1,1,610620.0553877,611287.1251368
1,0.527445700019598,unrelated,,Erinnern,1,1,610631.3628641,611163.3022956
NaN,NaN,,no flicker,Vergessen,1,1,610642.6553713,611268.7971522
1,0.378443700028583,unrelated,,Erinnern,2,2,610652.3351611,611303.7333528
1,0.444233999936841,unrelated,,Erinnern,2,2,610662.7664918,611310.4612588
1,2.24742919998243,unrelated,,Vergessen,2,2,610672.7749614,611358.2550423
0,1.93170169997029,,no flicker,Wissen,2,2,610682.6539861,611170.542504
1,0.920028300024569,,no flicker,Erinnern,1,2,610693.742841,611070.6550405
0,1.61604269989766,,no flicker,Vergessen,2,1,610704.7664158,611227.7508681
NaN,NaN,unrelated,,Vergessen,1,1,610715.1351013,611332.9813283
0,1.38805890001822,,no flicker,Vergessen,1,1,610725.6867873,611154.7659273
0,1.4322661999613,unrelated,,Vergessen,2,2,610735.8311004,611137.3344688
1,0.362735399976373,,no flicker,Erinnern,2,2,610747.0474572,611201.8470112
NaN,NaN,,no flicker,Vergessen,2,1,610757.6072686,611145.7660793
1,1.23609969997779,unrelated,,Wissen,1,2,610768.5584102,611186.9348828
1,1.80610369995702,related,,Erinnern,1,1,610779.4073277,611259.8691686
1,1.11470329994336,,no flicker,Erinnern,1,1,610789.3429994,611237.4220624
1,1.30747940007132,,no flicker,Erinnern,1,1,610799.7910941,611000.6609278
0,1.70069470000453,unrelated,,Wissen,1,2,610809.7993208,611324.493149
1,0.208555900026113,unrelated,,Erinnern,2,1,610819.7664526,611351.5895759
1,0.640166500001214,related,,Erinnern,2,2,610831.0785415,611317.1574009
1,1.58373929990921,unrelated,,Erinnern,1,2,610840.9583859,611106.2784508
NaN,NaN,unrelated,,Vergessen,2,1,610851.7826781,610967.9714035
1,0.722330900025554,,no flicker,Erinnern,2,2,610861.7346694,611252.5672084
1,1.2415478999028,,no flicker,Erinnern,2,1,610872.1425331,611053.319552
NaN,NaN,,no flicker,Vergessen,1,2,610882.5824302,611061.0308278
1,1.01355289993808,,no flicker,Erinnern,2,2,611384.6866538,612241.5574412
1,1.28472019999754,,no flicker,Erinnern,2,1,611395.5579976,612220.1902221
1,2.90823849989101,unrelated,,Erinnern,2,1,611405.8628799,612121.8140797
1,0.685328499996103,,no flicker,Erinnern,1,1,611415.8139633,612184.3972209
1,0.417991800000891,unrelated,,Erinnern,1,1,611425.8860608,612046.597533
1,1.90483299992047,,no flicker,Wissen,1,1,611435.9988154,612088.7666909
1,0.432208299986087,unrelated,,Erinnern,2,1,611445.9429302,612032.01451
1,0.611441000015475,,no flicker,Erinnern,2,2,611456.2547014,611992.294402
1,0.671136599965394,unrelated,,Erinnern,1,2,611466.2544113,612177.333526
0,0.831208399962634,unrelated,,Erinnern,1,2,611476.9344093,612039.1095206
1,0.401785399997607,unrelated,,Erinnern,2,2,611486.9988161,612053.8301238
1,1.99408880004194,unrelated,,Wissen,2,1,611497.2067809,612015.9655832
1,0.27088020008523,,no flicker,Erinnern,2,2,611507.0865796,612282.5174915
1,1.24685270001646,,no flicker,Erinnern,1,2,611517.3670553,612131.4621732
1,0.669748199987225,,no flicker,Erinnern,1,2,611528.1423844,612153.1195564
1,0.279731399961747,unrelated,,Erinnern,1,1,611538.2861608,612228.0222329
1,0.478710699942894,,no flicker,Erinnern,1,2,611548.3657005,612191.7255626
1,0.762804600060917,unrelated,,Erinnern,1,1,611558.1744538,611999.4618031
1,0.610869099968113,unrelated,,Erinnern,2,1,611569.1906964,612067.5654371
1,0.320221500005573,unrelated,,Erinnern,2,2,611579.7342274,612199.3497519
1,0.523443299927749,,no flicker,Erinnern,2,2,611589.8379166,612138.8624434
