recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.720099199999822,unrelated,,Wissen,2,1,151716.0357183,152344.8340313
1,0.271752200002084,unrelated,,Wissen,1,2,151727.2896099,152424.8247484
1,1.41366790002212,,no flicker,Erinnern,1,1,151737.1043634,152206.928972
1,0.243082300003152,related,,Wissen,1,1,151748.2720641,152229.5211614
1,0.255730900011258,,no flicker,Wissen,1,1,151758.4408821,152431.8663457
1,0.210196300002281,unrelated,,Wissen,1,2,151769.6887061,152200.40087
1,0.904159800003981,unrelated,,Wissen,2,1,151780.9685745,152156.9130061
1,0.863220900006127,,no flicker,Wissen,1,2,151792.2561386,152388.8662961
1,0.297884700004943,related,,Wissen,1,1,151802.0897297,152374.6256689
1,0.848120299982838,related,,Wissen,2,2,151813.4736339,152284.856743
1,1.55479639998521,,,Erinnern,2,2,151824.3679885,152402.7606808
0,1.46764720001374,,no flicker,Erinnern,2,1,151836.0438431,152171.6822139
0,1.17570230001002,,no flicker,Wissen,2,1,151846.2898877,152328.7616597
1,2.45109479999519,,no flicker,Erinnern,1,2,151857.04898,152503.0904526
1,0.270405999996001,,no flicker,Wissen,2,2,151867.0812128,152438.7057034
0,2.83533539998461,unrelated,,Erinnern,2,1,151878.5520424,152274.073458
1,0.831976399989799,unrelated,,Wissen,2,2,151889.0011746,152320.8732767
0,2.03112030000193,unrelated,,Erinnern,2,2,151899.4816956,152469.9456805
1,1.12460040001315,unrelated,,Wissen,1,2,151911.0642256,152352.7216742
1,0.342558200005442,,no flicker,Wissen,1,1,151922.1692225,152417.5617756
1,1.04746519998298,related,,Erinnern,2,2,151933.7444153,152221.5292533
1,1.19406290000188,unrelated,,Wissen,1,2,151944.4246633,152336.3697373
1,0.339055100019323,,,Wissen,2,1,151954.5615946,152360.7847813
0,1.16979450001963,,no flicker,Erinnern,2,1,151966.1967489,152462.1142892
1,0.281531699991319,unrelated,,Wissen,2,1,151978.1289107,152236.3457778
1,1.02792439999757,unrelated,,Wissen,2,2,151989.8970901,152164.2168935
1,0.954621099983342,,no flicker,Wissen,2,2,151999.6973465,152266.6341835
0,2.19010879998677,,no flicker,Erinnern,1,2,152009.8579909,152256.4246362
1,1.08820670002024,unrelated,,Wissen,1,1,152021.1133409,152304.1285989
1,0.935419699992053,,no flicker,Erinnern,1,1,152033.0090537,152478.6089375
1,1.04820629997994,,no flicker,Wissen,1,2,152043.0579206,152445.3065229
1,1.40145969999139,,,Wissen,1,1,152055.1055072,152381.21029
1,0.171919099986553,,no flicker,Wissen,2,1,152066.6130198,152215.1301991
