recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.21185420000006,,no flicker,Wissen,1,2,784.0737949,1378.5960869
1,0.882404599999973,,no flicker,Wissen,2,1,795.42007,1386.5315295
0,1.44365470000002,unrelated,,Erinnern,2,2,805.4359161,1509.963833
0,1.63541800000007,,no flicker,Erinnern,2,1,816.764337,1394.6190136
1,0.322918100000152,unrelated,,Wissen,1,2,826.5074774,1731.6993988
0,0.903115700000171,,no flicker,Vergessen,1,2,836.0285047,1480.5150976
0,1.90530690000014,unrelated,,Erinnern,2,1,845.572395,1462.2345851
1,0.731907699999965,unrelated,,Wissen,1,1,855.308465,1717.556045
1,0.875663099999883,,no flicker,Wissen,2,2,865.6996233,1681.1314108
1,0.424704399999882,unrelated,,Erinnern,2,1,875.1554207,1724.5948151
1,0.929897900000014,,flicker seen,Vergessen,2,2,886.2665993,1702.9793858
0,1.31087090000005,,flicker seen,Erinnern,1,1,895.9564978,1351.5879005
0,0.896838300000127,,flicker seen,Erinnern,1,2,905.3484099,1445.1942434
1,0.374742500000139,unrelated,,Wissen,1,1,914.955286,1688.3787082
1,0.99945230000003,unrelated,,Vergessen,1,1,924.8839629,1557.3466591
1,0.727973500000189,unrelated,,Erinnern,2,2,934.6439855,1629.6188657
1,0.960384800000156,,no flicker,Erinnern,1,1,944.6193471,1359.931455
0,0.691111199999796,,no flicker,Erinnern,2,1,955.3791877,1488.0435292
0,1.58473569999978,,no flicker,Vergessen,1,2,966.4997382,1605.2353744
1,0.416040399999929,unrelated,,Wissen,2,1,976.9630545,1542.9073322
0,1.23506939999993,related,,Vergessen,1,2,987.1637762,1549.7228994
1,1.72894589999987,unrelated,,Erinnern,2,2,997.7313561,1428.3950986
0,1.20609939999986,,flicker seen,Erinnern,2,1,1007.1153235,1695.0917204
NaN,NaN,,flicker seen,Vergessen,2,2,1017.5001428,1534.1548531
0,0.713982500000157,,flicker seen,Erinnern,2,2,1026.8359275,1564.4266383
0,0.824770999999828,unrelated,,Vergessen,1,1,1036.1951272,1572.4515156
0,1.91193389999989,unrelated,,Erinnern,1,1,1046.3155706,1621.2993152
0,1.69455100000005,,flicker seen,Vergessen,1,2,1055.6270189,1437.0586575
0,2.75294719999988,unrelated,,Vergessen,2,2,1065.0664464,1653.5633178
0,1.9089342000002,unrelated,,Vergessen,1,1,1074.6436993,1672.2424735
0,1.67358000000013,unrelated,,Erinnern,2,1,1085.0822826,1663.4433542
0,1.55442599999992,,flicker seen,Vergessen,1,2,1095.2909837,1494.8745195
1,1.95462240000006,unrelated,,Erinnern,2,2,1104.6919907,1596.0755851
0,0.836001399999986,unrelated,,Vergessen,2,2,1115.9078989,1419.3942726
1,1.52041640000016,,flicker seen,Vergessen,2,2,1125.9867202,1403.3640448
NaN,NaN,related,,Vergessen,1,1,1135.7479113,1470.5865407
1,0.784381900000199,,no flicker,Erinnern,1,1,1147.6023754,1411.9233513
0,2.08382889999984,,no flicker,Vergessen,2,1,1157.8110929,1453.1464697
0,0.911524900000131,unrelated,,Erinnern,2,1,1167.4998418,1526.9791929
1,0.886133599999994,,flicker seen,Wissen,1,2,1177.8509161,1502.7309426
1,1.50543489999995,unrelated,,Erinnern,2,1,1187.2757967,1588.2914755
1,0.938135999999986,,flicker seen,Erinnern,2,1,1196.7963502,1614.0914886
0,1.21905670000001,unrelated,,Erinnern,1,2,1206.2437351,1579.9387029
0,2.75332159999994,,flicker seen,Vergessen,1,1,1217.091719,1368.5635274
1,1.12091869999995,related,,Wissen,1,2,1226.3390777,1710.073797
0,2.02299100000005,,flicker seen,Erinnern,1,2,1236.8357203,1645.067436
1,1.32283579999989,,no flicker,Vergessen,2,2,1246.3793624,1518.4019721
0,0.935346600000003,unrelated,,Vergessen,1,1,1256.9310499,1637.0350283
1,0.961331800000153,unrelated,,Erinnern,2,1,2196.7454627,2942.4744791
1,0.854218599999967,,flicker seen,Wissen,2,1,2208.0191265,3069.6103221
0,1.12657820000004,unrelated,,Erinnern,2,2,2217.2911499,2917.6493102
0,0.39145789999975,,no flicker,Erinnern,2,1,2226.9223149,3100.7224233
1,0.814919999999802,,no flicker,Wissen,2,1,2236.6509388,2817.3143754
0,0.392047199999979,unrelated,,Erinnern,1,1,2247.5145302,2879.1218484
1,0.50415380000004,unrelated,,Wissen,1,1,2257.4989405,2789.0096354
1,0.819560699999784,,flicker seen,Erinnern,1,2,2267.1634003,2871.9064899
NaN,NaN,,flicker seen,Vergessen,1,1,2276.4108969,2748.434807
1,0.571848999999929,,flicker seen,Erinnern,1,2,2285.8019872,3020.153573
1,0.750151199999891,,no flicker,Wissen,2,2,2296.2669492,2981.3630189
1,2.20768970000017,unrelated,,Erinnern,2,2,2307.6020472,2824.3295157
1,0.799695499999871,related,,Wissen,1,1,2317.6508798,3107.8015501
1,0.894157300000188,unrelated,,Wissen,2,2,2328.5461772,2850.1865152
0,1.0464207,unrelated,,Vergessen,1,2,2338.6261587,2925.0509891
1,0.727977099999862,,flicker seen,Erinnern,1,2,2348.7937613,2885.809584
0,0.850670300000274,,flicker seen,Vergessen,2,1,2358.1782297,2766.8181297
0,1.88036049999982,unrelated,,Erinnern,1,1,2367.538571,2892.7862211
0,1.16209439999966,unrelated,,Vergessen,1,1,2377.8742796,3054.3626026
