recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.302004399942234,,no flicker,Erinnern,1,1,607308.403674,607819.1631141
1,0.53633589996025,related,,Wissen,1,2,607318.6434958,607925.9242218
0,0.394896600046195,unrelated,,Wissen,2,1,607328.0365453,607865.6998253
1,0.381873599952087,,no flicker,Wissen,1,1,607339.7875326,607838.55553
1,0.34246960002929,,no flicker,Wissen,2,1,607349.4835534,607845.1318873
1,0.723382800002582,unrelated,,Wissen,2,2,607359.0037512,607637.7475412
1,0.340534500079229,,no flicker,Wissen,2,2,607369.1566115,607744.8078059
1,0.552622199989855,unrelated,,Wissen,1,1,607379.5245534,607644.5224084
0,0.395854700007476,,no flicker,Wissen,1,2,607389.1405487,607718.0602913
1,0.362102100043558,unrelated,,Wissen,1,1,607398.5069917,607792.7794051
1,0.383328800089657,unrelated,,Wissen,1,1,607408.0995216,607919.1152283
0,0.343473999993876,,no flicker,Wissen,1,1,607418.1962547,607765.2275235
1,0.571309299906716,unrelated,,Wissen,1,2,607427.8684498,607731.4837438
1,0.19412299990654,unrelated,,Wissen,2,2,607437.8120025,607812.875395
0,0.593164899968542,,no flicker,Wissen,1,2,607448.2443616,607758.3944694
1,0.395809899899177,,no flicker,Vergessen,1,1,607457.6365354,607691.5612265
1,0.512054600054398,,no flicker,Vergessen,1,2,607467.1637553,607858.4758156
1,0.291101000038907,unrelated,,Wissen,2,1,607476.6436792,607851.643946
1,0.447529700002633,unrelated,,Wissen,1,1,607486.1477282,607678.6355591
1,0.318519999971613,,no flicker,Vergessen,2,2,607495.8996619,607886.0031086
1,0.575432699988596,,no flicker,Vergessen,2,1,607505.587411,607778.4109863
1,0.306531500071287,,no flicker,Vergessen,2,2,607515.0758766,607771.7319489
1,0.100852599949576,related,,Wissen,1,2,607524.6915915,607832.1716688
1,0.303281600004993,unrelated,,Wissen,2,1,607534.0676124,607685.1555036
1,0.594098099973053,,no flicker,Vergessen,2,2,607543.3634062,607912.2361117
0,0.755521000013687,unrelated,,Wissen,2,1,607552.6521725,607664.9302938
