recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.63192940002773,,no flicker,Erinnern,2,1,600460.5930633,601155.9822121
0,0.539807100081816,unrelated,,Wissen,2,2,600471.3505345,601163.6454629
0,1.88006840005983,unrelated,,Vergessen,2,1,600481.6383524,601124.8453287
NaN,NaN,,no flicker,Vergessen,1,2,600491.0946228,601282.6858958
0,2.07048059999943,,no flicker,Vergessen,2,2,600502.4782506,601087.8299578
NaN,NaN,,,Vergessen,2,1,600512.2075281,601046.2144936
1,0.531021400005557,,no flicker,Erinnern,2,2,600523.556186,601096.7413433
NaN,NaN,,no flicker,Vergessen,1,1,600533.5986863,601170.5412414
0,1.35259960009716,unrelated,,Vergessen,1,2,600544.4307208,601249.4703727
0,0.587951299967244,unrelated,,Vergessen,1,2,600554.0712668,601233.6057625
NaN,NaN,unrelated,,Vergessen,1,1,600565.3098216,601133.1571591
0,0.68798299995251,,no flicker,Vergessen,1,1,600576.2062389,601070.6378433
0,0.448284799931571,,no flicker,Vergessen,1,2,600586.8296458,601217.0612603
1,0.445933199953288,unrelated,,Wissen,1,1,600596.4222948,601336.1980032
0,1.63544519990683,unrelated,,Erinnern,2,2,600607.2781876,601407.7978866
1,0.422939600073732,,no flicker,Wissen,2,1,600618.4631562,601142.1819825
NaN,NaN,,no flicker,Vergessen,2,1,600629.4939312,601258.1490579
1,1.4440031000413,,no flicker,Vergessen,2,1,600639.4057037,601037.662838
1,0.430885400041007,unrelated,,Wissen,2,1,600649.1678348,601383.8779369
0,0.507432500016876,,no flicker,Erinnern,1,2,600659.238004,601063.5017603
NaN,NaN,unrelated,,Vergessen,1,2,600670.2631122,601078.2781933
0,0.572073200019076,unrelated,,Erinnern,1,2,600681.5174712,601321.5169402
1,0.449422199977562,,no flicker,Wissen,1,1,600693.1904978,601328.9336887
0,0.688443600083701,unrelated,,Erinnern,1,1,600704.5664143,601200.4702596
NaN,NaN,,no flicker,Vergessen,1,1,600714.7583568,601312.4131387
0,0.422773899976164,unrelated,,Erinnern,2,2,600725.3735779,601343.4379395
NaN,NaN,,,Vergessen,2,2,600736.2938522,601350.0779921
