recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.04244070034474,unrelated,,Erinnern,1,2,2238855.1090241,2239644.783894
1,0.31940140016377,unrelated,,Erinnern,1,2,2238866.3170357,2239652.0625851
1,0.33643849985674,,no flicker,Erinnern,1,1,2238876.1377893,2239475.8001482
NaN,NaN,unrelated,,Vergessen,2,1,2238886.5284828,2239613.27939
0,1.52307749958709,,no flicker,Wissen,2,2,2238897.1467595,2239425.656728
0,0.583025999832898,,no flicker,Erinnern,2,1,2238906.8476364,2239770.8389016
1,0.344602500088513,,no flicker,Erinnern,1,1,2238916.8720481,2239575.6393815
1,0.857262799981982,,no flicker,Erinnern,1,1,2238926.6336935,2239536.2071866
1,1.44373559998348,unrelated,,Erinnern,1,1,2238936.3608511,2239443.2001604
0,0.572329599875957,unrelated,,Erinnern,2,2,2238946.9452703,2239582.4634495
0,0.45892019988969,unrelated,,Erinnern,2,1,2238956.7120988,2239658.6232061
1,0.295402299612761,,no flicker,Erinnern,2,2,2238967.1766755,2239738.5597455
NaN,NaN,,no flicker,Wissen,1,2,2238977.2242291,2239451.8342988
1,0.413931800052524,,no flicker,Erinnern,2,1,2238987.3767839,2239724.3768958
1,0.402335499878973,unrelated,,Erinnern,2,2,2238997.3358983,2239623.6559589
1,1.41752449981868,unrelated,,Erinnern,1,2,2239007.6256477,2239435.2234089
1,0.676137399859726,,no flicker,Erinnern,2,2,2239017.7599134,2239460.8726604
1,1.18442190019414,unrelated,,Erinnern,1,1,2239027.4954117,2239561.3680459
0,0.959685799665749,unrelated,,Erinnern,1,1,2239037.0081208,2239708.768067
1,2.39528890000656,,no flicker,Erinnern,1,1,2239047.0797823,2239513.343584
1,0.460126200225204,unrelated,,Erinnern,2,1,2239056.5757913,2239630.6635737
0,2.95172609994188,,no flicker,Vergessen,2,1,2239067.2409266,2239745.167396
1,0.647797500248998,unrelated,,Erinnern,2,1,2239076.8646424,2239529.0562306
NaN,NaN,,no flicker,Vergessen,1,1,2239086.4409928,2239550.4958372
1,1.40527079999447,unrelated,,Erinnern,2,2,2239096.1356234,2239416.5532735
0,0.404939699918032,,no flicker,Erinnern,1,2,2239106.1030453,2239568.8633822
1,0.473300700075924,unrelated,,Erinnern,1,2,2239115.6007719,2239468.7838392
0,2.22514430014417,,no flicker,Erinnern,1,2,2239125.4237489,2239689.6215178
1,0.37457640003413,unrelated,,Erinnern,1,2,2239134.9761946,2239506.7271322
1,2.52647300017998,unrelated,,Erinnern,2,2,2239144.5924206,2239497.5446313
NaN,NaN,,,Vergessen,2,2,2239154.0962678,2239698.6955502
NaN,NaN,,no flicker,Vergessen,2,1,2239165.562361,2239602.7510914
1,0.874046499840915,unrelated,,Erinnern,2,1,2239175.5922521,2239756.5035779
0,2.33192420005798,unrelated,,,1,2,2239185.9120929,2239678.8075804
1,0.316349700093269,unrelated,,Erinnern,1,1,2239195.4485837,2239665.3102043
1,0.696364600211382,,no flicker,Erinnern,1,1,2239205.5521358,2239731.2712496
1,0.403068200219423,,no flicker,Erinnern,1,2,2239216.9276765,2239672.0157575
1,1.7116558002308,unrelated,,Erinnern,2,2,2239226.5836525,2239716.2710368
1,1.43990430003032,,no flicker,Erinnern,2,1,2239236.0395775,2239786.4155251
1,0.312226900365204,,no flicker,Erinnern,1,2,2239245.7837593,2239764.0075046
1,0.71187510015443,,no flicker,Erinnern,1,2,2239255.3839508,2239543.4564346
1,0.940396500285715,unrelated,,Erinnern,1,1,2239265.4473477,2239637.5031448
0,0.427071500103921,,no flicker,Erinnern,2,1,2239275.4718307,2239522.1441247
1,0.404602900147438,,no flicker,Erinnern,2,2,2239284.9445949,2239483.5918483
1,1.42655920004472,unrelated,,Vergessen,1,1,2239294.6474225,2239777.8550261
1,0.271785300225019,unrelated,,Erinnern,2,1,2239304.2951034,2239589.3343722
1,0.657263999804854,unrelated,,Erinnern,2,2,2239313.8480142,2239490.5275591
1,0.383718600030988,,no flicker,Erinnern,2,2,2239323.519738,2239595.9671493
1,0.659976699855179,related,,Erinnern,2,2,2239845.717489,2240665.8948925
1,0.442437199875712,unrelated,,Erinnern,2,2,2239857.1909471,2240726.0062823
1,0.414441000204533,,no flicker,Erinnern,2,1,2239867.6862714,2240593.3797225
1,0.292847899720073,unrelated,,Erinnern,1,1,2239878.2957665,2240637.318653
1,0.380848399829119,,no flicker,Erinnern,1,1,2239889.3195269,2240575.4223804
1,0.517914599739015,,no flicker,Erinnern,2,1,2239899.7742456,2240539.6536353
1,1.08177579985932,,,Erinnern,2,2,2239910.2399591,2240718.5102312
NaN,NaN,unrelated,,,1,2,2239921.7378878,2240582.2873864
0,0.356390099972486,unrelated,,Erinnern,2,1,2239931.7362284,2240600.1513179
1,0.317750699818134,,no flicker,Erinnern,1,1,2239943.0158034,2240562.1017641
1,2.54080010019243,,no flicker,Vergessen,2,1,2239952.8388062,2240673.3094937
1,0.296512799803168,unrelated,,Erinnern,1,2,2239962.8477463,2240698.4700261
0,0.368012899998575,unrelated,,Erinnern,1,2,2239972.6867673,2240732.8548685
0,2.67984650004655,,no flicker,Erinnern,1,2,2239982.7588638,2240546.4385425
1,0.336638899985701,,no flicker,Erinnern,2,2,2239992.614195,2240433.7994132
1,0.60347960004583,,no flicker,Erinnern,1,1,2240002.1989186,2240613.4631657
1,0.688427799846977,unrelated,,Erinnern,2,1,2240011.8149822,2240739.5995451
1,0.396812000311911,unrelated,,Erinnern,2,2,2240021.343014,2240494.5594132
1,0.336773999966681,unrelated,,Erinnern,1,1,2240030.8474469,2240474.2630245
1,0.299866700079292,,no flicker,Erinnern,2,2,2240041.4152638,2240683.35903
1,0.344830200076103,,no flicker,Erinnern,1,2,2240052.3430405,2240746.6223731
NaN,NaN,,no flicker,Vergessen,2,2,2240061.7916593,2240626.9025354
1,0.413056099787354,unrelated,,Erinnern,1,1,2240072.846783,2240606.9176407
1,0.434480000287294,,no flicker,Erinnern,2,1,2240082.5828797,2240420.1836709
1,1.95603969972581,,no flicker,Erinnern,1,1,2240091.9588846,2240657.5741794
1,0.372449399903417,,no flicker,Erinnern,1,2,2240102.7260905,2240426.9583915
1,0.297922800295055,,no flicker,Erinnern,2,2,2240112.7906665,2240555.6065522
NaN,NaN,unrelated,,Vergessen,1,1,2240122.4379924,2240410.388929
1,0.319676700048149,unrelated,,Erinnern,2,1,2240131.9338928,2240753.3671509
1,0.347391599789262,related,,Erinnern,2,1,2240141.7516558,2240440.2944444
1,1.11897419998422,unrelated,,Erinnern,1,2,2240152.2709494,2240446.8303798
1,0.34180109994486,,no flicker,Erinnern,1,2,2240162.6551171,2240487.878433
1,0.352973400149494,,no flicker,Erinnern,2,2,2240172.4707761,2240519.4222989
1,0.417212700005621,unrelated,,Erinnern,1,2,2240182.7426373,2240532.9386339
0,2.21004279982299,,no flicker,Erinnern,1,1,2240193.022655,2240689.9672079
1,0.456567200366408,,no flicker,Erinnern,1,2,2240203.3266559,2240705.0551362
1,0.665626199916005,unrelated,,Erinnern,1,2,2240212.9029318,2240526.1023934
1,0.346624500118196,,no flicker,Erinnern,1,2,2240222.5029354,2240467.5031263
1,0.337206900119781,,no flicker,Erinnern,2,1,2240232.3348192,2240711.8948034
1,0.2967793000862,unrelated,,Erinnern,2,1,2240242.7347263,2240460.9185685
0,0.625214399769902,unrelated,,Erinnern,1,1,2240252.6225411,2240480.8538725
1,0.375718800351024,unrelated,,Erinnern,2,1,2240262.3508054,2240454.2549874
1,0.463159000035375,,no flicker,Erinnern,1,1,2240272.0866005,2240568.662913
0,1.62413849961013,,no flicker,Erinnern,2,2,2240281.9976054,2240511.5274423
1,0.288069100119174,unrelated,,Erinnern,1,1,2240291.4378523,2240644.0461712
1,0.320451700128615,unrelated,,Erinnern,2,2,2240301.2310152,2240620.2143083
NaN,NaN,,no flicker,Vergessen,2,2,2240310.9194887,2240501.2225643
1,0.432826800271869,unrelated,,Erinnern,2,1,2240321.1259956,2240650.6140905
1,2.74564770003781,,no flicker,Erinnern,2,2,2240817.9930758,2241387.1416511
1,0.243700199760497,unrelated,,Erinnern,1,2,2240828.366253,2241645.3261075
1,0.463746699970216,unrelated,,Erinnern,1,2,2240838.2862864,2241504.4698903
1,0.612210900057107,unrelated,,Erinnern,2,2,2240847.6703668,2241363.8913636
1,0.510236300062388,unrelated,,Erinnern,2,2,2240858.6780545,2241532.3257111
1,0.220543900039047,,no flicker,Erinnern,1,2,2240868.6146603,2241574.158291
1,0.602415299974382,,no flicker,Erinnern,2,2,2240879.2534978,2241560.2544215
1,0.261988100130111,,no flicker,Erinnern,1,1,2240888.45496,2241638.8382053
1,0.269432700239122,,no flicker,Erinnern,2,1,2240897.9419975,2241455.7898614
1,0.377182300202549,,no flicker,Erinnern,1,1,2240907.9983793,2241422.6775345
1,0.920604799874127,,no flicker,Erinnern,2,1,2240917.4218112,2241539.238479
1,1.73811260005459,unrelated,,Erinnern,2,1,2240927.1420459,2241371.1902481
0,1.51022120006382,,no flicker,Vergessen,1,1,2240936.878244,2241623.8770627
1,0.263513000216335,unrelated,,Erinnern,2,1,2240946.8538142,2241547.1507451
1,0.271536100190133,unrelated,,Erinnern,1,1,2240956.6148287,2241491.5167001
0,0.623804100323468,unrelated,,Erinnern,1,2,2240966.4214208,2241484.7666096
1,0.351424399763346,,no flicker,Erinnern,1,2,2240976.8304566,2241429.5657676
1,0.221901800017804,unrelated,,Erinnern,2,2,2240986.5983005,2241667.1255263
1,0.292334199883044,,no flicker,Erinnern,1,1,2240997.4614083,2241409.6456396
1,0.400663500186056,,,Erinnern,2,1,2241009.0299808,2241462.3014717
1,0.313253700267524,,no flicker,Erinnern,2,2,2241020.4520872,2241588.5327675
1,0.254214300308377,unrelated,,Erinnern,1,1,2241030.2930956,2241660.5020425
