recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.05454709999321,,no flicker,,1,2,107202.8449142,107790.414576
1,0.753932299994631,,no flicker,Vergessen,2,1,107212.9107609,107799.8760257
0,1.74435139998968,unrelated,,Vergessen,2,2,107223.0458562,107926.3898901
1,1.74298669998825,,no flicker,Vergessen,2,1,107234.358344,107808.2383014
0,0.100911000001361,unrelated,,Vergessen,1,2,107244.3021106,108147.0543336
1,0.397015799986548,,no flicker,Vergessen,1,2,107254.6384654,107895.5898035
1,1.1589449000021,unrelated,,Vergessen,2,1,107265.238192,107880.7265798
0,2.08044140000129,unrelated,,Wissen,1,1,107276.5905433,108129.3979458
1,0.832827799997176,,no flicker,Vergessen,2,2,107286.2462639,108090.622458
0,0.441057099989848,unrelated,,Vergessen,2,1,107296.2457409,108138.5416518
0,0.637224199992488,,no flicker,Vergessen,2,2,107305.9587064,108114.4217698
1,2.43023659999017,,no flicker,Vergessen,1,1,107316.1346349,107761.3125072
0,1.94266590000188,,no flicker,Vergessen,1,2,107326.5336323,107863.8458805
0,1.01869120000629,,,Vergessen,1,1,107336.1259819,108099.0146172
1,0.634338900010334,related,,Vergessen,1,1,107347.5225072,107976.5505154
1,2.32195689999207,unrelated,,Vergessen,2,2,107357.7258972,108045.4060787
NaN,NaN,,no flicker,Wissen,1,1,107367.9984855,107772.2314434
0,2.16771589999553,,no flicker,Vergessen,2,1,107377.8372815,107902.262016
0,1.39693540000007,,flicker seen,Vergessen,1,2,107387.8929069,108022.3093161
1,2.43518040000345,unrelated,,Vergessen,2,1,107397.8463562,107959.1021011
1,1.20225569998729,unrelated,,Vergessen,1,2,107408.9338449,107968.2301283
0,0.627310100011528,unrelated,,Wissen,2,2,107420.5020712,107846.790618
1,0.918674100001226,,no flicker,Vergessen,2,1,107430.46243,108106.4148932
1,1.27346109999053,,no flicker,Vergessen,2,2,107440.8063921,107951.4618101
1,0.398705900006462,,no flicker,Vergessen,2,2,107450.5741567,107983.6862093
0,0.912666200005333,,,Vergessen,1,1,107460.2623407,107990.7748429
1,0.559486600002856,related,,Vergessen,1,1,107471.5073282,108038.2459987
1,1.15885940000589,,no flicker,Vergessen,1,2,107480.8221838,107855.6061087
1,0.843688299995847,unrelated,,Vergessen,2,2,107490.7496023,108068.5668877
0,1.87424050000845,unrelated,,Vergessen,1,1,107501.6062285,108082.477827
0,0.267495799998869,unrelated,,Vergessen,2,1,107511.8213329,108075.6145467
1,0.360212200001115,,no flicker,Vergessen,1,2,107521.2379937,107910.766642
1,0.483799699999508,unrelated,,Vergessen,2,2,107530.9984609,108014.2380935
1,0.78373609999835,unrelated,,Vergessen,2,2,107540.3665253,107838.0375559
1,1.18843530000595,,no flicker,Vergessen,2,2,107550.9664897,107818.6299744
0,0.370042800001102,related,,Vergessen,1,1,107561.269745,107888.2382083
0,2.83815110000432,,no flicker,Vergessen,1,1,107570.7579538,107826.7665159
0,1.37617990000581,,no flicker,Vergessen,2,1,107580.4785086,107872.8222641
0,0.624609999998938,related,,Vergessen,2,1,107589.9416749,107943.9490461
0,1.92662790000031,,no flicker,Vergessen,1,2,107600.5415773,107917.6699639
0,1.25964010000462,unrelated,,Vergessen,2,1,107610.486594,108006.1020114
0,1.26611799999955,,no flicker,Vergessen,2,1,107620.1260647,108030.4223456
0,0.64053530000092,unrelated,,Vergessen,1,2,107630.0130072,107998.581105
0,1.97124159999657,,no flicker,Vergessen,1,1,107639.3586279,107780.7432827
1,1.7321585000027,related,,Erinnern,1,2,107650.0698433,108121.309874
0,0.523779499999364,,no flicker,Vergessen,1,2,107659.790625,108061.7341028
1,1.20024310000008,,no flicker,Vergessen,2,2,107669.853689,107934.8712355
0,0.414435500002583,related,,Vergessen,1,1,107679.8296841,108054.1339802
1,0.53760520000651,unrelated,,Wissen,2,1,108166.7575255,108921.2311225
0,0.876274000009289,,no flicker,Erinnern,2,1,108178.3022991,109049.3180774
1,0.607956400010153,unrelated,,Vergessen,2,2,108188.0698566,108897.4149427
1,0.714119199998095,,no flicker,Vergessen,2,1,108198.2867129,109079.9510732
1,0.479602000006707,,no flicker,Erinnern,2,1,108208.7504059,108800.4620391
1,0.828394900003332,unrelated,,Erinnern,1,1,108218.2709589,108862.1663526
0,1.90434510000341,unrelated,,Vergessen,1,1,108228.9667315,108768.7344647
1,0.350960799987661,,no flicker,Erinnern,1,2,108238.7171433,108855.7184102
1,1.5034650000016,,no flicker,Vergessen,1,1,108248.3592686,108725.9593243
0,0.575439200008987,,no flicker,Vergessen,1,2,108258.8302206,108995.9502354
0,1.05046110000694,,no flicker,Vergessen,2,2,108268.3822411,108959.0306148
1,0.767861600004835,unrelated,,Vergessen,2,2,108278.725773,108807.8624109
0,0.399603700003354,unrelated,,Vergessen,1,1,108288.9187946,109086.9427675
0,0.578351600008318,unrelated,,Vergessen,2,2,108299.1335098,108831.2542348
0,2.10505460000422,unrelated,,Vergessen,1,2,108309.2065575,108905.046993
1,0.631901999993715,,no flicker,Vergessen,1,2,108319.4464164,108869.5422537
