recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.45796689999997,,no flicker,Erinnern,2,1,805.9664419,1510.3573995
1,1.3596708,unrelated,,Wissen,2,2,816.6707595,1518.6621338
0,1.77602339999999,unrelated,,Erinnern,2,1,827.8382404,1476.3819798
1,1.10324100000003,,no flicker,Wissen,1,2,838.8228895,1650.2529798
0,1.67450069999995,,no flicker,Erinnern,2,2,849.0950568,1434.0393473
0,1.50382070000001,unrelated,,Erinnern,2,1,859.1911252,1387.912546
1,0.906790400000091,,no flicker,Wissen,2,2,869.4170467,1442.8381935
NaN,NaN,,no flicker,Vergessen,1,1,879.6544654,1527.2541954
1,0.866014199999881,unrelated,,Wissen,1,2,890.3591931,1615.613144
0,1.44777010000007,unrelated,,Erinnern,1,2,901.0154402,1597.3898507
1,0.73262550000004,unrelated,,Wissen,1,1,911.2076977,1485.6938449
1,0.748361700000032,,no flicker,Erinnern,1,1,920.97474,1414.4696814
1,1.59851230000004,,no flicker,Erinnern,1,2,931.2154102,1579.7100399
0,1.0767722999999,unrelated,,Erinnern,1,1,941.5115202,1704.8768644
0,1.44809680000003,unrelated,,Erinnern,2,2,951.3592699,1776.8448689
1,0.54060400000003,,no flicker,Wissen,2,1,961.1823457,1494.8618997
1,0.796175699999822,,no flicker,Vergessen,2,1,971.2626451,1623.645299
0,1.62932870000009,,no flicker,Vergessen,2,1,981.0942811,1378.7823006
0,0.679924799999981,unrelated,,Vergessen,2,1,991.2941442,1752.0458061
0,1.91879370000015,,no flicker,Erinnern,1,2,1002.1028258,1404.6693371
NaN,NaN,unrelated,,,1,2,1012.7029792,1423.0865275
1,1.74266810000017,unrelated,,Erinnern,1,2,1023.0141584,1687.6613907
1,1.27683610000008,,no flicker,Erinnern,1,1,1032.6302178,1696.7338058
1,0.552645099999836,unrelated,,Wissen,1,1,1042.6865475,1562.7891668
0,1.68059310000012,,no flicker,Vergessen,1,1,1052.3903754,1678.5257152
0,0.694232000000056,unrelated,,Erinnern,2,2,1062.0856468,1712.5097915
1,0.744201199999907,unrelated,,Wissen,2,2,1072.6458658,1720.661555
0,1.97410379999997,unrelated,,Erinnern,2,2,1084.5669072,1767.4608049
0,2.42244899999992,,no flicker,Erinnern,2,2,1094.566269,1570.0531583
1,0.759259200000088,,no flicker,Wissen,1,2,1104.0226508,1468.6526448
0,1.44077189999985,,no flicker,Vergessen,2,1,1113.4948378,1631.4219511
1,0.395232600000099,unrelated,,Wissen,1,1,1124.5025683,1744.4936596
0,1.3209695999999,,no flicker,Erinnern,1,1,1134.1349924,1554.518532
0,2.16934250000008,unrelated,,Erinnern,2,2,1143.8532008,1535.7873362
1,1.96624869999982,,no flicker,Wissen,2,2,1154.3188777,1606.1899248
0,0.961810400000104,,no flicker,Vergessen,2,1,1165.3428112,1545.3340013
0,1.6153655999999,unrelated,,Erinnern,1,2,1175.3269401,1588.4694087
1,2.54907370000001,related,,Wissen,1,1,1184.9338113,1668.3460996
0,2.50769790000004,,no flicker,Erinnern,1,1,1196.7908456,1639.8610619
1,0.872143899999855,,no flicker,Wissen,1,1,1206.8466815,1396.6776684
1,0.574983199999906,unrelated,,Wissen,1,2,1216.3583495,1736.8216978
0,0.72826010000017,unrelated,,Vergessen,2,1,1226.4862308,1759.4061736
1,0.879402099999879,related,,Wissen,2,2,1237.0615522,1728.6138657
1,0.814135399999941,unrelated,,Wissen,1,2,1246.8693822,1502.5013299
NaN,NaN,unrelated,,Vergessen,2,1,1257.3345418,1367.7968279
