recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.46735449999687,unrelated,,Wissen,1,1,257228.440347,257918.3468476
0,1.23523699998623,,no flicker,Erinnern,2,2,257239.5463494,257859.2342602
1,0.840677000000142,unrelated,,Wissen,1,2,257251.2988523,257997.2020018
1,2.19140179999522,unrelated,,Vergessen,2,1,257262.6344315,257901.2825397
1,2.00156410000636,unrelated,,Wissen,2,2,257273.5147675,257875.9315326
1,0.890151100000367,,no flicker,Erinnern,1,1,257283.5221126,258004.3391844
1,2.76310730000841,,no flicker,Erinnern,2,2,257294.5704752,257971.6675954
0,1.32611609998276,,no flicker,Erinnern,1,1,257304.8986924,257988.8021651
1,0.556815499992808,unrelated,,Wissen,2,1,257314.9136015,257981.7393618
0,1.7669074999867,unrelated,,Erinnern,1,1,257325.3156765,257834.9066768
0,1.15998169998056,unrelated,,Erinnern,2,1,257336.6512726,258097.9146504
1,1.3662460000196,,no flicker,Wissen,2,1,257346.3388228,257818.4913935
1,0.777892199985217,,no flicker,Wissen,1,2,257357.5546111,257811.2036303
0,1.55843590002041,,no flicker,Erinnern,1,2,257367.6914133,258105.8350124
0,2.14757239999017,,no flicker,Erinnern,2,2,257377.4426757,258081.0597272
0,1.38381810000283,unrelated,,Erinnern,1,2,257387.0986259,258025.9792207
1,0.554660699999658,,no flicker,Wissen,1,1,257397.1547642,258033.7787213
1,0.995825599995442,unrelated,,Wissen,1,2,257406.7471869,258132.5381356
1,1.72794260000228,unrelated,,Wissen,2,1,257417.2176344,257826.354941
0,2.87177920000977,unrelated,,Vergessen,2,2,257427.243541,258122.7629187
1,0.528992400009884,,no flicker,Erinnern,2,1,257437.1388363,257803.236141
1,0.945358099997975,,no flicker,Wissen,2,2,257447.9065166,257940.9158753
0,1.36275160001242,,no flicker,Vergessen,2,2,257457.6423566,257866.9391157
1,0.856830600008834,unrelated,,Erinnern,2,1,257467.1703454,258162.3717324
NaN,NaN,unrelated,,Erinnern,1,1,257477.4987482,257794.707448
1,0.613439500011737,,no flicker,Erinnern,1,2,257487.2744437,258154.610825
1,0.535432800010312,,no flicker,Wissen,2,2,257497.0034268,258139.8990428
0,0.673049000004539,unrelated,,Erinnern,1,1,257506.6264939,258011.5628328
1,2.34704220001004,,no flicker,Erinnern,1,2,257516.6828154,257784.3073521
1,0.967466000001878,unrelated,,Wissen,1,2,257526.9783365,257964.2586142
1,0.791932499996619,unrelated,,Wissen,2,1,257537.7789511,258090.2263292
0,1.853773299983,,no flicker,Vergessen,1,1,257548.4911991,258058.698984
1,1.47439760001726,,no flicker,Wissen,2,2,257558.282312,258114.562238
1,0.832350400014548,,no flicker,Wissen,1,1,257568.0514681,257926.2747024
0,1.49586959998123,unrelated,,Erinnern,2,2,257577.6195807,258146.8107212
1,0.350624499988044,,no flicker,Wissen,1,2,257588.4664075,258074.1392202
1,0.85431670001708,,no flicker,Wissen,2,1,257598.2113914,257933.5557144
1,1.79733289999422,unrelated,,Erinnern,1,2,257608.098546,257884.4105717
0,1.41838129999815,unrelated,,Erinnern,2,2,257618.9869023,257843.5783495
1,1.24004639999475,unrelated,,Wissen,1,1,257628.5548147,257948.8433369
1,1.11135030002333,,no flicker,Wissen,1,1,257639.7704115,257956.8035057
1,0.990181100001791,,no flicker,Vergessen,1,2,257649.5317039,257910.2428263
1,0.8869872999785,unrelated,,Wissen,2,2,257661.0745454,258018.6516672
0,2.32982340001035,,no flicker,Erinnern,2,1,257671.6505066,258050.0196501
0,1.46850769998855,unrelated,,Erinnern,1,1,257683.0907013,258042.1314361
1,0.733348999987356,unrelated,,Wissen,1,2,257693.8508389,257851.9306487
0,0.404960299987579,,no flicker,Erinnern,2,1,257703.6356587,258067.1946397
1,0.552946100011468,unrelated,,Wissen,2,1,257713.715275,257893.8433443
1,0.335427399986656,unrelated,,Wissen,1,2,258181.7953083,258852.515142
1,0.449922700005118,,no flicker,Wissen,2,2,258193.1228807,258880.9877422
1,0.70407580002211,unrelated,,Wissen,2,1,258203.1470054,259036.4671965
1,0.372900099988328,unrelated,,Wissen,2,1,258213.1395578,258740.5950224
1,1.00451900000917,,no flicker,Wissen,2,1,258222.8099198,259028.7876177
1,0.672822799999267,,no flicker,Wissen,2,2,258232.9870903,258999.0358978
NaN,NaN,,no flicker,Vergessen,2,2,258242.9958764,258981.8594042
1,0.770868300023722,unrelated,,Wissen,2,1,258252.7628174,258816.5704798
1,0.457262000010815,,no flicker,Wissen,1,1,258263.0919232,258953.5554954
1,0.427290899999207,unrelated,,Wissen,1,1,258272.9070229,259067.1397388
0,1.49625779999769,,no flicker,Vergessen,1,2,258283.0660793,258990.7399017
1,0.852614100003848,unrelated,,Erinnern,2,2,258292.891086,259013.6271111
1,0.50502530002268,,no flicker,Wissen,1,1,258303.1380192,258809.6405007
1,0.451309900003253,,no flicker,Wissen,1,2,258312.7637237,258909.4271637
1,0.962233400001423,unrelated,,Wissen,1,1,258322.9864381,258945.9627263
1,0.883733599999687,unrelated,,Wissen,1,2,258333.3308343,258916.3725755
0,0.611928900005296,unrelated,,Wissen,2,1,258343.019021,258823.7784438
1,1.43600360001437,unrelated,,Vergessen,1,2,258352.47484,259058.8263383
1,0.596921999996994,,no flicker,Wissen,1,2,258362.0991405,259074.5231513
1,0.437730700010434,unrelated,,Wissen,1,1,258371.7552143,258778.8994111
1,0.519099799974356,,no flicker,Wissen,1,1,258381.6276927,258763.6663461
1,0.592551200010348,,no flicker,Wissen,1,2,258391.7627771,258887.9558479
