recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,2.45066779999979,,no flicker,Erinnern,2,1,5954.9800414,6138.7073634
0,2.78075489999992,,flicker seen,Erinnern,1,2,5965.2036428,6147.8188527
NaN,NaN,,no flicker,Vergessen,2,2,6506.0169606,7395.6105986
1,0.619816299999911,,no flicker,Wissen,2,1,6517.6028134,7370.9231036
NaN,NaN,unrelated,,Vergessen,2,1,6528.1626389,7268.3067891
NaN,NaN,,no flicker,Vergessen,1,1,6539.0031848,7332.3387026
0,0.339756299999863,unrelated,,Wissen,1,1,6549.0344683,7192.8264246
1,0.599067800000739,,no flicker,Erinnern,1,1,6559.5471541,7241.0837146
0,1.93693060000078,unrelated,,Erinnern,2,1,6569.6590132,7177.0030554
1,1.01490580000063,,no flicker,Erinnern,2,2,6579.9710731,7137.7315991
1,0.968607700000575,unrelated,,Erinnern,1,2,6589.7877822,7324.5625363
1,0.551846999999725,unrelated,,Erinnern,1,2,6600.1302764,7185.5153402
1,0.227503899999647,unrelated,,Erinnern,2,2,6610.6983352,7200.234908
1,1.5841603000008,unrelated,,Erinnern,2,1,6621.6509966,7161.3066831
1,0.348301099999844,,no flicker,Erinnern,2,2,6633.2275302,7437.2420734
0,1.1441120999998,,no flicker,Vergessen,1,2,6643.4829814,7277.0738176
1,0.273010999999315,,no flicker,Erinnern,1,2,6655.4743051,7299.7873766
NaN,NaN,unrelated,,Vergessen,1,1,6666.2838733,7378.0674366
0,0.284424499999659,,no flicker,Erinnern,1,2,6676.3396653,7341.6674198
NaN,NaN,unrelated,,Vergessen,1,1,6686.2344591,7145.1859289
NaN,NaN,unrelated,,Wissen,2,1,6697.2754339,7217.5077303
1,0.632687700000133,unrelated,,Erinnern,2,2,6708.8428658,7348.7228033
1,0.735771900000145,,no flicker,Wissen,2,2,6719.5473791,7284.7631504
0,1.34256770000047,,no flicker,Wissen,2,2,6730.0269103,7355.8836178
1,0.21435560000009,unrelated,,Erinnern,2,1,6740.2343041,7234.4995137
NaN,NaN,,no flicker,Vergessen,2,2,6750.7231761,7207.4271439
1,0.617306099999951,unrelated,,Erinnern,2,1,6760.6194011,7261.1797664
1,0.504128000000492,unrelated,,Erinnern,1,1,6771.2750982,7444.0905063
1,0.789566899999954,,no flicker,Erinnern,1,2,6781.906284,7154.0101872
0,0.433239299999514,unrelated,,Erinnern,1,2,6792.5306213,7421.4905246
0,0.589505300000383,unrelated,,Vergessen,1,2,6803.1237658,7363.8106389
1,0.662335600000006,,no flicker,Erinnern,1,1,6813.4988589,7469.034242
1,1.62252609999996,,no flicker,Wissen,2,1,6823.7872404,7460.3547981
1,0.704911799999536,,no flicker,Erinnern,1,1,6834.0272943,7115.2985461
1,1.77550530000008,,no flicker,Erinnern,2,1,6844.1147709,7428.475258
1,0.442698000000746,,no flicker,Erinnern,1,2,6854.9390387,7131.0912387
1,0.833539499999461,unrelated,,Erinnern,1,2,6864.9953309,7292.6668272
NaN,NaN,,no flicker,Vergessen,1,1,6876.2037071,7306.3467322
NaN,NaN,unrelated,,Vergessen,2,2,6886.5628422,7122.2594766
0,1.99586209999961,,no flicker,Wissen,2,2,6896.7220825,7315.5073119
1,0.310930700000426,unrelated,,Erinnern,2,2,6906.6837526,7414.3954731
1,0.663888900000529,unrelated,,Wissen,2,1,6917.1549475,7387.9784761
0,1.13211300000057,,no flicker,Erinnern,2,2,6927.7875744,7169.0909694
NaN,NaN,unrelated,,Vergessen,1,1,6937.6030814,7105.8505804
1,0.300382800000079,unrelated,,Erinnern,1,1,6947.8029474,7248.2674096
1,0.236242200000561,unrelated,,Erinnern,2,1,6957.4987611,7227.7792805
1,2.18393099999957,,no flicker,Wissen,1,2,6968.1388951,7404.5310537
NaN,NaN,unrelated,,Vergessen,1,1,6978.4349714,7096.9947352
NaN,NaN,,,Vergessen,1,2,6989.7232911,7451.4753779
1,0.21545100000003,,no flicker,Erinnern,2,1,7001.2300734,7254.8817304
1,0.390523600000961,unrelated,,Erinnern,2,2,7483.4370379,8353.0411601
1,0.290354300001127,,no flicker,Erinnern,2,2,7493.9872397,8248.8099316
NaN,NaN,,no flicker,Vergessen,1,1,7503.891265,8089.3715677
NaN,NaN,unrelated,,Vergessen,1,2,7513.8262624,8407.6659273
1,0.372736299999815,,no flicker,Erinnern,2,2,7524.2986919,8122.2010229
0,2.47607790000075,,no flicker,Erinnern,1,1,7534.4506788,8168.0897419
1,2.21209920000001,unrelated,,Erinnern,1,1,7544.2026154,8152.6177314
1,0.275183300000208,unrelated,,Erinnern,2,2,7554.1463808,8366.5770479
NaN,NaN,unrelated,,Vergessen,2,1,7564.6662487,8329.2500312
0,0.593725400000039,unrelated,,Erinnern,1,2,7574.7382327,8241.8507444
1,0.624815699999999,,no flicker,Erinnern,2,1,7585.2182361,8036.2029434
1,0.289099599998735,,no flicker,Erinnern,1,2,7595.0901192,8338.1857221
0,0.333353800000623,,no flicker,Erinnern,1,2,7605.0992171,8128.897805
1,1.71506390000104,,no flicker,Wissen,2,1,7615.3462499,8224.7296458
0,2.73692169999958,unrelated,,Wissen,2,1,7625.6190734,8135.6897644
0,2.00347799999963,unrelated,,Wissen,1,1,7636.2990849,8074.1197266
NaN,NaN,unrelated,,Erinnern,1,2,7646.659104,8065.5619884
NaN,NaN,,no flicker,Vergessen,2,1,7657.1068523,8397.9224612
1,1.32332229999884,,no flicker,Wissen,2,2,7666.578379,8271.3617913
1,0.352534800000285,unrelated,,Erinnern,2,1,7676.3948828,8043.4101489
1,0.190302499999234,,no flicker,Erinnern,1,2,7686.4660035,8360.057802
1,0.302617500000451,unrelated,,Erinnern,2,2,7696.6346423,8186.1791856
1,0.746545900001365,,flicker seen,Erinnern,1,1,7706.3458381,8264.3039272
NaN,NaN,,,Vergessen,1,2,7716.1613128,8386.6171246
0,2.97883290000027,unrelated,,Vergessen,2,1,7727.5989458,8319.5144134
1,2.82471350000014,,no flicker,Erinnern,1,1,7737.5299742,8285.8577017
1,1.86454700000104,,no flicker,Wissen,2,1,7747.6269168,8295.0103077
0,1.50335350000023,unrelated,,Erinnern,2,2,7757.6990407,8050.2421411
NaN,NaN,,no flicker,Vergessen,2,2,7768.5221234,8176.9856912
1,0.527114200000142,unrelated,,Erinnern,1,1,7778.4990778,8058.5146679
1,1.40096979999998,,no flicker,Erinnern,1,2,7788.8422593,8144.8253235
1,2.06342210000003,unrelated,,Wissen,1,1,7798.4583025,8233.1144721
1,0.163516500000696,unrelated,,Erinnern,1,1,7809.2261051,8380.0577894
1,0.305073199999242,,no flicker,Erinnern,1,1,7819.4180882,8199.898791
1,0.198932700000114,unrelated,,Erinnern,1,2,7829.1059904,8161.5934726
NaN,NaN,unrelated,,Erinnern,2,2,7838.9872598,8255.6987613
1,0.482852300001468,,no flicker,Erinnern,1,2,7849.3227262,8192.8338312
1,0.233653699999195,,no flicker,Erinnern,1,1,7859.9707557,8115.7370075
NaN,NaN,,no flicker,Vergessen,1,2,7871.7382015,8310.0971105
1,0.433631999998397,unrelated,,Erinnern,2,1,7881.5379976,8303.2096765
1,2.92873790000067,unrelated,,Erinnern,1,1,7892.1463746,8099.9297848
0,0.846502899999905,,no flicker,Erinnern,2,2,7902.322211,8345.0250457
NaN,NaN,,no flicker,Vergessen,2,1,7912.3707468,8215.2180482
0,2.35628890000044,,no flicker,Vergessen,2,2,7922.5382231,8206.4258544
1,0.281036500000482,unrelated,,Erinnern,1,2,7932.9709527,8279.2100126
1,0.227863999999499,unrelated,,Erinnern,2,1,7943.0589072,8109.1064276
1,0.540681299999051,,no flicker,Erinnern,2,2,7953.258256,8373.1537959
1,0.48048960000051,unrelated,,Erinnern,2,1,7963.041307,8082.4814767
