,65Hz_encoding,65Hz_retrieval,rt,enc_onset,ret_onset,intercept,outlier
0,-0.16691897765795236,-0.09921421577517758,-2.7813922201419907,1.6914444629078653,-1.1799611171595514,0.8730693571847367,0.0
1,0.8041673320198369,0.48942430966711686,-2.2002354642285327,-1.0954552959489825,0.867897092200178,-1.1435033113063031,0.0
2,-0.35788466606034663,0.6912654767148743,-5.275281103748935,2.1114955949232423,-2.143397140627873,2.969062135130214,0.0
3,-2.4792101306271603,-0.5328614052540938,-0.7733482186527317,1.1256054072886508,-0.38886526426544316,-1.2427969878983771,0.0
4,2.2509272542967214,-0.6980251376656771,-3.7825788312307234,1.9941349706021887,-1.824318499687832,1.632188959041019,0.0
5,-0.27684609291495405,0.3874099029486755,-4.392627074872836,2.600285285007566,-2.3539195200340237,2.4506919756537124,0.0
6,-1.7362094078997585,0.4816797939633504,-2.798071567838303,-0.7869580219670577,0.7917775250765352,-0.05386503038544732,0.0
7,-0.5371457312164266,0.3850797316482916,-1.0869542490963264,-0.05218943431117478,-0.14962697613950687,3.268644217041851,0.0
8,-0.5007108147824666,2.4599812811654362,-3.3150795465460967,1.053413882776268,-0.7404973253715265,1.107559355351513,0.0
9,0.2293179089428072,0.06162920063490775,-3.342249974719648,0.2181619493829955,-0.4002842329210776,1.9928796379186218,0.0
10,-0.44944797336456616,0.1216488843465567,-2.356528287392238,-0.24212249568788513,0.3555002305991318,4.5270704726339455,3.0
11,-1.5479013622214364,0.7140288367166551,-2.0507042216553786,1.4930333683579382,-1.4057149575688745,-1.5050517173551576,0.0
12,-0.5188339949269937,0.8442661065954992,-3.308142326719628,-0.2675174563539831,-0.43290366750469306,-0.10740871324910432,0.0
13,-0.9131381658587914,2.1253573885553196,-4.879613356178974,2.222123628612934,-2.273923818544112,3.362823626461622,0.0
14,-0.846041928120803,0.6221600133384262,-3.5943448508993407,-1.0965950677338832,1.5105886641707496,2.1850715871296096,0.0
15,-0.9916151309737941,-0.9657997769660588,0.6308567779276181,-0.5794693286499403,0.653895680148174,-2.4335336472220943,1.0
16,-1.24289432758728,0.9476548412235344,-3.0879682779610813,0.5699023234067321,-0.5043916681514721,0.9236339730234999,0.0
17,1.0402146146128475,-1.2410614739507027,-4.4555286782086885,1.9389320284459537,-1.5311694009715469,3.420434641080516,0.0
18,-0.8534673538931618,0.5044019199166165,-4.618945918769581,0.7471457715800923,-1.0082896358045237,2.7908314615037737,0.0
19,0.9659079788703908,-0.23495567480001586,-0.7712979095377802,3.167146763499991,-2.005797043594549,-2.1449662667136407,0.0
20,0.516182251940045,0.4810941158649233,-3.5882830940042063,0.9074113500053145,-0.6870906327414706,2.0915938236488807,0.0
21,0.18673998997510152,-0.02135771841676114,-4.988599299143855,0.42274324264801466,-0.551754071594109,2.4813798506363303,0.0
22,-0.10315926639691095,1.5530265547741329,-2.433747891196706,-1.0535432119271528,0.6481128535557343,0.3258897985720399,0.0
23,-0.11380485993423015,-0.48666319659268936,-3.874904963897506,0.09665340712954876,-0.6896613969010795,4.060806815893775,3.0
24,-0.22209699543645206,-0.002629780109490151,2.1058973029639647,0.8456400102838989,-0.7484077295391123,-3.6774519391745666,2.0
25,0.9818945909085622,-0.9260290169886937,-2.0357999443456007,1.0675202495247282,-1.1909952961620405,1.194494015917989,0.0
26,-0.8544487078122948,1.1131845514426313,-2.415328553015034,0.5518929132391647,-0.7014564451933923,1.5889956704281607,0.0
27,0.8548623387236813,1.0090574236877259,-4.483793263611758,-0.38807214163317005,0.014113910343691895,3.9323734579563676,3.0
28,-0.6521569422864878,1.3207713964880297,-1.6149311058534506,-0.18281647482343386,0.7111689719700145,4.184582257616395,3.0
29,-0.03265341067906245,-0.9151950449974778,-3.6672283151080896,1.3109969348781918,-1.0892196414432063,4.3696462888035965,3.0
30,1.1438763824289968,0.9768044267037872,-3.259102149011639,2.3775868491040373,-1.5559392724615204,-1.788183278830713,0.0
31,-1.2346830306860659,-1.6741213749892867,-2.4110071621613183,1.9971467283431519,-1.2568705940376077,3.337122571327381,0.0
32,2.3107608136688325,-1.4226973286678517,-4.609959066840803,2.0724209844488883,-2.2603325957608726,3.2604644192369574,0.0
33,0.9968183829959201,1.514889175919062,-1.2474470398690245,-0.8410952942592125,1.1451787076973436,0.8742306493193348,0.0
34,-1.869358605268226,1.1498488983393491,-4.595494832233293,0.6427496375955714,-1.2533098542192653,0.7993266440184938,0.0
35,0.48098192678783347,1.0602656291893204,-4.206065242826219,-0.8483241475295767,0.4197584868408675,2.8410880743730136,0.0
