recalled,rt,semantics,flicker,confidence,enc_freq,ret_freq,enc_onset,ret_onset
NaN,NaN,unrelated,,Wissen,2,2,4940.2345112,5363.1537801
0,0.263162500000362,unrelated,,Vergessen,2,1,4951.5626764,5405.7142378
0,0.2074633000002,unrelated,,Erinnern,2,2,4961.5951285,5398.6427177
NaN,NaN,,no flicker,Wissen,1,2,4971.4028622,5412.3301876
NaN,NaN,unrelated,,Erinnern,1,1,4981.114715,5381.1939224
0,0.899519100000362,,no flicker,Vergessen,1,1,4990.7297851,5620.4502742
NaN,NaN,unrelated,,Wissen,2,2,5000.0583732,5326.6589156
0,0.883767799999987,,no flicker,Vergessen,2,1,5010.1785846,5605.3378714
NaN,NaN,,no flicker,Vergessen,1,2,5019.5551076,5354.1384872
0,0.491787699999804,unrelated,,Erinnern,1,2,5029.0672954,5524.9547585
0,0.447553899999548,,flicker seen,Erinnern,2,1,5039.3707825,5578.1620443
1,0.412808099999893,,no flicker,Vergessen,1,1,5049.0353429,5435.1307893
0,0.265604000000167,unrelated,,Erinnern,2,1,5058.7791248,5511.4177092
0,0.247306400000525,,flicker seen,Erinnern,1,2,5069.0102697,5584.7369054
0,1.86382830000002,unrelated,,Erinnern,1,1,5078.6989755,5390.402331
NaN,NaN,related,,Vergessen,1,1,5088.4269765,5308.2668799
1,2.85147899999993,,flicker seen,Erinnern,1,2,5098.346399,5649.0818447
0,1.1709122000002,,no flicker,Wissen,2,2,5108.2422074,5554.770188
0,0.353802300000098,,no flicker,Vergessen,2,1,5117.8830637,5517.808953
0,0.457720000000336,unrelated,,Wissen,2,2,5127.314545,5641.8152848
0,0.740254999999706,unrelated,,Wissen,2,2,5136.8430972,5538.2666581
0,0.43618510000033,unrelated,,Vergessen,1,1,5146.4261133,5469.5290209
0,1.97087760000068,unrelated,,Vergessen,2,1,5156.8589732,5546.2177024
0,0.414994799999477,unrelated,,Wissen,1,2,5166.506394,5658.0574882
0,0.403163099999801,,flicker seen,Vergessen,1,2,5176.747455,5456.3786023
NaN,NaN,,flicker seen,Wissen,2,2,5186.1474614,5298.6220628
0,0.395888400000331,,no flicker,Vergessen,2,1,5195.7067657,5441.7625705
1,0.732419899999513,,no flicker,Vergessen,2,2,5671.8759811,6258.569402
NaN,NaN,,no flicker,Vergessen,2,2,5683.0423168,6354.5770456
0,0.760961100000713,,flicker seen,Wissen,1,1,5692.681521,6251.4731263
1,1.72339479999937,unrelated,,Wissen,2,2,5702.2094747,6222.673992
1,1.39569829999982,unrelated,,Vergessen,1,1,5712.1849973,6338.8736226
0,1.96440170000005,unrelated,,Vergessen,1,1,5722.2580194,6207.3874325
0,0.623615599999539,,flicker seen,Vergessen,1,1,5732.6263924,6483.1055448
NaN,NaN,unrelated,,Erinnern,2,1,5742.2498116,6417.720893
1,2.48473740000009,unrelated,,Vergessen,2,2,5752.417482,6286.9273427
0,0.190649600000143,,flicker seen,Wissen,1,2,5762.2744682,6215.6817764
0,0.160888499999601,unrelated,,Wissen,2,1,5771.7058269,6238.090819
0,1.50869150000017,unrelated,,Erinnern,1,2,5782.082132,6302.2815556
0,0.439102299999831,unrelated,,Erinnern,1,2,5792.3295696,6280.2584404
1,1.54904880000049,,no flicker,Vergessen,2,1,5802.1622644,6532.0893384
1,0.405098599999292,,flicker seen,Erinnern,2,1,5811.8661917,6561.7925374
0,0.461305799999536,,flicker seen,Erinnern,1,2,5821.6096632,6295.5123525
1,1.88617690000046,,no flicker,Vergessen,2,1,5831.3222674,6466.928978
NaN,NaN,,flicker seen,Vergessen,1,1,5840.9617455,6575.7357631
NaN,NaN,,no flicker,Erinnern,2,1,5850.5945568,6426.601353
1,1.55709509999997,unrelated,,Wissen,1,2,5860.0663691,6346.53666
0,0.7081005,unrelated,,Vergessen,2,2,5870.5056618,6510.1703136
NaN,NaN,,flicker seen,Vergessen,1,1,5880.3295399,6374.3605771
0,0.866809099999955,unrelated,,Vergessen,1,1,5889.9934164,6401.3208825
0,1.49946439999985,unrelated,,Wissen,2,1,5899.554401,6230.5128206
0,2.25014699999974,unrelated,,Vergessen,1,1,5909.2343864,6365.8090411
NaN,NaN,,flicker seen,Vergessen,1,2,5919.4018478,6310.6732278
0,1.30816820000018,unrelated,,Erinnern,2,2,5928.8422546,6553.5934889
0,0.986520200000086,unrelated,,Vergessen,1,2,5938.7700388,6539.8410584
1,0.875730899999326,,no flicker,Vergessen,2,1,5948.6741198,6265.4501056
1,0.530275500000243,,flicker seen,Vergessen,1,2,5958.4252725,6460.1362327
1,1.10132650000014,unrelated,,Erinnern,2,2,5968.2499658,6568.5284078
0,2.32720380000046,,no flicker,Vergessen,2,2,5978.2976281,6330.1895222
0,0.880643499999678,,no flicker,Vergessen,2,2,5987.850156,6496.4230076
1,0.376938999999766,,no flicker,Wissen,2,1,5997.4581247,6453.6175012
0,0.234172499999659,unrelated,,Vergessen,1,2,6009.2740219,6489.9438694
0,1.23300290000043,related,,Vergessen,2,1,6019.5465386,6517.8811724
1,0.690495200000441,unrelated,,Vergessen,1,1,6029.9135875,6273.4497528
NaN,NaN,unrelated,,Vergessen,2,2,6040.2580443,6392.3374303
0,0.424207900000511,unrelated,,Vergessen,2,1,6049.9942693,6503.5447508
0,0.491558199999417,,flicker seen,Erinnern,1,2,6059.8661532,6525.4166454
NaN,NaN,,flicker seen,Wissen,1,1,6069.7135434,6408.4391698
0,0.224381899999571,related,,Erinnern,1,2,6079.4821833,6244.9376044
0,1.71091589999924,,no flicker,,2,2,6088.9683767,6319.8812982
NaN,NaN,,no flicker,Erinnern,1,2,6098.7053052,6444.6645486
NaN,NaN,,flicker seen,Vergessen,1,1,6108.6975984,6435.5765801
0,1.84101009999995,,no flicker,Vergessen,2,2,6118.337077,6474.9517282
0,0.30539409999983,unrelated,,Vergessen,1,1,6128.1530558,6547.0495736
NaN,NaN,related,,Erinnern,2,1,6138.2738142,6383.4494781
