recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.01228879999962,unrelated,Wissen,4,2,1823.2120103,2898.1533152
1,1.06298270000025,unrelated,Vergessen,3,3,1833.9228173,3039.6291895
0,0.997041900000113,unrelated,Wissen,2,2,1844.5881376,2872.6192081
0,1.12609249999969,unrelated,Vergessen,1,3,1854.7399195,3071.6580299
0,1.3169327999999,unrelated,Vergessen,4,4,1865.0085426,2761.8974288
0,1.19648419999976,unrelated,Wissen,4,1,1876.3652585,2829.6517031
0,0.846250999999938,unrelated,Vergessen,2,3,1887.0144802,3103.9104371
1,1.49144690000003,unrelated,Erinnern,3,3,1897.9742064,2675.6930228
1,0.98606269999982,unrelated,Erinnern,3,1,1908.2677498,2728.8325708
1,1.58075670000017,related,Wissen,3,4,1918.4566263,2657.970167
0,1.6652782000001,unrelated,Erinnern,2,2,1928.7778955,2614.0717267
1,0.970115399999941,unrelated,Wissen,3,1,1938.5857575,2821.4771638
1,0.94118299999991,unrelated,Erinnern,1,4,1949.3682127,2667.5397865
1,1.59462880000001,unrelated,Erinnern,1,4,1959.9971957,2685.0895449
0,1.80562379999992,unrelated,Vergessen,4,4,1970.2988808,2640.4720333
1,1.45083879999993,unrelated,Erinnern,2,1,1980.7514697,2980.2921198
0,1.61885849999999,unrelated,Vergessen,3,2,1990.8586766,2939.6759856
1,0.923458499999924,unrelated,Erinnern,3,1,2000.9727606,2770.8321708
1,0.815229400000135,unrelated,Wissen,4,2,2011.3799822,3080.003574
1,1.27934349999987,unrelated,Wissen,2,2,2021.676083,2795.9970913
1,1.13017999999965,unrelated,Erinnern,3,2,2031.632104,2881.1643517
1,1.11465790000011,unrelated,Vergessen,1,3,2041.5325095,2838.0960749
1,1.03817310000022,unrelated,Erinnern,2,4,2051.6435307,2623.3573309
1,1.0882431,unrelated,Wissen,4,3,2062.0771877,2703.1334822
1,1.15996590000032,unrelated,Wissen,1,1,2072.4936888,2846.7794791
1,1.10193590000017,unrelated,Wissen,3,3,2082.7388022,3087.6396575
1,0.840921999999864,unrelated,Erinnern,4,1,2093.8335659,3023.1111423
1,0.955468699999983,unrelated,Erinnern,3,3,2104.3780889,3014.8122032
