recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.335624100000132,unrelated,Wissen,4,2,167317.6350763,168374.5131249
0,2.18210880001425,unrelated,Vergessen,3,3,167328.4439678,168510.704902
0,2.1000742999895,related,Wissen,2,2,167339.6197575,168348.4769419
1,0.610732100001769,unrelated,Erinnern,1,3,167349.6749112,168546.6900002
1,1.20729709998704,unrelated,Erinnern,4,4,167359.7348635,168239.2102397
0,0.453273400024045,related,Erinnern,4,1,167369.9541642,168308.5440833
1,0.260465700004715,unrelated,Erinnern,2,3,167379.5095996,168579.3626604
1,2.33224680001149,unrelated,Erinnern,3,3,167389.2582451,168152.6266114
1,0.961114899982931,unrelated,Erinnern,3,1,167399.0928792,168201.1094056
0,2.28764870000305,unrelated,Vergessen,3,4,167409.4765705,168132.5394337
0,1.70770299999276,unrelated,Wissen,2,2,167419.6493061,168085.2469753
NaN,NaN,related,Vergessen,3,1,167429.3879566,168298.5462832
NaN,NaN,unrelated,Vergessen,1,4,167439.1399675,168142.4420908
0,1.80783269999665,unrelated,Wissen,1,4,167449.6666714,168162.890202
1,2.19776989999809,unrelated,Wissen,4,4,167459.4396929,168113.3852731
1,0.484035100002075,unrelated,Erinnern,2,1,167469.03562,168453.5567978
NaN,NaN,unrelated,Vergessen,3,2,167479.2549468,168412.4758049
1,1.30393140000524,unrelated,Erinnern,3,1,167489.9917929,168247.222426
NaN,NaN,unrelated,Vergessen,4,2,167499.8240716,168553.770893
1,2.67324689999805,unrelated,Wissen,2,2,167509.774494,168274.5686013
1,0.882515600009356,unrelated,Erinnern,3,2,167519.4503266,168357.6609249
NaN,NaN,related,Vergessen,1,3,167529.427797,168317.2321007
1,2.88685929999338,unrelated,Wissen,2,4,167539.1691142,168093.9036973
1,0.853658800013363,unrelated,Erinnern,4,3,167549.327342,168178.7777566
1,0.416037699993467,unrelated,Erinnern,1,1,167559.604765,168326.4634512
NaN,NaN,unrelated,Vergessen,3,3,167569.7847081,168562.8661149
NaN,NaN,unrelated,Vergessen,4,1,167580.4622436,168494.7158481
1,0.386189599987119,unrelated,Erinnern,3,3,167590.3462074,168486.7096782
NaN,NaN,unrelated,Vergessen,3,1,167600.3199225,168255.5690614
1,0.905573399999412,unrelated,Erinnern,2,1,167610.1520641,168333.4958835
1,0.876050299993949,related,Wissen,4,3,167620.5172012,168193.3901582
1,0.610936999990372,unrelated,Erinnern,2,3,167630.4626255,168171.7269922
NaN,NaN,unrelated,Vergessen,3,4,167640.6237224,168229.9455464
0,2.17007259998354,unrelated,Vergessen,3,2,167650.4070128,168421.6554796
1,1.2662135999999,unrelated,Wissen,2,3,167660.885057,168104.4980358
1,0.597055299993372,unrelated,Erinnern,1,3,167671.5137272,168398.336665
NaN,NaN,unrelated,Vergessen,2,1,167681.6159355,168460.583437
1,0.422015599993756,unrelated,Wissen,1,2,167691.6589018,168341.1999699
1,0.462028099980671,related,Erinnern,2,4,167702.0972051,168446.5521368
NaN,NaN,unrelated,Vergessen,1,3,167712.1032416,168437.6148192
1,1.35403819999192,unrelated,Wissen,1,1,167722.0074185,168058.2838048
1,0.423947700008284,unrelated,Erinnern,4,4,167732.3158401,168405.4297749
NaN,NaN,unrelated,Vergessen,3,2,167742.5900006,168075.2596568
1,2.42863290000241,unrelated,Wissen,3,4,167753.3153411,168264.7300648
1,0.515689400024712,unrelated,Erinnern,4,1,167763.2540988,168284.1901894
1,0.646688599983463,unrelated,Erinnern,4,1,167773.3586988,168067.1030062
0,2.43045529999654,unrelated,Wissen,4,4,167783.4492238,168470.0111537
1,0.581636499991873,unrelated,Wissen,1,2,167793.2372711,168479.2379879
1,0.802284600009443,unrelated,Vergessen,1,4,167802.8892585,168571.9793363
1,0.478454700001748,unrelated,Wissen,1,4,167813.4890087,168291.4828734
1,0.706260700011626,unrelated,Erinnern,1,2,167824.0440213,168390.6274198
NaN,NaN,unrelated,Vergessen,1,1,167834.8918616,168537.2531315
NaN,NaN,unrelated,Vergessen,2,3,167845.2514742,168365.0050528
NaN,NaN,unrelated,Vergessen,2,2,167855.605551,168122.5076119
NaN,NaN,unrelated,Vergessen,4,3,167866.5757949,168047.6871649
1,1.04589039998245,unrelated,Erinnern,4,3,167876.1746455,168519.416272
NaN,NaN,unrelated,Vergessen,2,4,167887.6566148,168209.929146
1,2.62894490000326,unrelated,Vergessen,4,2,167898.5160808,168527.0853908
1,0.416488500020932,unrelated,Erinnern,2,1,167909.7426541,168186.4427972
1,1.66010609999648,unrelated,Erinnern,3,4,167919.2906973,168381.7898577
1,0.933936099987477,unrelated,Erinnern,4,2,167929.3718107,168038.6321385
1,0.39443100002245,unrelated,Erinnern,1,1,167938.9816746,168430.6546165
NaN,NaN,related,Vergessen,1,2,167948.9584611,168220.0632611
1,0.311848200013628,unrelated,Erinnern,2,4,167958.6291361,168503.817544
NaN,NaN,unrelated,Vergessen,2,4,168593.7781172,169802.7461704
1,1.13694620001479,unrelated,Vergessen,1,4,168603.8674479,169515.0429507
1,0.601166199980071,unrelated,Wissen,3,1,168613.5657694,169413.7541582
1,0.34872079998604,related,Erinnern,4,1,168624.5908573,169582.1533741
1,0.839231399993878,unrelated,Wissen,1,4,168635.3025389,169565.6057508
1,0.255980899994029,unrelated,Erinnern,3,1,168645.5334945,169747.0650126
1,1.09741220000433,unrelated,Wissen,3,3,168656.9411539,169588.8500001
1,0.306547799991677,unrelated,Vergessen,2,3,168666.9487891,169702.7157574
1,0.246655099996133,unrelated,Wissen,2,1,168676.4940207,169603.8159395
1,0.652296100015519,unrelated,Wissen,3,4,168686.6261833,169332.6460518
NaN,NaN,unrelated,Vergessen,3,1,168697.55578,169710.3461585
NaN,NaN,unrelated,Vergessen,4,2,168707.9658499,169631.1768677
1,1.22050150000723,unrelated,Erinnern,4,2,168718.9923682,169529.9982814
0,0.521011300006649,unrelated,Wissen,4,1,168729.2649337,169719.5755657
1,0.384364300000016,unrelated,Erinnern,1,2,168739.023676,169494.7261506
1,0.570478600013303,unrelated,Erinnern,3,4,168748.9686374,169406.6030842
1,0.249315399996703,unrelated,Erinnern,1,3,168760.0493983,169501.5647973
1,0.360367399989627,unrelated,Erinnern,2,4,168771.0829985,169788.7756904
1,2.84909299999708,unrelated,Vergessen,4,2,168781.2218881,169389.8036873
1,0.25047159998212,unrelated,Wissen,2,3,168792.180971,169726.4456778
1,0.403231600008439,unrelated,Erinnern,4,4,168802.1246392,169753.8914479
1,1.1393487000023,related,Vergessen,2,3,168811.6075293,169767.255988
1,0.727574399992591,unrelated,Erinnern,1,2,168821.2372915,169795.4384883
0,0.309082300023874,unrelated,Vergessen,2,2,168831.061193,169686.1762347
1,1.58050369998091,unrelated,Erinnern,3,1,168841.3548054,169678.1052916
1,0.26070179999806,related,Erinnern,2,2,168851.3748453,169558.8493939
1,0.570252700010315,unrelated,Erinnern,4,3,168861.3140861,169439.4992908
1,0.245737399993232,unrelated,Vergessen,1,3,168872.1630524,169523.2055774
1,0.570004300010623,unrelated,Erinnern,2,1,168882.5336095,169348.8057044
0,2.89923720000661,unrelated,Vergessen,2,4,168892.9010223,169430.0929947
1,0.223407299985411,unrelated,Erinnern,4,4,168902.5981179,169552.1201124
1,0.25470089999726,related,Erinnern,1,1,168912.7981784,169649.5595731
1,0.284493199986173,unrelated,Vergessen,4,4,168922.2831143,169597.1625945
1,0.26398329998483,unrelated,Wissen,3,2,168932.5367415,169760.6074377
1,2.42626890001702,unrelated,Erinnern,2,2,168943.1128933,169485.6794527
NaN,NaN,unrelated,Vergessen,2,1,168953.499092,169453.6092945
1,1.13895970000885,unrelated,Erinnern,1,2,168963.5324117,169463.4196632
1,0.30686130002141,related,Wissen,1,1,168974.0918215,169781.9837129
1,0.882603600010043,unrelated,Erinnern,3,3,168983.4890441,169663.4020379
1,0.805107899999712,unrelated,Vergessen,1,3,168994.6260342,169339.8351034
1,0.432297999999719,unrelated,Wissen,2,2,169005.186603,169774.8358277
NaN,NaN,unrelated,Vergessen,4,2,169015.5189956,169640.3646462
1,1.74482100000023,unrelated,Wissen,1,1,169026.0088905,169573.7640816
1,0.548951400007354,related,Erinnern,3,2,169036.4897946,169399.428757
1,0.62611390001257,unrelated,Erinnern,4,3,169046.0942049,169544.9769686
1,0.332374799996614,unrelated,Erinnern,3,4,169056.9115638,169364.3493427
1,0.38385680000647,unrelated,Erinnern,2,1,169066.8612587,169325.3750702
1,0.23165460000746,unrelated,Vergessen,3,4,169077.3519372,169624.5743558
NaN,NaN,unrelated,Vergessen,3,3,169087.5360357,169421.0432032
1,0.925684599991655,unrelated,Vergessen,1,1,169097.5341875,169356.0370915
1,0.408686599985231,unrelated,Wissen,4,3,169107.7021925,169671.1513325
1,0.537920500006294,unrelated,Erinnern,1,2,169119.4849406,169740.1650949
1,0.472271799982991,unrelated,Vergessen,4,1,169130.091884,169478.4347443
1,0.287015000008978,unrelated,Erinnern,1,4,169139.9539235,169617.9834797
0,1.09044950001407,unrelated,Vergessen,2,4,169149.8435383,169610.5051472
NaN,NaN,unrelated,Erinnern,4,3,169160.1129437,169693.9045176
1,0.224328100011917,unrelated,Erinnern,3,2,169170.6308379,169733.6249405
1,0.246405399986543,unrelated,Wissen,1,3,169181.0596259,169471.4860056
1,0.316046100022504,related,Erinnern,2,3,169190.4308805,169508.3424896
NaN,NaN,unrelated,Vergessen,3,2,169200.5451498,169380.7128648
1,2.41167750000022,related,Vergessen,3,3,169210.3888163,169371.391448
1,0.478745600004913,unrelated,Erinnern,4,1,169222.0652938,169446.4719668
1,0.396080799982883,unrelated,Wissen,4,4,169233.4909592,169656.1849977
1,0.153845199994976,unrelated,Erinnern,1,4,169244.0636979,169537.6068413
1,0.618141700018896,unrelated,Erinnern,2,3,169818.5713313,171050.9450546
1,0.283608300000196,unrelated,Erinnern,2,2,169830.5605736,170784.1577775
1,0.312734700011788,unrelated,Erinnern,3,1,169841.2507046,170652.7625048
NaN,NaN,unrelated,Vergessen,2,4,169851.4063865,170597.9639443
NaN,NaN,unrelated,Vergessen,1,3,169862.2134281,171003.1635961
1,0.268828499974916,unrelated,Erinnern,4,2,169873.0339788,170893.0577365
1,0.229404999990948,unrelated,Erinnern,1,4,169882.5942551,170763.3574511
1,0.217595400026767,unrelated,Erinnern,4,1,169893.0768577,170843.5437151
1,2.34952470002463,related,Erinnern,1,2,169903.6731817,170589.1456272
1,0.322305700014113,unrelated,Erinnern,1,3,169914.6291563,170776.9585175
1,0.375491799990414,unrelated,Erinnern,1,4,169924.4986207,170756.3907138
1,0.262737599987304,unrelated,Erinnern,4,3,169934.9882718,170812.9011722
1,0.321152299991809,unrelated,Erinnern,4,3,169946.6160031,170873.1141225
1,0.276786500005983,unrelated,Erinnern,4,3,169956.7884874,170614.0321348
1,0.594400899979519,unrelated,Erinnern,3,1,169967.3527318,170906.6381968
NaN,NaN,unrelated,Vergessen,1,2,169977.1064088,170929.961025
1,0.291432700003497,unrelated,Erinnern,2,1,169987.1531643,171037.6572373
1,0.310593100002734,unrelated,Wissen,4,1,169997.5401865,170954.8178307
1,0.194550499989418,unrelated,Erinnern,1,4,170008.5410192,170666.3735465
1,0.640517799998634,unrelated,Erinnern,2,2,170018.6875504,170939.5477182
0,1.87034290001611,unrelated,Vergessen,2,1,170029.0185299,170709.294001
1,0.414783399988664,unrelated,Wissen,3,3,170039.3528068,170629.950843
0,2.30511790001765,unrelated,Wissen,1,4,170050.0755693,170986.5726009
0,2.65790199997718,unrelated,Vergessen,3,2,170060.3370561,170819.5478755
1,0.45404260000214,unrelated,Erinnern,3,3,170071.0272537,170607.1669322
0,0.270551099994918,unrelated,Wissen,1,1,170080.8076234,170866.3957872
1,0.287425699993037,unrelated,Erinnern,1,1,170091.0283725,170913.7023405
1,0.225281500024721,unrelated,Erinnern,1,1,170102.4806602,170695.9955941
1,0.294316100014839,related,Erinnern,2,4,170112.9754889,170672.9644243
