recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.35330029996112,unrelated,Erinnern,2,2,618739.7218945,619841.2574591
1,1.1708075000206,unrelated,Erinnern,3,3,618750.1108828,619819.7158262
1,0.795797699945979,related,Erinnern,3,2,618759.9337218,619723.1716825
0,0.493935300037265,unrelated,Erinnern,1,1,618769.3305311,619785.2181798
1,0.535105300019495,unrelated,Erinnern,4,4,618779.4927201,619648.732851
1,0.318952800007537,unrelated,Erinnern,1,3,618789.3452818,619692.4922128
0,0.819072899990715,unrelated,Erinnern,3,4,618800.0603154,619634.5003756
1,0.551425600075163,related,Erinnern,2,4,618809.8252234,619598.9800334
1,0.386500300024636,unrelated,Erinnern,3,4,618819.4148379,619778.2146498
1,0.31592379999347,unrelated,Erinnern,2,2,618831.0838193,619641.848648
0,1.06625839998014,unrelated,Wissen,1,1,618841.1524129,619655.8217326
1,0.402318099979311,unrelated,Erinnern,1,2,618850.8607508,619620.367703
0,0.778294599964283,related,Vergessen,1,1,618860.5954385,619912.0388077
1,0.501343700103462,unrelated,Erinnern,1,2,618870.5311456,619876.2971234
0,0.384862500010058,unrelated,Vergessen,4,4,618880.3855851,619730.8912452
1,1.9926888999762,related,Wissen,3,1,618890.3099755,619755.4103558
1,0.33388599997852,unrelated,Erinnern,4,4,618900.4960569,619827.4144982
1,0.264078800100833,related,Erinnern,4,2,618910.2293048,619792.1760533
1,0.398122400045395,unrelated,Erinnern,3,2,618920.1859508,619606.1291237
0,1.35898740007542,related,Wissen,4,2,618929.7413122,619477.6956638
0,0.370769200031646,related,Erinnern,3,2,618940.8446553,619670.590837
1,0.342598299961537,related,Erinnern,2,3,618950.4221639,619798.9310888
1,0.466691199922934,related,Erinnern,1,3,618960.2635211,619549.0582576
1,0.345568099990487,unrelated,Erinnern,4,4,618971.21863,619526.4554356
1,1.31679539999459,unrelated,Wissen,2,1,618981.5597662,619739.1372074
0,0.433688100078143,unrelated,Erinnern,4,3,618991.7008242,619805.809768
1,0.735495000029914,related,Erinnern,2,1,619001.6075505,619685.1299428
1,0.422963200020604,unrelated,Erinnern,2,4,619011.8206819,619663.7010477
0,2.28129690000787,unrelated,,1,2,619021.9728056,619458.9801038
1,0.509723800001666,unrelated,Erinnern,2,1,619031.6677755,619716.1114006
1,0.810343199991621,unrelated,Erinnern,1,4,619042.3678551,619470.0616304
1,0.549857200006954,unrelated,Erinnern,1,2,619052.7350442,619883.8171553
0,0.686299199936911,unrelated,Wissen,3,2,619062.9909559,619613.0820573
0,2.08944330003578,unrelated,Wissen,1,3,619073.0766164,619447.7045311
1,0.401478599989787,unrelated,Erinnern,1,4,619082.8526555,619862.5337527
1,0.334146399982274,related,Erinnern,2,3,619092.7688643,619919.3926405
1,0.532118299975991,unrelated,Erinnern,2,4,619102.4673983,619812.8313125
1,2.31569289998151,related,Erinnern,3,3,619112.4357239,619486.0424557
0,0.726951399934478,related,Wissen,1,4,619122.3703047,619495.3597692
1,0.495559299946763,unrelated,Erinnern,3,1,619132.2193691,619905.0954741
1,0.447037000092678,unrelated,Erinnern,1,1,619141.6241999,619542.0348065
1,0.469591400003992,unrelated,Erinnern,4,1,619151.6885271,619897.9828952
0,1.54940540005919,unrelated,Vergessen,2,3,619161.6353449,619574.4605822
0,0.441219699918292,unrelated,Erinnern,4,3,619171.6739317,619869.325584
1,0.618326899944805,related,Erinnern,4,3,619181.5102802,619591.7019682
1,0.853262400021777,related,Erinnern,4,3,619191.5199881,619747.4336458
0,0.503933199914172,related,Erinnern,4,2,619201.6748662,619763.9768337
0,1.65099290001672,unrelated,Vergessen,3,1,619211.7987487,619582.6547238
1,1.26531189994421,unrelated,Erinnern,4,2,619221.9278507,619926.2985734
1,0.600777400075458,unrelated,Wissen,4,1,619231.7930554,619518.8180714
0,0.622886099969037,unrelated,Vergessen,3,3,619241.6714619,619771.0025802
0,0.801628099987283,related,Erinnern,3,4,619251.5807172,619855.0952406
0,0.916581599973142,unrelated,Erinnern,2,3,619263.3673777,619510.5215067
1,0.505537600023672,related,Vergessen,2,1,619273.3494308,619834.2109016
1,1.42937130003702,unrelated,Erinnern,4,1,619283.3961879,619533.5040925
1,0.785701700020581,related,Erinnern,1,3,619293.4978825,619503.034304
1,0.61723690002691,unrelated,Erinnern,2,4,619303.3695143,619627.2328219
0,0.554491300019436,unrelated,Wissen,2,2,619313.4434334,619567.3271629
0,1.46429160004482,related,Vergessen,1,4,619323.3209597,619699.3972754
1,0.668194799916819,unrelated,Wissen,3,4,619333.3280165,619677.3899552
1,0.432193299988285,unrelated,Erinnern,3,1,619344.0325566,619848.1681039
NaN,NaN,unrelated,Vergessen,3,3,619353.9540664,619556.2308258
1,0.505391200073063,related,Erinnern,4,1,619364.0330286,619890.8503364
1,0.661730000050738,unrelated,Erinnern,2,2,619374.0971609,619709.0213672
1,0.34372170001734,related,Erinnern,1,3,619941.7933952,620931.9115768
1,0.925710899988189,unrelated,Wissen,2,4,619952.8921728,620833.7136373
0,2.024820099934,unrelated,Wissen,3,3,619963.5201671,620683.6612542
0,0.556474900105968,unrelated,Wissen,3,2,619974.5258751,620998.4329611
0,1.81796290003695,related,Erinnern,1,4,619985.501338,620982.955643
1,0.434864199953154,related,Erinnern,1,1,619996.3906662,621005.3840038
0,0.334538600058295,unrelated,Vergessen,2,4,620006.5400599,621112.6969537
1,0.685877099982463,unrelated,Erinnern,4,1,620016.6610255,621019.0287599
1,1.10643050004728,unrelated,Erinnern,2,2,620026.4951496,620714.336092
1,0.847432699985802,unrelated,Erinnern,2,2,620037.0583364,620760.3764159
0,0.336631799931638,unrelated,Erinnern,1,3,620047.7202645,621119.5852176
1,0.345190200023353,unrelated,Erinnern,1,2,620057.5363002,620744.1597976
0,0.623993500019424,unrelated,Wissen,3,1,620067.107731,621048.4484306
0,1.11448740004562,unrelated,Erinnern,4,1,620077.2477595,620945.9878098
0,1.69220680010039,unrelated,Vergessen,1,1,620087.3892987,620909.5054165
1,0.633635599981062,related,Erinnern,2,3,620097.3732742,620826.4690725
0,0.491515600006096,unrelated,Erinnern,3,3,620107.787134,620918.0575055
1,0.987158100004308,related,Wissen,2,3,620117.7552847,620722.0630385
1,0.584359700093046,,Erinnern,4,4,620127.7166078,620812.2727129
0,0.404615800012834,related,Vergessen,2,1,620139.4379411,620729.5562567
1,0.603611800004728,unrelated,Erinnern,2,2,620149.1015851,620669.3705258
1,1.53385690005962,unrelated,Erinnern,3,4,620158.489176,620661.0666169
1,0.375463300035335,unrelated,Erinnern,1,3,620168.0929127,621098.6693361
1,0.509568699984811,unrelated,Erinnern,2,2,620177.8789112,621091.6165177
0,0.550118100014515,unrelated,Wissen,2,4,620187.9645663,620975.5836275
0,0.305859599960968,unrelated,Erinnern,1,4,620198.0053519,620858.3445406
1,0.617708300007507,related,Erinnern,3,2,620208.4111823,620938.9492015
0,1.4229860000778,unrelated,Erinnern,3,4,620218.1170041,620774.8120843
1,0.550433399970643,related,Wissen,2,4,620227.4427806,620851.2172525
1,0.616025900002569,unrelated,Erinnern,3,2,620237.2020502,620968.1828346
1,0.38040069991257,unrelated,Erinnern,1,4,620247.2617603,621062.3818977
1,0.388723399955779,unrelated,Erinnern,4,3,620257.1940826,621012.2469074
1,0.531845799996518,related,Erinnern,2,3,620266.9859626,620902.5789009
0,0.846263300045393,unrelated,Wissen,1,2,620276.9073198,620872.1896719
1,0.674072599969804,unrelated,Erinnern,1,2,620286.7594233,620879.6658813
0,1.05921609990764,unrelated,Erinnern,4,3,620296.641708,621076.8767645
1,0.534676599898376,related,Erinnern,4,1,620306.9882249,620767.7521158
0,0.1738170000026,related,Vergessen,1,3,620317.0594602,621055.6455975
1,0.676660500001162,unrelated,Erinnern,4,4,620327.2268068,620653.2792265
0,0.576437099953182,unrelated,Erinnern,2,1,620337.0900196,620736.8301242
1,0.567824400030077,unrelated,Erinnern,3,1,620346.5770858,620991.2147531
1,0.338465500040911,unrelated,Erinnern,4,2,620356.6718189,620819.4313843
1,0.369792399927974,unrelated,Wissen,3,4,620367.4024932,620961.0518087
1,0.265047100023367,unrelated,Erinnern,2,3,620377.4023158,620790.3212582
0,1.69248570001218,unrelated,Wissen,4,2,620387.470821,620751.1501524
0,1.65307589992881,unrelated,Wissen,4,4,620397.3667842,621040.1828777
0,1.29104020004161,unrelated,Vergessen,3,1,620407.0362006,620842.3182338
1,0.619724699994549,unrelated,Erinnern,4,1,620416.9848277,620782.666888
1,0.451946399989538,unrelated,Erinnern,1,1,620427.0039347,620707.4108874
1,0.497579199960455,unrelated,Erinnern,4,3,620437.017487,621084.4367696
1,0.494060200056992,unrelated,Erinnern,3,2,620446.865704,620895.6519296
1,0.471844300045632,related,Erinnern,3,4,620457.7487985,621033.0725014
1,0.483037400059402,unrelated,Erinnern,1,4,620467.6644946,621026.1951046
0,0.813949099974707,related,Erinnern,3,1,620477.9465828,621105.4696999
0,1.53246140002739,related,Vergessen,4,3,620487.8748056,620886.9160811
1,0.56256360001862,unrelated,Erinnern,1,1,620497.3507528,620692.7669232
1,0.346048000035807,unrelated,Erinnern,3,3,620507.7362563,620924.9547523
1,0.709308200050145,unrelated,Erinnern,4,4,620517.8211055,620804.8377139
1,0.925203599967062,related,Erinnern,4,2,620527.8729755,620797.2557377
1,0.467257800046355,related,Erinnern,2,1,620538.0502182,620865.0981442
1,0.793586899992079,unrelated,Erinnern,2,1,620547.9729996,620699.8719852
0,0.790323700057343,unrelated,Erinnern,1,2,620558.0655075,621069.4934937
1,0.930081999977119,unrelated,Wissen,3,3,620567.7991617,620953.501383
1,0.510066200047731,unrelated,Erinnern,4,2,620577.5645316,620676.6177633
1,0.72901029989589,unrelated,Erinnern,2,2,621158.3521465,621949.0874808
1,0.71893450000789,related,Erinnern,1,1,621169.1556217,622159.3183288
1,0.686524199903943,related,Erinnern,1,4,621178.8918539,622025.5906638
0,1.44680589996278,unrelated,Wissen,4,4,621188.9027777,621889.5115474
1,0.837958200019784,related,Erinnern,4,4,621198.8252185,621971.6337349
1,2.3088076999411,unrelated,Wissen,1,1,621208.5878561,622276.3428951
1,0.40546710009221,unrelated,Erinnern,2,4,621218.8489396,622136.8081366
1,1.74049680004828,related,Erinnern,2,1,621228.6088728,622221.8973576
1,0.309115699958056,related,Erinnern,4,2,621238.5805633,621964.4320673
1,0.887606999953277,related,Erinnern,4,3,621248.2042884,622151.7309783
1,0.51097199996002,unrelated,Erinnern,2,2,621257.8408443,621859.5983551
0,0.594794600037858,unrelated,Wissen,2,2,621267.7181889,622129.7276735
0,2.4730675999308,related,Wissen,3,2,621277.531032,622188.7867353
1,1.30960969999433,unrelated,Wissen,1,2,621287.5174574,622252.5013005
0,0.889387600007467,unrelated,Wissen,3,3,621297.4768368,621986.5975797
1,0.974728900007904,unrelated,Erinnern,3,2,621307.3008589,622293.8009107
1,0.250998000032268,related,Erinnern,3,1,621318.1480066,622316.5992373
1,0.239167899941094,unrelated,Erinnern,3,1,621327.9305623,622336.9187779
1,0.502155299996957,unrelated,Erinnern,2,1,621337.7865555,622040.7573784
1,0.294355900026858,unrelated,Erinnern,4,3,621347.9562927,622323.3992141
1,0.984857500065118,unrelated,Erinnern,3,3,621357.8561698,621933.2822938
0,0.972137999953702,unrelated,Wissen,1,4,621368.2487802,622084.3143695
1,0.995137299993075,related,Wissen,4,1,621378.3106501,622001.9407215
1,0.967868500039913,related,Erinnern,1,3,621388.2331363,622197.9796356
1,0.619545399909839,unrelated,Erinnern,3,4,621398.2899076,621979.4040175
1,0.495892100036144,related,Erinnern,2,1,621408.0979013,622245.3118497
1,0.597243900061585,related,Wissen,4,1,621417.8224033,622301.9059201
1,0.659356500022113,related,Erinnern,3,3,621427.469007,621866.7231262
1,0.401099900016561,related,Erinnern,1,4,621437.0413748,621897.9244272
1,0.393181500025094,related,Erinnern,1,2,621446.7960638,621911.9110018
1,0.321862599928863,unrelated,Erinnern,4,2,621457.2657692,622069.8817157
0,0.703347899951041,related,Wissen,2,2,621467.1906538,622048.2539055
1,1.68959560000803,related,Vergessen,1,3,621477.7598106,622260.5477748
0,0.970184799982235,unrelated,Erinnern,1,2,621487.6295054,621940.9902485
1,0.829356000060216,related,Erinnern,2,4,621497.3586115,622205.9251772
1,0.38449780002702,unrelated,Erinnern,2,3,621506.6254364,622269.31204
1,0.638052799971774,unrelated,Erinnern,1,3,621516.4848455,621994.277583
1,0.574658600031398,unrelated,Erinnern,1,3,621526.4533443,621904.8547341
1,0.423604800016619,unrelated,Erinnern,4,2,621536.1263746,622108.4581124
1,0.401591099915095,,Erinnern,4,4,621546.3894144,622055.4913517
1,0.689876099932007,related,Erinnern,3,3,621558.2814903,622166.8753024
1,0.515621699974872,unrelated,Erinnern,3,1,621568.0090738,622309.4042073
0,1.06003679998685,unrelated,Wissen,2,4,621578.0819448,622285.4519281
1,0.285859500057995,unrelated,Erinnern,3,1,621587.7994648,622330.1635586
1,0.373766300035641,related,Erinnern,4,2,621598.1164639,621926.3183393
1,0.626924799988046,unrelated,Erinnern,3,4,621607.9242641,622237.9427913
1,1.12878140003886,unrelated,Wissen,4,1,621617.8672761,621918.7641739
1,2.40193819999695,unrelated,Wissen,2,3,621627.9282668,622099.0980553
0,0.617169800098054,unrelated,Erinnern,1,1,621637.9021548,622122.5769459
1,0.716720500029624,unrelated,Erinnern,4,3,621647.8648951,622181.2888163
1,0.313700800063089,related,Erinnern,3,4,621657.6416319,622115.5793751
1,0.545302199898288,unrelated,Wissen,3,4,621667.3550109,622091.8495001
1,1.04460589995142,unrelated,Erinnern,2,1,621677.0234677,622033.0936546
0,1.01067440002225,unrelated,Erinnern,4,4,621687.4602829,621881.496197
1,0.791216300101951,unrelated,Erinnern,1,2,621697.7109361,621874.0913882
0,0.812110400060192,related,Vergessen,2,3,621707.6841691,622230.3463865
1,0.404243399971165,related,Erinnern,3,2,621717.4490279,622174.2005928
1,1.25701589998789,related,Wissen,2,3,621727.1738739,622017.8725051
1,0.510920599917881,unrelated,Erinnern,1,4,621737.287152,622062.6232077
0,1.05626250000205,related,Vergessen,4,1,621747.2283099,622009.9922224
0,1.62655509996694,unrelated,Erinnern,3,2,621757.5038298,622213.3865233
1,0.726301600108854,unrelated,Erinnern,2,4,621767.7428649,622076.8373398
1,0.96416400000453,related,Erinnern,1,1,621779.4365545,621956.7161277
1,0.879012200050056,unrelated,Wissen,4,3,621789.4749396,622144.0014907
