recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.386507700000038,unrelated,Erinnern,4,2,587.3140111,1573.1257187
1,0.37026149999997,unrelated,Erinnern,3,3,598.872111,1692.711953
1,1.01524949999998,related,Vergessen,2,2,609.049993,1549.8718679
1,0.382344299999886,unrelated,Erinnern,1,3,618.8429082,1724.50349
1,0.788861599999791,unrelated,Erinnern,4,4,629.2658635,1454.6659671
1,0.397406199999978,unrelated,Wissen,4,1,639.1791957,1512.6532602
1,0.268917099999953,unrelated,Erinnern,2,3,649.1497088,1752.4922673
1,0.35355370000002,unrelated,Wissen,3,3,659.1746546,1378.8434557
1,0.31984250000005,unrelated,Wissen,3,1,669.1821788,1423.5881623
1,0.473234000000048,related,Wissen,3,4,678.8863889,1364.0870108
1,0.952112599999964,unrelated,Erinnern,2,2,688.7517293,1324.8412127
1,0.406496800000014,related,Erinnern,3,1,698.7498424,1505.5800585
1,0.523442499999874,related,Wissen,1,4,708.4932898,1371.4938602
1,0.364965299999994,unrelated,Wissen,1,4,718.3862854,1385.9663259
1,0.42756559999998,unrelated,Wissen,4,4,728.1695004,1349.4496069
1,0.50600600000007,unrelated,Wissen,2,1,737.8006111,1642.6876312
1,0.248749900000121,unrelated,Wissen,3,2,747.8664142,1608.2304203
1,0.454594499999985,unrelated,Wissen,3,1,757.5415623,1462.7053881
1,0.272269099999903,unrelated,Erinnern,4,2,767.3503454,1731.6136107
1,0.31940940000004,unrelated,Erinnern,2,2,777.2818725,1484.623061
1,0.345279599999913,unrelated,Wissen,3,2,787.1308458,1557.9133327
0,1.25213410000015,unrelated,Vergessen,1,3,796.8636597,1519.7330502
1,0.612892299999885,unrelated,Wissen,2,4,806.6316231,1333.7368157
0,1.07093689999988,unrelated,Vergessen,4,3,816.3583954,1400.5526951
0,0.387404999999944,unrelated,Erinnern,1,1,825.8623894,1528.2972987
0,0.231127900000047,unrelated,Wissen,3,3,835.5799753,1738.660944
1,0.522947800000111,unrelated,Vergessen,4,1,845.2850591,1678.9730337
1,0.271566699999994,unrelated,Erinnern,3,3,856.3867519,1672.3238298
1,0.32110590000002,unrelated,Wissen,3,1,866.2484706,1470.2512439
1,0.316854899999953,related,Wissen,2,1,876.1562369,1535.7037859
1,0.390122399999882,unrelated,Wissen,4,3,886.5535864,1416.1677043
1,0.837528900000052,unrelated,Erinnern,2,3,896.1789784,1393.0935511
0,0.790846899999906,unrelated,Vergessen,3,4,906.0873774,1446.6293108
1,0.306941199999983,unrelated,Wissen,3,2,916.0615443,1615.0186479
1,0.600469100000055,unrelated,Wissen,2,3,925.9469656,1341.7611014
1,0.34704899999997,related,Wissen,1,3,935.5385083,1594.8020818
0,0.95385599999986,unrelated,Vergessen,2,1,945.1900752,1649.9117884
1,0.339823600000045,unrelated,Wissen,1,2,954.7783777,1542.6742223
1,0.371700099999998,unrelated,Wissen,2,4,964.4837435,1635.2116433
1,0.229749400000173,unrelated,Wissen,1,3,974.2138076,1628.3987294
0,1.82059409999988,unrelated,Vergessen,1,1,984.1968371,1299.7010857
1,0.241047699999854,unrelated,Wissen,4,4,993.7538743,1601.5975776
0,0.882430999999997,unrelated,Vergessen,3,2,1003.3423937,1316.5664077
1,0.28772170000002,unrelated,Wissen,3,4,1012.9461141,1477.7123189
1,0.342195900000206,unrelated,Wissen,4,1,1022.6026645,1491.5664798
1,0.871208000000024,unrelated,Erinnern,4,1,1032.1622362,1308.601364
1,0.368132899999864,unrelated,Erinnern,4,4,1041.7611217,1658.3314733
1,0.382926300000008,unrelated,Erinnern,1,2,1051.362595,1665.1817797
1,0.236507500000016,unrelated,Erinnern,1,4,1061.2409997,1745.3554326
1,0.346006699999862,unrelated,Wissen,1,4,1070.9641473,1498.7100729
1,0.283820000000105,unrelated,Wissen,1,2,1080.7350063,1587.8029
0,2.0503334,unrelated,Vergessen,1,1,1090.3870422,1715.4237774
1,0.956351700000141,unrelated,Erinnern,2,3,1100.0594055,1565.1514047
1,0.415454299999965,unrelated,Erinnern,2,2,1110.398676,1356.6416263
1,1.37978720000001,unrelated,Wissen,4,3,1120.1906296,1289.8018821
1,1.22755059999986,unrelated,Vergessen,4,3,1129.8537052,1699.6428723
1,0.391784099999995,related,Erinnern,2,4,1139.5240471,1430.6380055
0,0.675522600000022,unrelated,Erinnern,4,2,1149.0130497,1707.7896232
1,0.394258300000047,unrelated,Wissen,2,1,1158.5591727,1408.9809557
1,0.303225500000053,related,Wissen,3,4,1168.1550368,1580.7879197
0,1.1264685000001,unrelated,,4,2,1177.7209613,1279.7686045
1,0.264075800000001,unrelated,Wissen,1,1,1187.8324763,1621.7112623
1,1.43109079999999,related,Erinnern,1,2,1197.5757685,1438.1588886
1,0.287126000000171,unrelated,Erinnern,2,4,1207.2091292,1686.0929728
1,0.268565700000181,unrelated,Wissen,2,4,1780.9255869,2907.0086223
1,0.281169299999874,unrelated,Erinnern,1,4,1791.678919,2631.0018382
1,0.360569100000248,unrelated,Wissen,3,1,1801.3454228,2541.2381316
1,0.357145500000115,related,Erinnern,4,1,1811.051708,2695.071024
1,0.200938700000279,unrelated,Wissen,1,4,1820.5324461,2681.7791927
