recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.70052729999998,related,Wissen,4,2,1925.9434226,3029.2555628
1,1.33694409999998,unrelated,Wissen,3,3,1937.2177809,3178.817107
1,0.882630300000073,unrelated,Erinnern,2,2,1948.0047599,3002.8539863
1,1.19827680000026,unrelated,Erinnern,1,3,1958.6945569,3214.5983093
0,1.2365834000002,unrelated,Wissen,4,4,1969.273702,2884.5852141
1,1.26427899999999,unrelated,Vergessen,4,1,1979.1827287,2956.83176
1,1.06588590000001,unrelated,Erinnern,2,3,1989.2329837,3248.7233451
0,2.54156160000002,unrelated,Vergessen,3,3,1998.919644,2789.2352944
1,1.06377519999978,unrelated,Erinnern,3,1,2009.7128493,2849.2808257
NaN,NaN,related,Wissen,3,4,2019.3333107,2767.9548407
1,2.75134180000032,unrelated,Wissen,2,2,2029.5619739,2718.3716295
1,1.1444163000001,unrelated,Erinnern,3,1,2039.6490346,2947.9428367
NaN,NaN,unrelated,Vergessen,1,4,2049.7190836,2778.9548957
1,2.79372680000006,unrelated,Vergessen,1,4,2059.2901382,2799.5855956
1,1.46495260000029,unrelated,Erinnern,4,4,2069.3951509,2749.8820104
1,1.07715809999991,unrelated,Erinnern,2,1,2080.8647729,3118.467395
0,1.07752370000026,unrelated,Vergessen,3,2,2091.124502,3072.4937203
NaN,NaN,unrelated,Vergessen,3,1,2100.8371747,2893.0068265
1,1.26321830000006,unrelated,Erinnern,4,2,2111.1152069,3223.2968901
0,1.74407339999971,unrelated,Wissen,2,2,2121.3097172,2920.9356756
1,1.66417980000006,unrelated,Erinnern,3,2,2131.5053119,3012.0404858
0,2.1576243999998,unrelated,Wissen,1,3,2142.3999193,2966.1789133
1,1.91841380000005,unrelated,Wissen,2,4,2152.3107672,2728.9099343
1,2.96379959999967,unrelated,Wissen,4,3,2162.5028639,2819.5728591
NaN,NaN,unrelated,Vergessen,1,1,2173.0430595,2975.8892657
1,1.51341820000016,unrelated,Erinnern,3,3,2183.4295641,3231.6374382
1,0.794306499999948,unrelated,Erinnern,4,1,2193.2025789,3163.6980941
1,0.657406499999979,unrelated,Erinnern,3,3,2203.6145052,3156.293796
NaN,NaN,unrelated,Vergessen,3,1,2213.8475156,2902.8944427
1,1.31282060000012,unrelated,Erinnern,2,1,2224.0782277,2986.3143419
0,1.90525450000041,unrelated,Vergessen,4,3,2235.067592,2839.745588
NaN,NaN,unrelated,Vergessen,2,3,2245.9409514,2809.7062781
0,2.55663210000012,unrelated,Vergessen,3,4,2256.1152645,2875.0375282
0,2.44400450000012,unrelated,Vergessen,3,2,2266.121798,3080.3558887
NaN,NaN,unrelated,Vergessen,2,3,2276.1628135,2739.7428435
1,1.42446810000001,unrelated,Erinnern,1,3,2285.9834448,3055.4407836
1,1.54071950000025,unrelated,Wissen,2,1,2296.1319192,3127.533992
1,1.45477419999997,unrelated,Erinnern,1,2,2306.7220964,2994.6143503
0,2.46519199999966,related,Vergessen,2,4,2316.447731,3108.883272
1,1.77812530000028,unrelated,Erinnern,1,3,2327.3849604,3099.2403523
NaN,NaN,unrelated,Vergessen,1,1,2338.0836068,2688.1882045
1,1.75911570000017,unrelated,Erinnern,4,4,2347.9758619,3063.8412589
0,1.26893289999998,related,Wissen,3,2,2357.7632753,2709.3382162
1,2.13532520000035,unrelated,Vergessen,3,4,2367.4871528,2911.8073696
0,0.970704100000148,related,Vergessen,4,1,2378.3971052,2930.2140173
0,2.45249990000002,unrelated,Wissen,4,1,2389.7547141,2698.6240934
0,2.40926839999975,unrelated,Vergessen,4,4,2399.5077882,3136.6933766
NaN,NaN,unrelated,Vergessen,1,2,2411.3528674,3147.0660023
0,0.779499000000214,related,Wissen,1,4,2421.3134938,3240.8296075
1,0.936722999999802,unrelated,Erinnern,1,4,2432.4689959,2938.7632443
