recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,2.73310160000028,unrelated,Wissen,4,2,1832.5475144,2879.6807738
1,2.68812789999993,unrelated,Wissen,3,3,1843.2420833,3018.7563521
0,0.949126999999862,related,Wissen,2,2,1853.0897167,2853.3439915
1,0.25742369999989,unrelated,Erinnern,1,3,1862.6655014,3053.5205203
1,0.567555200000243,unrelated,Erinnern,4,4,1873.0632308,2741.6542253
1,0.558719299999666,unrelated,Erinnern,4,1,1883.9313713,2810.8216378
1,2.01134090000005,unrelated,Vergessen,2,3,1894.1483008,3083.5925597
1,0.351426800000354,,Erinnern,3,3,1903.9502581,2658.5219519
0,1.64925210000001,unrelated,Vergessen,3,1,1915.7441957,2707.9016605
1,0.668367599999783,related,Erinnern,3,4,1925.4533933,2643.3105301
1,1.21303699999999,unrelated,Erinnern,2,2,1935.0351423,2600.6714793
0,2.03227040000002,related,Vergessen,3,1,1944.9259265,2801.7288567
1,0.546951599999829,unrelated,Erinnern,1,4,1954.624243,2650.9723708
1,1.72533130000011,unrelated,Vergessen,1,4,1964.7277767,2666.0574914
1,1.02074789999961,unrelated,Erinnern,4,4,1974.3470334,2627.7982794
1,0.489477200000238,unrelated,Erinnern,2,1,1984.0138869,2963.7804994
0,2.68595700000014,unrelated,Vergessen,3,2,1993.3279227,2921.4660207
1,0.521457999999711,unrelated,Erinnern,3,1,2002.9109379,2748.8895431
0,0.326086800000212,related,Erinnern,4,2,2012.8471645,3060.6735093
1,0.577270400000089,unrelated,Erinnern,2,2,2022.9829345,2776.9973386
1,0.510618299999805,related,Erinnern,3,2,2033.0263553,2862.1533243
1,1.35047130000021,unrelated,Erinnern,1,3,2043.1264062,2817.8905694
0,2.80956370000013,unrelated,Vergessen,2,4,2052.9885269,2608.9597733
1,0.536840199999915,unrelated,Erinnern,4,3,2062.6046269,2682.082253
0,0.689448699999957,unrelated,Wissen,1,1,2072.384356,2826.5280561
1,1.48783159999994,unrelated,Wissen,3,3,2082.2235026,3067.8150395
1,0.313893000000007,unrelated,Erinnern,4,1,2092.1184167,3003.6887364
1,0.359832200000255,unrelated,Erinnern,3,3,2102.1452828,2995.8377211
0,1.52938589999985,unrelated,Wissen,3,1,2111.9989384,2756.1797847
0,1.92165579999983,unrelated,Vergessen,2,1,2121.9990511,2834.3402653
0,1.99215790000017,unrelated,Wissen,4,3,2133.3574562,2698.9351379
1,0.639587199999823,unrelated,Erinnern,2,3,2144.2453104,2674.8538686
0,1.66437219999989,unrelated,Vergessen,3,4,2154.0348984,2732.3327541
1,1.43259020000005,unrelated,Erinnern,3,2,2164.4398429,2931.8554571
1,0.836393600000065,unrelated,Erinnern,2,3,2176.0457322,2619.9471932
1,0.642950399999791,unrelated,Erinnern,1,3,2187.1854812,2906.9125298
0,1.39296560000003,unrelated,Vergessen,2,1,2198.3042532,2970.8142887
0,2.83209139999963,,Vergessen,1,2,2208.3036341,2843.4508475
1,0.302054600000247,related,Erinnern,2,4,2220.219271,2956.9696723
1,2.18229819999988,unrelated,Erinnern,1,3,2230.2412648,2947.7493155
0,0.877379700000347,unrelated,Erinnern,1,1,2240.1042305,2573.6453357
1,0.402288299999782,unrelated,Erinnern,4,4,2250.1105136,2914.5538599
1,2.54189700000006,unrelated,Erinnern,3,2,2259.9406821,2591.1646181
1,2.72749440000007,unrelated,Vergessen,3,4,2269.8753114,2766.5871383
1,0.934236600000077,unrelated,Wissen,4,1,2280.335657,2784.2922825
0,1.98800000000028,unrelated,Wissen,4,1,2290.2657214,2581.4365832
1,1.05723110000008,related,Erinnern,4,4,2300.1324511,2979.3002979
0,1.40192800000023,unrelated,Vergessen,1,2,2309.8654596,2987.1631089
0,0.604602299999897,unrelated,Wissen,1,4,2319.3054191,3076.2665308
0,1.63921290000008,related,Erinnern,1,4,2328.9126527,2792.9402723
0,1.38715589999993,unrelated,Vergessen,1,2,2338.9879171,2898.6826716
1,0.834072900000137,unrelated,Wissen,1,1,2348.8214876,3045.8985477
1,1.90214000000014,unrelated,Wissen,2,3,2359.6340578,2869.2844642
1,0.696249699999953,unrelated,Erinnern,2,2,2369.3199208,2635.6171645
1,1.36424170000009,unrelated,Wissen,4,3,2378.6838781,2563.3122214
NaN,NaN,unrelated,Vergessen,4,3,2388.3201391,3028.5865122
1,0.928894899999705,related,Erinnern,2,4,2399.0138034,2716.7601773
