recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.383451599976979,unrelated,Erinnern,4,2,868270.9376722,869337.0548615
1,0.284529199940152,related,Wissen,3,3,868282.9779573,869472.9417353
0,0.763989700004458,related,Vergessen,2,2,868293.2653701,869311.9906328
1,0.59894960001111,unrelated,Erinnern,1,3,868303.0757328,869504.691054
1,2.44850489997771,unrelated,Wissen,4,4,868312.9855645,869194.9339054
1,0.912227799999528,unrelated,Wissen,4,1,868322.9645735,869266.9169208
1,0.497315900051035,unrelated,Erinnern,2,3,868332.9174238,869534.9903294
1,0.881149799912237,unrelated,Erinnern,3,3,868342.6763808,869106.6598021
1,2.0431275999872,unrelated,Wissen,3,1,868352.3479203,869159.6768007
1,2.42838659998961,related,Vergessen,3,4,868361.8212907,869085.5991095
0,1.72471700003371,unrelated,Wissen,2,2,868371.5056919,869041.5467225
0,1.42168560007121,unrelated,Wissen,3,1,868381.2874909,869256.7792601
NaN,NaN,related,Vergessen,1,4,868392.1951127,869095.8081102
1,1.84067860001232,unrelated,Erinnern,1,4,868402.0494934,869115.052648
1,1.47529750003014,unrelated,Erinnern,4,4,868413.271989,869068.0155037
1,0.815927400020882,unrelated,Erinnern,2,1,868423.1556915,869417.3828046
1,2.37835140002426,unrelated,Vergessen,3,2,868432.8534355,869377.2343776
NaN,NaN,unrelated,Vergessen,3,1,868442.7413555,869204.2057122
1,0.300097699975595,unrelated,Erinnern,4,2,868452.5382826,869512.2763717
1,0.700574600021355,unrelated,Erinnern,2,2,868462.3828791,869231.1458784
1,1.03016550000757,unrelated,Erinnern,3,2,868472.1084272,869319.9048641
1,2.34439610003028,unrelated,Vergessen,1,3,868481.9350218,869275.4462007
1,1.25575999997091,unrelated,Erinnern,2,4,868491.8596738,869051.2127291
1,2.15591700002551,unrelated,Vergessen,4,3,868501.6065832,869132.4341805
0,1.83231640001759,related,,1,1,868511.0841754,869284.8128012
1,0.352937899995595,unrelated,Erinnern,3,3,868520.9469419,869519.4978023
1,0.416236100019887,unrelated,Erinnern,4,1,868531.3459785,869457.3138354
1,0.631331599899568,unrelated,Wissen,3,3,868541.9009252,869450.0941765
0,0.8982035999652,unrelated,Wissen,3,1,868552.4049596,869214.4955025
1,0.849910699995235,related,Erinnern,2,1,868562.087428,869295.6191923
0,0.659227999974973,unrelated,Vergessen,4,3,868571.8872507,869149.7241288
1,0.809948400012217,unrelated,Erinnern,2,3,868581.3668445,869123.8517119
1,0.597390100010671,related,Wissen,3,4,868591.0034004,869186.1601257
1,0.396422300022095,unrelated,Erinnern,3,2,868601.0152432,869387.2208937
1,0.93891510006506,related,Erinnern,2,3,868610.6514567,869059.8076673
0,0.536581999971531,unrelated,Wissen,1,3,868620.9036003,869360.5070301
1,2.12210539996158,unrelated,Vergessen,2,1,868630.6252834,869424.9062698
1,0.29174310003873,unrelated,Wissen,1,2,868640.1743995,869304.4530698
1,0.288172699976712,related,Erinnern,2,4,868650.2830791,869410.3082191
1,0.728854700108059,related,Wissen,1,3,868660.4659489,869402.2614074
NaN,NaN,unrelated,Vergessen,1,1,868672.8480619,869012.3953955
0,1.41601629997604,unrelated,Wissen,4,4,868682.4825355,869368.5198258
0,0.985321599990129,unrelated,Wissen,3,2,868692.1115393,869032.1182259
1,1.09282240003813,related,Wissen,3,4,868701.7056081,869222.6569116
0,1.66733940003905,unrelated,Vergessen,4,1,868711.3967987,869240.2912374
1,1.16497559996787,related,Wissen,4,1,868722.1928888,869023.7089698
0,0.633077100035734,unrelated,Vergessen,4,4,868731.8274453,869434.3738321
1,0.510426399996504,related,Erinnern,1,2,868741.346064,869442.7353812
0,0.313267799909227,unrelated,Wissen,1,4,868750.9998022,869526.6639903
