recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.537044100001367,,Erinnern,4,2,21376.4740764,22458.0452054
1,0.378184200002579,unrelated,Erinnern,3,3,21388.7746158,22602.4979981
0,2.22882640000171,unrelated,Vergessen,2,2,21400.388107,22431.213791
1,0.541327800001454,related,Erinnern,1,3,21411.3431111,22633.8621007
0,2.22018079999907,unrelated,Erinnern,4,4,21422.0501278,22325.0249754
1,0.698166300000594,related,Erinnern,4,1,21432.389402,22391.5837975
1,0.596463400001085,unrelated,Erinnern,2,3,21443.0426212,22664.4622656
1,0.67321979999906,unrelated,Erinnern,3,3,21454.4202825,22241.6195778
1,1.39168059999793,unrelated,Erinnern,3,1,21465.4206239,22290.9591275
1,1.34004949999871,related,Erinnern,3,4,21475.8121659,22223.3397539
NaN,NaN,unrelated,,2,2,21486.6866018,22173.6949425
1,1.57981569999902,related,Wissen,3,1,21497.0164474,22382.8670129
1,1.77727489999961,related,Wissen,1,4,21507.1019819,22231.9961792
1,1.47602470000129,unrelated,Wissen,1,4,21517.4817556,22249.5116658
1,1.70347559999936,unrelated,Erinnern,4,4,21527.8489722,22205.3280075
0,1.6023615999984,unrelated,Wissen,2,1,21537.8124362,22539.0681901
0,2.37424520000059,unrelated,Vergessen,3,2,21547.7803889,22497.9609294
1,1.26195469999948,unrelated,Erinnern,3,1,21558.696069,22334.0645697
1,0.440207299998292,related,Erinnern,4,2,21568.8692976,22640.8085598
1,0.611566600000515,unrelated,Erinnern,2,2,21578.8783541,22358.5112715
1,1.27953000000343,unrelated,Wissen,3,2,21589.4141257,22440.4731205
0,1.35302429999865,,Wissen,1,3,21599.867699,22399.0531804
NaN,NaN,unrelated,,2,4,21611.7953451,22185.103469
1,0.678978500000085,unrelated,Erinnern,4,3,21622.7953938,22267.3062191
0,0.755171900000278,unrelated,Erinnern,1,1,21633.0948018,22407.2421844
1,1.24151129999882,related,Erinnern,3,3,21643.5146869,22647.7440677
0,2.26418310000008,unrelated,Wissen,4,1,21653.5654995,22585.1011682
1,2.02607160000116,unrelated,Erinnern,3,3,21663.491082,22576.1897429
0,1.2204430999991,unrelated,Wissen,3,1,21673.122077,22342.3207955
1,0.735289100000955,related,Erinnern,2,1,21683.834704,22414.7948847
1,1.16142940000282,unrelated,Erinnern,4,3,21694.1950585,22282.8477845
0,1.21818569999959,related,Wissen,2,3,21704.554245,22259.0195441
1,0.773409199999151,related,Erinnern,3,4,21714.6254066,22317.1447004
0,1.6038727999985,related,Vergessen,3,2,21724.687169,22507.6220111
1,1.38482440000007,related,Erinnern,2,3,21734.4877365,22196.545289
1,0.629427199997735,unrelated,Erinnern,1,3,21744.2054769,22481.0443605
0,1.67844799999875,unrelated,Wissen,2,1,21754.2665125,22548.0292449
1,1.78915220000272,related,Wissen,1,2,21764.9457612,22422.2571718
1,0.49418660000083,related,Erinnern,2,4,21775.1256853,22532.0568267
1,0.656575300003169,related,Erinnern,1,3,21784.9714114,22524.8943803
NaN,NaN,unrelated,Vergessen,1,1,21794.802085,22143.2249462
0,2.18956130000151,unrelated,Vergessen,4,4,21805.0123441,22488.2993249
NaN,NaN,related,Vergessen,3,2,21814.6250125,22163.9452137
1,0.708338099997491,related,Erinnern,3,4,21824.3088911,22350.9778644
1,1.79115010000169,related,Vergessen,4,1,21833.969981,22366.0016957
NaN,NaN,unrelated,Erinnern,4,1,21843.9973781,22153.6144336
1,2.67826109999805,related,Vergessen,4,4,21853.7370982,22557.0694616
0,1.98471699999936,unrelated,Vergessen,1,2,21863.3544755,22567.02863
0,1.72169609999764,related,Vergessen,1,4,21872.9699407,22655.4979548
1,0.470369200000277,related,Erinnern,1,4,21882.7233266,22375.397785
0,0.57007810000141,unrelated,Wissen,1,2,21892.5217426,22473.733333
1,0.584475100000418,related,Erinnern,1,1,21903.0108886,22626.9451928
0,1.77391159999752,unrelated,Vergessen,2,3,21913.2354704,22449.5699496
0,1.89535560000149,related,Erinnern,2,2,21923.0570292,22214.2364885
NaN,NaN,related,Wissen,4,3,21932.7076063,22132.4937712
0,2.3473004999978,unrelated,Wissen,4,3,21942.7002646,22609.4259178
0,2.07221629999913,related,Vergessen,2,4,21952.6301196,22299.4092787
0,1.72408110000106,unrelated,Wissen,4,2,21962.3433201,22618.60315
1,0.729124899997259,unrelated,Erinnern,2,1,21971.9879609,22274.8020817
0,1.62500599999839,related,Wissen,3,4,21981.5295041,22465.2125161
NaN,NaN,unrelated,,4,2,21991.1141489,22121.0247471
1,1.40152079999825,related,Wissen,1,1,22000.9862016,22516.736402
0,0.942212300000392,related,Wissen,1,2,22010.8823053,22309.3070384
1,0.673685199999454,unrelated,Erinnern,2,4,22021.1105079,22594.550127
1,0.494042299997091,related,Wissen,2,4,22680.048015,23887.2341678
0,1.45193250000011,related,Wissen,1,4,22690.9951331,23580.2080938
1,1.02203299999746,related,Wissen,3,1,22700.8745188,23478.3551976
0,1.08399709999867,related,Vergessen,4,1,22710.8285842,23649.6379596
1,2.54393749999872,unrelated,Wissen,1,4,22720.4103314,23633.7452669
0,1.76037449999785,unrelated,Wissen,3,1,22730.0263359,23826.9564532
1,1.55317250000007,unrelated,Erinnern,3,3,22740.269062,23657.1639671
0,0.376640899998165,unrelated,Vergessen,2,3,22750.2056939,23779.8232266
0,2.24650570000085,unrelated,Vergessen,2,1,22759.8421984,23673.2928067
1,0.892441700001655,related,Erinnern,3,4,22769.8306141,23398.3277432
0,2.20044920000146,unrelated,Vergessen,3,1,22779.3365405,23786.8219979
1,0.483516499996767,unrelated,Erinnern,4,2,22788.9628962,23706.6066931
0,0.325546600000962,unrelated,Vergessen,4,2,22798.6703045,23595.4894163
0,1.1760878999994,related,Wissen,4,1,22808.1329728,23796.0717
1,1.85656150000068,unrelated,Wissen,1,2,22817.700205,23557.8074454
1,1.53627639999831,related,Wissen,3,4,22827.3392139,23470.2519073
0,0.741297299999133,related,Erinnern,1,3,22837.038422,23566.3856357
1,0.459399600000324,unrelated,Erinnern,2,4,22846.6271758,23873.3584658
1,0.814016299998912,related,Erinnern,4,2,22856.2108399,23455.2584515
1,0.467252700000245,related,Erinnern,2,3,22865.8676771,23803.7880445
0,0.404076099999656,unrelated,Wissen,4,4,22875.46007,23835.6462092
NaN,NaN,related,Erinnern,2,3,22885.1262232,23849.2462304
1,0.35727549999865,unrelated,Vergessen,1,2,22894.8040807,23880.304154
0,2.35674559999825,related,Wissen,2,2,22904.9422425,23762.4471117
1,2.2330598999979,unrelated,Wissen,3,1,22914.43289,23753.1308639
1,0.475693799999135,related,Erinnern,2,2,22923.9688124,23626.7573603
1,1.60453609999968,unrelated,Erinnern,4,3,22933.4210466,23504.8529335
1,0.278036499999871,unrelated,Erinnern,1,3,22942.8379637,23588.6709381
0,1.88213440000254,unrelated,Vergessen,2,1,22952.5844547,23414.521714
0,2.6285996000006,unrelated,Vergessen,2,4,22962.3509765,23495.0568606
1,0.351580700000341,related,Vergessen,4,4,22972.733059,23619.997378
1,0.497596900000644,related,Erinnern,1,1,22982.3885181,23722.1407076
1,0.995543500001077,related,Vergessen,4,4,22992.5405971,23665.2406506
1,0.29428039999766,unrelated,Erinnern,3,2,23002.6246884,23842.4840593
0,1.7694201000013,unrelated,Vergessen,2,2,23012.2098873,23549.3126985
0,0.730861699998059,related,Vergessen,2,1,23022.3225945,23520.1729486
1,0.521317400001863,related,Erinnern,1,2,23031.932648,23527.5011759
0,1.55748130000211,related,Erinnern,1,1,23041.4389469,23865.1633627
0,2.41803489999802,unrelated,Wissen,3,3,23051.3643602,23736.0656235
1,1.19924549999996,related,Vergessen,1,3,23061.7152121,23405.9753819
1,0.37324499999886,related,Erinnern,2,2,23071.8110159,23858.2653508
0,1.99586040000213,unrelated,Wissen,4,2,23081.6506037,23713.6025772
1,0.38361359999908,unrelated,Erinnern,1,1,23091.7726138,23642.8179038
0,0.618485099999816,related,Wissen,3,2,23102.6101941,23462.4626848
1,1.2220109000009,unrelated,Wissen,4,3,23112.4587231,23611.3849754
0,2.45441240000218,unrelated,Wissen,3,4,23122.6702255,23429.88468
1,0.79420730000129,unrelated,Erinnern,2,1,23132.679391,23390.5920006
0,0.442296700002771,unrelated,Vergessen,3,4,23143.0940085,23699.5777355
1,2.53192069999932,unrelated,Vergessen,3,3,23152.7757553,23485.9690551
1,0.474295599997276,related,Erinnern,1,1,23162.404729,23422.8837227
1,0.4091597000006,related,Erinnern,4,3,23172.1451925,23745.4932492
0,0.713389099997585,related,Vergessen,1,2,23182.0698758,23819.4617925
1,0.507790999999997,unrelated,Erinnern,4,1,23191.8348534,23542.44978
0,2.4200505000008,related,Wissen,1,4,23201.4287413,23690.0202499
1,0.493626399998902,unrelated,Erinnern,2,4,23211.486976,23683.0728467
0,1.54792969999835,related,Wissen,4,3,23221.2467312,23771.4423224
0,2.14585440000155,unrelated,Wissen,3,2,23231.2288627,23810.7806273
1,1.47237030000178,unrelated,Erinnern,1,3,23240.920606,23534.4591398
1,0.32953219999763,related,Erinnern,2,3,23250.8720314,23573.6039718
1,1.89953849999802,unrelated,Wissen,3,2,23260.8889506,23446.2252664
0,0.723974999997154,related,Erinnern,3,3,23270.6100683,23438.8959514
1,0.421848800000589,unrelated,Erinnern,4,1,23280.3770946,23513.1754808
1,0.325194500001089,unrelated,Erinnern,4,4,23290.1328701,23729.1338082
1,2.23265180000089,unrelated,Erinnern,1,4,23299.9151986,23602.317344
1,0.949423899997782,unrelated,Erinnern,2,3,23901.5710525,25127.5336239
1,0.298819899999216,unrelated,Erinnern,2,2,23911.8967843,24860.846179
0,1.78005850000045,unrelated,Vergessen,3,1,23921.5280724,24718.1467655
1,1.78980439999941,unrelated,Wissen,2,4,23931.8245078,24662.2563849
0,1.67070369999783,related,Vergessen,1,3,23941.5203681,25079.2043307
0,0.972565000000031,unrelated,Erinnern,4,2,23950.9914887,24973.7600449
1,0.477728699999716,related,Erinnern,1,4,23960.7012191,24840.008609
