recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.986766699934378,unrelated,Erinnern,2,2,1132131.4746477,1133274.9342922
1,1.46283510001376,unrelated,Erinnern,3,3,1132142.8395058,1133250.8958586
1,1.21148810000159,unrelated,Erinnern,3,2,1132153.2954843,1133141.0591676
0,1.54121199995279,unrelated,Erinnern,1,1,1132163.3420731,1133209.6685131
1,1.2699086999055,unrelated,Wissen,4,4,1132173.2648683,1133057.789527
1,1.18026669998653,unrelated,Erinnern,1,3,1132183.3780741,1133107.5035908
1,1.12704850011505,unrelated,Erinnern,3,4,1132193.3264954,1133041.6667413
1,1.97182330000214,related,Vergessen,2,4,1132203.3472274,1132999.1885072
1,1.27922690007836,unrelated,Erinnern,3,4,1132213.30679,1133201.4403371
1,1.41138450009748,unrelated,Erinnern,2,2,1132223.1746599,1133049.4971182
1,1.34723640000448,unrelated,Erinnern,1,1,1132233.2462202,1133066.5154853
1,1.57436339999549,unrelated,Erinnern,1,2,1132243.2837121,1133025.5622943
1,0.944358800072223,unrelated,Vergessen,1,1,1132253.2007847,1133353.062427
1,0.972547000041232,unrelated,Erinnern,1,2,1132263.1303282,1133312.7580679
0,2.14111030008644,unrelated,Vergessen,4,4,1132272.8509795,1133148.8993467
1,1.84597910009325,related,Erinnern,3,1,1132282.7443415,1133175.7999012
1,0.843063599895686,unrelated,Erinnern,4,4,1132292.3453833,1133258.9910677
1,1.25126389996149,related,Erinnern,4,2,1132302.197655,1133218.9218132
0,1.48703859979287,unrelated,Erinnern,3,2,1132312.005616,1133008.6255628
1,1.23071619984694,unrelated,Erinnern,4,2,1132321.8529028,1132862.3603089
1,1.05785690015182,related,Erinnern,3,2,1132331.760676,1133082.8351007
1,0.909341200022027,related,Erinnern,2,3,1132341.5993405,1133226.9431005
1,1.40179080003873,related,Wissen,1,3,1132351.2669179,1132944.6836613
1,1.63308770000003,unrelated,Vergessen,4,4,1132360.9794468,1132916.9054119
1,1.33192149992101,unrelated,Erinnern,2,1,1132370.8653302,1133158.3761952
1,1.87845900002867,unrelated,Erinnern,4,3,1132380.8081875,1133234.6030062
1,1.43643440003507,unrelated,Erinnern,2,1,1132390.6867161,1133099.1252178
1,1.39322669990361,unrelated,Erinnern,2,4,1132400.8856366,1133074.6322572
0,1.767926099943,unrelated,Vergessen,1,2,1132410.6427352,1132843.0236333
0,1.9501573999878,unrelated,Vergessen,2,1,1132420.5037192,1133131.7863139
0,2.30609460012056,unrelated,Vergessen,1,4,1132430.4450528,1132852.5429221
1,1.23333799978718,unrelated,Vergessen,1,2,1132442.3003147,1133320.3849436
0,1.31298099993728,unrelated,Erinnern,3,2,1132452.3394183,1133017.6126321
0,1.62968349992298,unrelated,,1,3,1132462.6374765,1132832.4979326
1,0.855617099907249,unrelated,Erinnern,1,4,1132472.348476,1133297.7513651
