recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.16025140008423,unrelated,Wissen,4,2,693246.3796974,694439.4325511
1,1.67527009989135,related,Erinnern,3,3,693257.7992424,694597.2918662
0,2.14359290001448,related,Vergessen,2,2,693269.2146817,694410.2476038
1,2.17368599993642,related,Erinnern,1,3,693280.1195678,694634.0737251
1,1.84742319991346,unrelated,Erinnern,4,4,693290.6690192,694289.8950604
1,1.25860110006761,related,Erinnern,4,1,693301.3634092,694365.3682836
1,1.86596300010569,unrelated,Erinnern,2,3,693311.8032877,694672.5804104
1,2.10572110000066,unrelated,Erinnern,3,3,693322.5461158,694186.6005339
1,1.33132320002187,related,Erinnern,3,1,693333.9061479,694248.4236698
1,1.88038320001215,related,Erinnern,3,4,693344.8419711,694165.6417105
0,1.63499000004958,unrelated,Erinnern,2,2,693355.7085936,694115.0957745
0,2.22450109990314,unrelated,Vergessen,3,1,693365.6579167,694355.4071432
NaN,NaN,related,Vergessen,1,4,693376.5735945,694175.2313354
0,2.14422389992978,unrelated,Vergessen,1,4,693387.1409058,694196.9602903
1,1.52805359999184,unrelated,Erinnern,4,4,693398.519338,694145.9059821
0,2.34770230005961,unrelated,Vergessen,2,1,693409.0829326,694529.5090412
1,2.31207189999986,unrelated,Vergessen,3,2,693418.9824366,694483.9840036
0,1.72845930000767,unrelated,Wissen,3,1,693430.1811125,694298.7041349
0,1.67929120000917,related,Vergessen,4,2,693440.0740058,694642.7722431
0,1.53611000010278,unrelated,Wissen,2,2,693450.7923888,694325.6110001
1,1.63034160004463,unrelated,Erinnern,3,2,693461.5796134,694420.6282687
0,0.353587900055572,unrelated,Vergessen,1,3,693472.0735612,694374.4478519
1,1.65082850004546,unrelated,Erinnern,2,4,693482.3316362,694125.6469674
0,1.6259529000381,unrelated,,4,3,693492.7225533,694217.5561114
0,2.10989419999532,unrelated,Erinnern,1,1,693502.8807117,694383.1071865
0,2.01673560007475,unrelated,Vergessen,3,3,693514.3103354,694652.1002752
1,1.68553869996686,related,Erinnern,4,1,693524.2344682,694577.3911553
1,1.80215320002753,,Erinnern,3,3,693536.4682651,694568.5494284
1,1.38842169998679,unrelated,Erinnern,3,1,693548.3129424,694308.4909106
1,1.9515240000328,unrelated,Erinnern,2,1,693558.3006159,694392.9647198
1,2.33779610006604,unrelated,Erinnern,4,3,693568.3621115,694237.6263574
0,1.61327830003574,related,Wissen,2,3,693578.2053937,694207.4740913
1,1.76276289997622,related,Erinnern,3,4,693588.7453705,694279.2662039
0,1.1222103999462,unrelated,Erinnern,3,2,693599.7684301,694493.9362805
1,2.31883640005253,unrelated,Wissen,2,3,693609.8290948,694135.8830187
0,1.05705199996009,related,Vergessen,1,3,693620.6780538,694467.1183636
1,1.39577559998725,unrelated,Vergessen,2,1,693632.919937,694538.927963
1,1.51033409999218,related,Erinnern,1,2,693644.119701,694401.6696251
1,1.99298019998241,unrelated,Erinnern,2,4,693655.7410972,694520.7050295
1,1.46059879998211,related,Erinnern,1,3,693666.2194509,694512.1432395
1,1.97622429998592,unrelated,Erinnern,1,1,693676.8944154,694082.9294439
0,1.08984400006011,unrelated,Wissen,4,4,693686.932917,694475.3661264
0,2.66987139999401,,,3,2,693696.6757884,694103.6063633
0,0.969599599950016,unrelated,Vergessen,3,4,693708.386753,694317.1303875
1,1.86191019997932,unrelated,Erinnern,4,1,693718.9441466,694335.1472646
0,2.76990209997166,unrelated,Wissen,4,1,693728.9354196,694092.4290503
1,1.48131990002003,unrelated,Vergessen,4,4,693739.9851531,694547.923123
0,1.20179140008986,unrelated,Erinnern,1,2,693750.300812,694558.4061468
1,1.4956392000895,unrelated,Vergessen,1,4,693761.3943819,694663.39049
0,2.21028530003969,unrelated,Vergessen,1,4,693772.3511264,694345.0641134
0,1.20704480004497,related,Wissen,1,2,693783.7737219,694457.4511956
1,1.39929029997438,related,Erinnern,1,1,693794.0946498,694624.8853384
0,1.49110540002584,unrelated,Vergessen,2,3,693805.229786,694429.4558072
1,1.32066920003854,unrelated,Erinnern,2,2,693815.5338255,694155.0495125
0,1.98770619998686,related,Vergessen,4,3,693827.023891,694073.3427383
0,0.851483499980532,,Vergessen,4,3,693837.678197,694606.9940779
0,1.78570489992853,related,Wissen,2,4,693849.4820729,694258.2053492
0,1.43586379999761,related,Wissen,4,2,693859.4724251,694615.5584163
1,1.66474769997876,unrelated,Erinnern,2,1,693870.8255832,694227.9161279
1,1.26254849997349,unrelated,Vergessen,3,4,693880.8614241,694448.1618091
1,2.05408750008792,unrelated,,4,2,693890.5959764,694062.323004
1,1.39347190002445,unrelated,Erinnern,1,1,693901.3720387,694503.3109398
0,2.21794949995819,unrelated,Erinnern,1,2,693912.1569967,694269.3548432
0,2.42520310007967,unrelated,Vergessen,2,4,693922.6736306,694586.1152008
1,0.425710899988189,unrelated,Erinnern,2,4,694704.6769337,695982.5104757
0,1.55649809993338,unrelated,Vergessen,1,4,694717.2861764,695659.6198933
1,0.598109500017017,related,Erinnern,3,1,694727.4029921,695553.1423855
0,1.04360500001349,unrelated,Erinnern,4,1,694737.643265,695735.422224
0,1.62710599997081,related,Vergessen,1,4,694747.328606,695718.0002718
0,0.654079700005241,unrelated,Vergessen,3,1,694758.5651184,695915.6936796
0,0.346902500023134,unrelated,Erinnern,3,3,694770.062343,695743.594971
1,0.759499300038442,related,Erinnern,2,3,694780.8900184,695863.7626243
1,1.17500359995756,unrelated,Vergessen,2,1,694790.4686586,695759.9299054
1,2.28262610000093,related,Erinnern,3,4,694800.8340393,695468.2811523
NaN,NaN,unrelated,,3,1,694812.3418456,695872.5172374
0,0.579669200000353,unrelated,Vergessen,4,2,694823.2552631,695791.1650579
0,0.644199499976821,unrelated,Erinnern,4,2,694833.8185963,695678.2596112
1,0.466416699928232,unrelated,Erinnern,4,1,694843.9671129,695883.9076138
1,0.406650800025091,unrelated,Erinnern,1,2,694854.2903449,695635.1641467
0,1.43846049997956,unrelated,Erinnern,3,4,694864.7982839,695544.805967
1,1.26181820000056,unrelated,Wissen,1,3,694874.8503894,695642.1823312
1,0.396608299924992,related,Erinnern,2,4,694885.3445737,695966.384504
1,0.592504099942744,unrelated,Wissen,4,2,694894.7513766,695529.1156403
1,0.808447999996133,unrelated,Erinnern,2,3,694904.7178223,695890.9359126
0,1.25730900000781,related,Wissen,4,4,694914.579507,695923.9647114
0,1.56416219996754,related,Vergessen,2,3,694924.2547372,695940.5718542
1,0.282218700041994,unrelated,Erinnern,1,2,694934.3638599,695975.5294521
0,2.31989350006916,unrelated,Vergessen,2,2,694945.5448617,695845.314616
0,0.756029499927536,unrelated,Erinnern,3,1,694955.8784137,695837.6035908
1,1.69122439995408,related,Erinnern,2,2,694965.8696057,695709.5229687
1,2.14046969998162,unrelated,Wissen,4,3,694975.8210008,695575.8552334
0,1.27923859993462,unrelated,Vergessen,1,3,694987.028831,695669.5301503
1,1.47703770000953,unrelated,Vergessen,2,1,694997.1930783,695489.6212216
1,0.833996000001207,related,Vergessen,2,4,695007.1571754,695568.1593001
0,0.745276100002229,unrelated,Vergessen,4,4,695017.4032853,695701.6240662
1,0.402885799994692,related,Erinnern,1,1,695028.2880195,695806.583821
0,0.635727099957876,unrelated,Vergessen,4,4,695037.9866113,695750.418544
0,0.604783200076781,,Erinnern,3,2,695047.9569289,695933.4110646
1,0.504090399947017,unrelated,Wissen,2,2,695059.6881338,695626.8827939
0,1.95067240006756,unrelated,Erinnern,2,1,695070.311984,695594.668711
0,0.973602000041865,unrelated,Wissen,1,2,695080.7800431,695604.0233669
0,1.00738909991924,unrelated,Vergessen,1,1,695090.9425415,695956.5914542
0,0.556725000031292,unrelated,Wissen,3,3,695100.5937016,695820.7238325
0,2.74609160004184,unrelated,Vergessen,1,3,695111.4482493,695477.767246
1,0.520307400031015,related,Erinnern,2,2,695123.1870706,695949.5742267
1,0.466506899916567,unrelated,Erinnern,4,2,695133.2082165,695799.174143
0,0.855410400079563,unrelated,Vergessen,1,1,695144.195448,695727.8237266
1,1.83112039999105,related,Erinnern,3,2,695154.6851454,695536.3729872
0,1.90367070003413,unrelated,Vergessen,4,3,695164.4339268,695692.8133496
0,1.09793509996962,unrelated,Erinnern,3,4,695176.0418807,695505.5645841
1,2.71472570009064,unrelated,Erinnern,2,1,695186.3776608,695456.9816116
1,0.500485699973069,unrelated,Erinnern,3,4,695197.2193297,695784.0143899
0,1.17576790007297,unrelated,Vergessen,3,3,695207.0072656,695560.266941
1,0.80955579993315,unrelated,Erinnern,1,1,695217.3479996,695497.8865601
0,1.39023839996662,related,Vergessen,4,3,695227.7354284,695828.7947555
0,2.43291649990715,unrelated,Wissen,1,2,695238.6659851,695905.8483079
1,0.36527800001204,unrelated,Erinnern,4,1,695249.0474714,695619.7068833
0,0.100297500030138,unrelated,Wissen,1,4,695259.0650987,695775.4377133
1,0.604948699939996,unrelated,Erinnern,2,4,695269.4309801,695768.4336106
0,1.47619339998346,unrelated,Wissen,4,3,695279.5995984,695855.4563266
0,0.430274099926464,unrelated,Vergessen,3,2,695290.4552263,695898.2622349
1,0.6539784000488,unrelated,Vergessen,1,3,695300.7192858,695612.2055147
1,0.753345999983139,related,Wissen,2,3,695310.6140008,695651.3557632
1,0.651777400053106,unrelated,Erinnern,3,2,695320.4753079,695522.0257424
0,0.772388399927877,related,Erinnern,3,3,695331.0177752,695513.9212216
0,0.554621400078759,unrelated,Wissen,4,1,695341.1785561,695585.6917248
0,0.329337399918586,unrelated,Vergessen,4,4,695351.0824088,695813.4451889
1,0.379995000082999,unrelated,Erinnern,1,4,695361.5968567,695685.9674626
1,0.883291400037706,unrelated,Vergessen,2,3,696003.4253484,697230.4196789
1,0.370710900053382,unrelated,Erinnern,2,2,696014.3016063,696945.4264125
1,0.267494600033388,related,Erinnern,3,1,696026.0812764,696803.1115098
1,0.505498500075191,related,Erinnern,2,4,696036.2455779,696751.8800888
1,0.579621099983342,unrelated,Erinnern,1,3,696046.2520181,697179.8942404
1,0.213707400020212,unrelated,Erinnern,4,2,696057.2931626,697062.327485
1,1.46866949996911,unrelated,Erinnern,1,4,696067.7753607,696922.3837685
1,0.30184069997631,unrelated,Erinnern,4,1,696077.49355,697006.5163843
0,0.83110999991186,related,Erinnern,1,2,696087.7020416,696744.4637972
1,0.695320600061677,unrelated,Erinnern,1,3,696098.8552191,696938.1033753
1,2.2409508000128,unrelated,Erinnern,1,4,696109.4717535,696912.4765593
1,0.471647300058976,unrelated,Vergessen,4,3,696120.2430478,696974.1547277
0,0.366472100024112,unrelated,Vergessen,4,3,696130.1909021,697037.9095206
1,0.677554200054146,related,Erinnern,4,3,696140.6630066,696766.3214613
0,0.228569199913181,unrelated,Erinnern,3,1,696150.727894,697076.5728444
1,0.310926400008611,unrelated,Wissen,1,2,696160.6523519,697099.9165033
1,0.540758699993603,unrelated,Erinnern,2,1,696170.6150965,697213.5841328
NaN,NaN,unrelated,Vergessen,4,1,696181.5175717,697127.312984
0,0.919167899992317,unrelated,Vergessen,1,4,696191.6840102,696817.5716137
1,1.52154360001441,unrelated,Wissen,2,2,696201.8910935,697109.0382936
0,1.02362530003302,related,Erinnern,2,1,696211.8128416,696867.6031226
1,0.893009899999015,unrelated,Erinnern,3,3,696221.5103942,696780.9838542
1,0.864911200013012,unrelated,Vergessen,1,4,696231.8787406,697164.0226671
1,0.574671700014733,unrelated,Erinnern,3,2,696242.011741,696981.5750063
1,0.90873719996307,unrelated,Erinnern,3,3,696251.8927768,696758.8043821
0,0.395117399981245,unrelated,Vergessen,1,1,696261.7992112,697030.6056925
1,1.95043019996956,related,Erinnern,1,1,696272.432444,697084.153282
