recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.55218730005436,unrelated,Erinnern,4,2,1046148.0833925,1047170.3841429
1,0.686356499907561,related,Erinnern,3,3,1046159.0752559,1047296.7264209
1,2.5798484000843,unrelated,Erinnern,2,2,1046169.0972348,1047144.5301017
1,0.5280418000184,unrelated,Erinnern,1,3,1046179.7634693,1047330.6835468
1,1.01844859996345,unrelated,Erinnern,4,4,1046189.7251984,1047039.7231621
1,1.10565629997291,unrelated,Erinnern,4,1,1046200.0855397,1047101.9000173
0,0.479417200083844,unrelated,Erinnern,2,3,1046210.2460491,1047362.2644537
1,1.13741120009217,related,Erinnern,3,3,1046220.1592666,1046957.5506246
0,1.28480350004975,unrelated,Erinnern,3,1,1046230.2597991,1047008.4053194
1,1.35582280007657,related,Erinnern,3,4,1046240.1141659,1046940.290797
0,1.02721040009055,unrelated,Erinnern,2,2,1046249.9302798,1046892.8247517
1,1.60947630007286,related,Erinnern,3,1,1046259.927585,1047093.5723518
1,1.40591660002246,related,Erinnern,1,4,1046269.8897008,1046948.8406837
0,1.0395722000394,unrelated,Erinnern,1,4,1046279.7636244,1046965.5666901
1,1.31263639999088,unrelated,Erinnern,4,4,1046289.9758942,1046922.4600457
1,0.72696260001976,unrelated,Erinnern,2,1,1046299.9588362,1047245.927319
1,0.786994199967012,unrelated,Erinnern,3,2,1046309.6652997,1047208.3991514
1,0.658225400024094,unrelated,Erinnern,3,1,1046319.5102881,1047047.328646
1,0.55912009999156,unrelated,Erinnern,4,2,1046329.3916524,1047337.8965979
0,0.927990299998783,unrelated,Erinnern,2,2,1046339.5159788,1047070.7667356
0,2.06985119997989,related,Wissen,3,2,1046349.789088,1047154.1385948
1,0.54389309999533,unrelated,Erinnern,1,3,1046359.5043625,1047110.150866
1,2.48692040005699,related,Erinnern,2,4,1046369.3590195,1046902.5005459
1,1.02749859995674,unrelated,Erinnern,4,3,1046379.0759734,1046983.1535894
0,2.28620780003257,unrelated,Erinnern,1,1,1046388.7288599,1047117.6686168
0,2.68705380009487,unrelated,Wissen,3,3,1046398.5974607,1047345.2209225
1,0.488378199981526,unrelated,Erinnern,4,1,1046408.3855095,1047282.4272947
1,0.361202100059018,unrelated,Erinnern,3,3,1046418.1872158,1047275.2786398
0,1.61088029993698,unrelated,Erinnern,3,1,1046428.0164201,1047054.6277883
1,0.812351200031117,unrelated,Erinnern,2,1,1046437.7418927,1047127.0281982
1,1.19050660007633,unrelated,Wissen,4,3,1046447.73886,1046998.2993576
0,2.0410071000224,related,Wissen,2,3,1046457.3204472,1046973.5121954
1,0.487506899982691,unrelated,Erinnern,3,4,1046467.2221146,1047032.141589
0,0.564364599995315,unrelated,Wissen,3,2,1046477.3239924,1047215.9516746
1,1.89906510000583,unrelated,Erinnern,2,3,1046487.1617558,1046912.7489845
1,0.824779900023714,unrelated,Erinnern,1,3,1046496.7902552,1047193.4491784
1,0.485374000039883,related,Erinnern,2,1,1046506.4445538,1047253.3116793
