recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,1.63579219998792,,Wissen,4,2,705814.9008065,706997.0695356
1,2.95585160003975,related,Erinnern,3,3,705827.2580656,707149.2548893
NaN,NaN,unrelated,Vergessen,2,2,705839.2508868,706968.8571
1,0.261029200046323,unrelated,Erinnern,1,3,705850.9295137,707186.7738857
1,1.88825069996528,,Vergessen,4,4,705860.8327503,706852.0616752
1,2.61988509993535,unrelated,Wissen,4,1,705872.7165769,706921.1372582
NaN,NaN,unrelated,Vergessen,2,3,705883.3428054,707225.9123379
1,1.48193190002348,unrelated,Erinnern,3,3,705894.8701592,706756.7773825
1,0.512164099956863,,Erinnern,3,1,705905.2182823,706816.2807368
NaN,NaN,unrelated,Vergessen,3,4,705917.0300885,706736.0335653
0,1.60110420000274,unrelated,,2,2,705927.2558811,706688.3710383
1,1.52733660000376,related,Wissen,3,1,705937.1557118,706912.3218565
NaN,NaN,related,Vergessen,1,4,705946.8558937,706746.6763238
0,2.79499429999851,unrelated,Erinnern,1,4,705957.9765796,706765.5972305
1,0.823820699937642,related,Erinnern,4,4,705969.4193593,706718.0787673
NaN,NaN,related,Vergessen,2,1,705980.9230783,707084.1170545
NaN,NaN,unrelated,Vergessen,3,2,705993.2071275,707039.4139238
1,0.593153599998914,unrelated,Erinnern,3,1,706002.8468533,706860.6799128
NaN,NaN,unrelated,Erinnern,4,2,706013.2373377,707194.0338753
0,1.31685970001854,unrelated,Erinnern,2,2,706024.4681859,706885.4545044
NaN,NaN,,Vergessen,3,2,706034.2420821,706979.7378796
NaN,NaN,related,Vergessen,1,3,706046.0500399,706931.0775087
1,2.80438990006223,related,Wissen,2,4,706055.8020219,706698.8669815
0,2.92769599996973,unrelated,Vergessen,4,3,706067.0920779,706786.040636
1,1.91910709999502,unrelated,Wissen,1,1,706076.8844093,706941.4655651
NaN,NaN,unrelated,Vergessen,3,3,706086.6981998,707204.7348542
NaN,NaN,unrelated,Vergessen,4,1,706099.0398917,707129.1662511
0,1.09338140010368,,Vergessen,3,3,706110.6226709,707118.7968765
1,1.32659710000735,unrelated,Erinnern,3,1,706122.5840745,706868.1065715
1,1.09426050004549,related,Erinnern,2,1,706132.2813112,706950.8694214
1,1.63653210003395,related,Erinnern,4,3,706142.0328025,706807.4470031
0,1.69094110000879,related,,2,3,706151.6049636,706775.5523463
1,2.84808720008004,related,Erinnern,3,4,706162.0194294,706842.3321517
NaN,NaN,unrelated,Vergessen,3,2,706171.7855909,707048.6539827
1,1.47388810000848,unrelated,Erinnern,2,3,706181.6018621,706709.5119813
