recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.783803099999204,unrelated,Erinnern,3,1,714416.6449494,714798.7577785
1,1.32832740002777,unrelated,Erinnern,1,2,714426.2910277,715070.4953896
1,0.585835400037467,unrelated,Erinnern,4,1,714435.9248499,715118.2405181
0,0.862834400031716,unrelated,Vergessen,1,1,714445.6982633,714777.3165423
1,0.714823300018907,unrelated,Wissen,1,2,714455.7911012,714916.0017722
1,0.964697599993087,unrelated,Erinnern,3,4,714465.4044463,714984.460992
1,0.853693000040948,unrelated,Erinnern,2,2,714475.03532,715132.7503422
1,0.974134900025092,unrelated,Wissen,1,4,714484.5789678,714850.8799241
1,0.268628400051966,unrelated,Wissen,2,3,714494.1843902,715008.1800045
0,1.01439589995425,related,Wissen,4,4,714503.8543253,714873.8775975
0,1.78830409992952,unrelated,Vergessen,3,1,714513.4746549,714751.3507787
0,0.694911699974909,unrelated,Wissen,4,4,714522.9980183,714901.2059359
0,1.53873000002932,unrelated,Wissen,2,4,714532.6346886,714930.636887
0,0.490657299989834,unrelated,Vergessen,4,3,714542.3103385,715056.3302593
1,0.607052899897099,unrelated,Erinnern,3,3,714552.0708888,714784.8578655
1,1.0759874000214,unrelated,Erinnern,4,4,714562.191563,715206.2505891
NaN,NaN,unrelated,Vergessen,4,3,714571.8787366,714960.9080206
0,1.92939109995496,unrelated,Vergessen,3,3,714581.4309111,715086.4336257
1,0.827556099975482,unrelated,Vergessen,2,4,714591.0853814,715001.0481121
1,0.785057300003245,unrelated,Wissen,1,4,714600.9770343,715063.2085029
1,0.985603399924003,unrelated,Wissen,3,2,714610.9024427,715147.804078
0,0.784648300032131,unrelated,Vergessen,1,1,714620.5289865,715162.9319595
1,0.770463100052439,unrelated,Erinnern,2,1,714630.1718771,714806.0478603
0,0.949328899965622,related,Vergessen,4,2,714639.9634582,714893.7904991
0,1.4228640999645,unrelated,Vergessen,3,2,714649.5293221,715048.3166625
1,0.441471899976023,unrelated,Erinnern,4,1,714659.1315607,714858.6966429
1,0.900082599953748,unrelated,Wissen,1,3,714668.7955492,715140.2740148
1,0.229650699999183,unrelated,Erinnern,1,3,715247.5795818,716268.1743309
1,0.476938399951905,unrelated,Erinnern,1,4,715257.9585767,716303.5409754
1,1.08609550003894,unrelated,Erinnern,4,2,715267.442367,716244.823539
0,0.928202799987048,unrelated,Erinnern,2,4,715277.1612729,715943.5806608
1,1.05614759994205,related,Wissen,1,2,715286.624571,716274.9527402
1,0.325677399989218,unrelated,Wissen,2,1,715296.1490006,716348.7595703
1,0.362775900051929,unrelated,Wissen,3,3,715305.5737526,716355.5159421
1,0.797213300014846,unrelated,Erinnern,1,2,715315.232504,716215.413056
1,1.36829140002374,related,Vergessen,2,3,715324.7272651,716362.2749262
1,0.478196499985643,unrelated,Erinnern,2,3,715334.4593199,716229.7725887
1,0.331966300029308,unrelated,Erinnern,2,4,715344.0570058,716296.8273723
1,1.02202559995931,unrelated,Erinnern,4,2,715353.9435048,715959.0975912
1,0.282240099972114,unrelated,Erinnern,4,3,715363.6543726,715996.2524067
1,0.423714600037783,unrelated,Erinnern,4,1,715373.4049063,716053.9179036
1,0.613841400016099,unrelated,Erinnern,3,1,715382.9436891,716222.7378344
1,1.79162459995132,unrelated,Wissen,2,1,715392.5996906,716017.1863251
1,0.397005500039086,related,Erinnern,1,3,715402.6556395,716010.167107
1,0.923148000030778,unrelated,Wissen,3,1,715412.1053894,716282.6454435
1,0.646904700086452,unrelated,Vergessen,1,1,715421.6786348,716381.1133431
1,0.59673880005721,unrelated,Erinnern,3,3,715431.5208588,715973.9506343
0,0.223710299935192,related,Erinnern,2,1,715441.1693615,716003.0092341
1,0.33233680005651,unrelated,Erinnern,2,4,715450.7879357,716208.1364307
0,0.825634000007994,related,Vergessen,3,1,715460.5191382,716025.5994035
1,0.740628800005652,unrelated,Erinnern,3,1,715470.2726953,716143.122343
1,0.709651399985887,unrelated,Erinnern,4,2,715479.9230832,716317.7633438
0,0.55408669996541,related,Wissen,2,2,715489.4319558,715981.075699
0,0.428794000064954,unrelated,Vergessen,3,4,715498.8722471,716090.8461218
0,0.670481099979952,unrelated,Wissen,3,3,715508.479406,716172.8331059
1,0.533067300100811,unrelated,Vergessen,1,1,715518.1441014,716047.0891193
1,0.735728899948299,unrelated,Erinnern,1,4,715527.6748285,716068.1599694
1,0.463670999975875,unrelated,Wissen,4,1,715537.2990091,716135.5256322
1,1.18075599998701,related,Wissen,4,3,715547.029008,716340.932727
1,0.881797300069593,unrelated,Erinnern,3,2,715556.6430143,716333.6117908
0,0.433492299984209,unrelated,Wissen,4,2,715566.2844019,716289.902073
1,1.03321170003619,unrelated,Wissen,4,3,715576.1559147,716236.9312817
1,0.634491699980572,unrelated,Erinnern,1,2,715585.9602561,716113.8323755
1,0.831809399998747,unrelated,Vergessen,2,3,715595.7801078,716039.8987772
0,0.947324799955823,unrelated,Wissen,4,1,715605.3418021,715966.5537165
1,0.100785700022243,unrelated,Wissen,2,2,715614.8165204,716201.6915182
1,2.36860549997073,unrelated,Vergessen,3,2,715624.462363,715925.29585
0,0.257239900063723,unrelated,Wissen,4,3,715634.2613235,716194.1685675
1,2.24409489997197,unrelated,Wissen,1,4,715643.7901031,716372.0042029
0,0.238848200067878,unrelated,Vergessen,2,2,715653.4178519,716150.2910842
0,0.656256300047971,unrelated,Wissen,1,4,715663.5343908,716082.9940071
1,0.377435800037347,unrelated,Wissen,4,4,715673.1051074,716260.8927173
0,0.75998459989205,unrelated,Wissen,4,4,715683.0159837,715989.0358433
1,0.736744499998167,unrelated,Vergessen,4,4,715692.8014186,716165.0881703
1,1.41935540002305,unrelated,Wissen,1,1,715702.7195975,715934.6487884
1,0.829256700002588,unrelated,Vergessen,3,3,715712.2679543,716310.4453659
0,0.365526600042358,unrelated,Wissen,1,2,715721.6965245,716179.9671455
1,0.723018200020306,unrelated,Wissen,3,2,715731.3121661,716325.4513436
1,1.30423000000883,unrelated,Vergessen,1,3,715740.878029,716105.3221376
1,1.35197199997492,unrelated,Wissen,3,4,715750.5468056,715950.9999276
1,0.584266299963929,unrelated,Erinnern,2,4,715760.2781329,716121.568124
1,0.964962300029583,unrelated,Wissen,1,3,715769.9422034,716388.7351651
1,0.866435499978252,unrelated,Vergessen,3,4,715779.4594416,716075.3742497
0,0.968238599947654,related,Vergessen,4,4,715788.9414663,716396.7068786
0,0.897302399971522,unrelated,Vergessen,2,3,715798.8204246,716097.9002986
0,0.352270899922587,unrelated,Vergessen,3,4,715808.32542,716032.9286801
0,0.384647200000472,unrelated,Vergessen,4,1,715817.9388913,716128.6684012
1,0.321224300074391,related,Erinnern,2,1,715827.5795645,716158.3816352
0,1.28212550003082,unrelated,Vergessen,2,2,715837.1672352,716252.5314926
1,0.52148859994486,related,Erinnern,3,2,715846.759674,716186.8574683
0,0.731824799906462,unrelated,Wissen,1,1,715856.4469055,716060.9952475
