recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,0.566417099999853,unrelated,Vergessen,2,2,7087.3231094,8185.0065028
1,1.63695770000049,unrelated,Wissen,3,3,7098.3486147,8161.606451
1,0.343620999999985,unrelated,Erinnern,3,2,7108.0639077,8066.3107655
1,0.269964500000242,unrelated,Erinnern,1,1,7117.9959272,8124.2355929
1,0.407926699999734,unrelated,Erinnern,4,4,7127.5807398,7983.9879064
1,0.625066800000241,unrelated,Erinnern,1,3,7137.0825796,8033.3865315
0,0.738368899999841,unrelated,Erinnern,3,4,7146.6379895,7969.4892815
0,2.91959179999958,unrelated,Vergessen,2,4,7156.4440412,7926.398611
1,0.606278999999631,unrelated,Erinnern,3,4,7165.980112,8117.1370715
1,0.386512299999595,unrelated,Erinnern,2,2,7175.8129386,7976.8489853
0,2.14116719999947,unrelated,Vergessen,1,1,7185.4638292,7991.1152982
1,0.548850400000447,unrelated,Erinnern,1,2,7194.9639422,7954.8347424
0,1.19215319999967,unrelated,Erinnern,1,1,7204.3762972,8254.6044707
1,0.316873300000225,unrelated,Erinnern,1,2,7213.8847307,8219.5061547
0,0.492374700000255,unrelated,Erinnern,4,4,7223.3443571,8073.0388378
0,1.18149489999996,unrelated,Erinnern,3,1,7232.894204,8094.9615537
0,0.426127199999428,unrelated,Vergessen,4,4,7242.3038706,8170.3565919
1,0.316720599999826,unrelated,Erinnern,4,2,7252.0009445,8130.9006376
1,2.06251630000042,unrelated,Wissen,3,2,7261.7382852,7936.7457946
0,2.0945827000005,unrelated,Wissen,4,2,7271.3939803,7795.3013307
0,0.61288119999972,unrelated,Erinnern,3,2,7281.0619934,8009.8424723
0,1.59856650000074,related,Vergessen,2,3,7291.0721896,8137.5313987
0,0.730723800000305,unrelated,Wissen,1,3,7300.8538839,7877.8709974
1,0.823219900000367,unrelated,Erinnern,4,4,7310.4877951,7851.9706554
0,1.53788150000037,unrelated,Erinnern,2,1,7319.9466947,8079.8731818
0,0.512428400000317,unrelated,Erinnern,4,3,7329.9549158,8147.0000157
1,0.636313800000607,unrelated,Erinnern,2,1,7339.5500661,8026.0995032
0,1.90347079999992,unrelated,Vergessen,2,4,7349.145261,8000.5256941
0,1.43666929999927,unrelated,Wissen,1,2,7358.5370043,7776.0997098
0,0.38367019999987,unrelated,Erinnern,2,1,7367.9453271,8059.39424
0,2.38865869999972,unrelated,Erinnern,1,4,7377.5502214,7784.9231383
1,0.554933199999141,unrelated,Erinnern,1,2,7387.1422119,8226.1734736
1,0.91297349999968,unrelated,Erinnern,3,2,7397.2600815,7947.4926062
0,1.92413969999961,unrelated,Vergessen,1,3,7406.8715673,7766.2436264
0,0.252379499999734,unrelated,Erinnern,1,4,7416.222456,8206.3987163
0,1.26664100000016,unrelated,Vergessen,2,3,7426.0965348,8262.5227174
0,0.342747499999859,unrelated,Wissen,2,4,7435.6519703,8154.084075
0,0.829827399999886,unrelated,Wissen,3,3,7445.0244524,7804.7243555
0,1.3568108999998,unrelated,Wissen,1,4,7454.9042355,7813.3395155
1,0.583905600000435,unrelated,Erinnern,3,1,7464.3697688,8247.6936757
1,1.23980560000018,unrelated,Erinnern,1,1,7474.0651286,7869.8678777
1,1.23583360000157,unrelated,Erinnern,4,1,7483.5900654,8239.9501919
0,1.9332174000001,unrelated,Vergessen,2,3,7493.2315456,7900.6450708
0,0.284430700001394,unrelated,Erinnern,4,3,7503.0388393,8212.85406
0,1.35701969999991,unrelated,Vergessen,4,3,7512.4998841,7917.8191586
1,0.365236900000127,unrelated,Erinnern,4,3,7522.2373814,8088.198923
0,0.571888399999807,unrelated,Erinnern,4,2,7531.9730263,8102.7099212
0,1.31698950000009,unrelated,Wissen,3,1,7541.8147905,7909.7013355
0,1.16010709999864,unrelated,Vergessen,4,2,7551.250296,8270.730437
0,2.60008649999963,unrelated,Vergessen,4,1,7560.7228267,7842.1928146
0,0.895714400000543,unrelated,Erinnern,3,3,7570.1709502,8109.8185208
1,0.249753000000055,unrelated,Erinnern,3,4,7579.8447237,8199.6935872
0,1.96664619999956,unrelated,Wissen,2,3,7590.8753168,7832.5953486
0,1.00286609999966,unrelated,Erinnern,2,1,7600.4319673,8177.4599917
1,1.96779630000037,unrelated,Erinnern,4,1,7610.2196309,7859.8021254
0,2.78953369999999,related,Vergessen,1,3,7619.63496,7822.1762996
1,0.65615919999982,unrelated,Erinnern,2,4,7629.0909058,7961.8635205
1,0.647257300000092,unrelated,Erinnern,2,2,7638.5712038,7893.4508626
NaN,NaN,unrelated,Vergessen,1,4,7648.2829512,8040.7545774
0,2.18606880000061,unrelated,Vergessen,3,4,7657.8625827,8017.3924513
0,0.324470399998972,unrelated,Erinnern,3,1,7667.6449457,8192.7068794
0,0.681049100000564,unrelated,Erinnern,3,3,7677.2387855,7885.8620347
0,0.318178000001353,unrelated,Erinnern,4,1,7687.8037551,8233.2342406
0,1.21759790000033,unrelated,Erinnern,2,2,7697.6787747,8051.3645692
0,0.710866400000668,unrelated,Vergessen,1,3,8288.0450547,9251.0887052
1,1.27397750000091,unrelated,Erinnern,2,4,8298.6814035,9152.8529449
0,2.90752599999905,unrelated,Vergessen,3,3,8308.5701595,9006.7179943
1,0.28637130000061,unrelated,Erinnern,3,2,8318.956238,9315.4755306
0,1.14553519999936,unrelated,Erinnern,1,4,8328.8912056,9300.984442
1,0.318963000001531,unrelated,Erinnern,1,1,8338.3310116,9322.1011806
0,0.918232099998932,unrelated,Wissen,2,4,8348.0393609,9430.1399184
1,0.639842700000372,unrelated,Erinnern,4,1,8357.5189004,9335.5426161
0,0.988225499999317,unrelated,Erinnern,2,2,8367.1191378,9037.4164339
1,1.19866480000019,unrelated,Vergessen,2,2,8376.5380253,9080.15879
1,0.369204699998591,unrelated,Erinnern,1,3,8386.5976598,9437.8285991
1,0.391799900000478,unrelated,Erinnern,1,2,8396.6524533,9066.5420236
1,1.25395930000013,unrelated,Wissen,3,1,8406.4155675,9363.8502612
1,0.29853920000096,unrelated,Erinnern,4,1,8416.7640639,9266.2228759
1,0.559599799998978,unrelated,Erinnern,1,1,8426.5923605,9227.9991373
0,0.456569699999818,unrelated,Vergessen,2,3,8436.4557491,9145.6665611
0,1.21129010000004,unrelated,Vergessen,3,3,8446.2310752,9235.1070124
1,0.303898300000583,unrelated,Erinnern,2,3,8456.565176,9044.7960481
1,0.434527200000957,unrelated,Erinnern,4,4,8467.2434619,9130.5712139
1,1.11796449999929,unrelated,Vergessen,2,1,8476.8170331,9051.420085
1,0.867946999998821,unrelated,Erinnern,2,2,8486.8136717,8992.1919899
0,0.358907100000579,unrelated,Erinnern,3,4,8496.6225902,8985.2912528
1,0.252410099999906,unrelated,Erinnern,1,3,8506.4888058,9415.0135931
1,0.844352599999183,unrelated,Wissen,2,2,8516.322945,9407.4085676
1,0.296175700001186,unrelated,Erinnern,2,4,8526.0331667,9294.2531944
