recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.946238600000015,unrelated,Vergessen,4,2,2325.3348718,3384.5781638
1,1.34524839999995,unrelated,Wissen,3,3,2336.2504036,3533.8035692
0,0.73058970000011,unrelated,Erinnern,2,2,2346.0994839,3358.0428064
1,1.96712549999984,related,Wissen,1,3,2355.68774,3568.3949978
1,1.71683299999995,unrelated,Erinnern,4,4,2365.4144502,3246.7427918
0,0.52419000000009,related,Vergessen,4,1,2375.0204033,3314.930849
0,0.890845400000217,unrelated,,2,3,2384.9372735,3606.3524679
1,0.930619699999625,unrelated,Erinnern,3,3,2394.4966092,3156.729684
1,0.904493600000023,unrelated,Erinnern,3,1,2404.3276411,3211.2628536
0,1.45808580000039,related,Erinnern,3,4,2414.6734636,3137.2140085
1,2.30410640000036,unrelated,Erinnern,2,2,2424.3280936,3088.3554999
0,0.702999000000091,unrelated,Erinnern,3,1,2434.109887,3306.7008024
0,1.38119440000037,related,Vergessen,1,4,2443.9146661,3146.9951951
NaN,NaN,unrelated,Vergessen,1,4,2453.481406,3164.9061223
NaN,NaN,unrelated,Vergessen,4,4,2463.218639,3115.3030779
1,0.894276999999875,unrelated,Wissen,2,1,2472.8265312,3471.9189266
1,1.36091169999963,unrelated,Erinnern,3,2,2482.3340056,3430.3165942
0,1.44979469999998,unrelated,Erinnern,3,1,2492.0576165,3255.8861296
0,2.78815000000031,unrelated,Erinnern,4,2,2501.7902326,3577.2340879
0,1.39278969999987,unrelated,Vergessen,2,2,2511.5013177,3279.7425279
0,1.76174009999977,unrelated,Wissen,3,2,2521.3393539,3367.4479829
0,1.96831569999995,unrelated,Vergessen,1,3,2531.018166,3322.3340829
1,1.16663479999988,unrelated,Erinnern,2,4,2540.6088097,3098.2903977
1,0.865260500000204,unrelated,Erinnern,4,3,2550.0445416,3184.4651017
0,0.624752800000351,related,Wissen,1,1,2559.5526691,3331.6783696
0,2.39046260000032,unrelated,Erinnern,3,3,2569.1697748,3587.745667
0,2.67844419999983,unrelated,Erinnern,4,1,2578.7138804,3515.3716644
1,0.471123999999691,unrelated,Wissen,3,3,2588.6008855,3506.3904969
0,1.00003449999986,unrelated,Erinnern,3,1,2598.4397232,3264.3587747
1,0.946462299999894,unrelated,Wissen,2,1,2608.2838132,3340.319654
1,1.88592990000006,related,Erinnern,4,3,2618.2574878,3200.2394837
0,2.10018489999993,unrelated,Erinnern,2,3,2628.3845573,3175.3329368
0,0.808467800000017,unrelated,Erinnern,3,4,2638.0602939,3238.1401406
0,1.12106549999999,unrelated,Vergessen,3,2,2647.8222381,3439.4485986
1,0.866361699999743,unrelated,Erinnern,2,3,2658.2468777,3106.8902733
1,2.59244080000008,unrelated,Erinnern,1,3,2667.788287,3409.4591716
0,1.94345019999992,unrelated,Vergessen,2,1,2677.5317612,3481.1474058
0,0.998061600000256,related,Vergessen,1,2,2687.3344276,3350.0171771
0,0.590640299999905,related,Erinnern,2,4,2697.7071181,3463.5699139
1,0.546443700000054,unrelated,Wissen,1,3,2707.3916794,3455.6237049
1,2.48427129999982,unrelated,Erinnern,1,1,2717.2829224,3057.1328193
0,1.10709480000014,unrelated,Erinnern,4,4,2727.043728,3420.5427901
NaN,NaN,unrelated,Vergessen,3,2,2736.7710966,3077.7253528
1,0.62423919999992,unrelated,Wissen,3,4,2746.2944879,3272.1828336
1,1.4701484000002,unrelated,Erinnern,4,1,2756.1644894,3288.889599
0,1.92013880000013,unrelated,Erinnern,4,1,2765.7634353,3066.9275589
