recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.567560899999989,unrelated,Erinnern,4,2,6999.7965986,8084.6589984
1,0.90684180000062,unrelated,Erinnern,3,3,7011.6184617,8230.3591684
0,2.10828919999949,related,Vergessen,2,2,7022.1849216,8059.0200562
1,0.718751899999916,unrelated,Erinnern,1,3,7033.3096053,8260.7614577
1,1.88964020000003,unrelated,Erinnern,4,4,7044.0015066,7944.4355349
1,0.434115799999745,related,Erinnern,4,1,7054.8784046,8014.1917809
1,0.680146400000012,unrelated,Erinnern,2,3,7065.3278627,8296.9971593
1,0.593738999999914,unrelated,Erinnern,3,3,7075.9680021,7859.9048712
1,0.88045719999991,unrelated,Erinnern,3,1,7087.1901386,7912.4445494
NaN,NaN,related,Vergessen,3,4,7098.6193576,7842.245007
1,1.23996529999931,related,Erinnern,2,2,7108.7392993,7799.8607515
0,2.34846600000037,related,Vergessen,3,1,7120.1532558,8003.9564094
1,0.477396299999782,related,Erinnern,1,4,7131.280445,7852.3816361
0,1.93592919999992,unrelated,Vergessen,1,4,7141.4758432,7867.4818997
1,2.00525709999965,unrelated,Erinnern,4,4,7152.2782962,7825.2987381
1,0.621508500000346,related,Erinnern,2,1,7162.7552015,8171.0205117
1,1.17373080000016,unrelated,Wissen,3,2,7174.0658224,8128.0080657
1,0.829390099999728,related,Erinnern,3,1,7184.4145848,7953.7097165
0,1.23621619999903,unrelated,Vergessen,4,2,7195.3927313,8268.131154
1,2.28572940000049,unrelated,Wissen,2,2,7205.4561007,7977.2220923
1,1.11447059999955,unrelated,Erinnern,3,2,7216.4667781,8068.5660501
0,2.43770930000028,related,Vergessen,1,3,7228.5803974,8023.1815002
1,0.867053900000428,unrelated,Erinnern,2,4,7240.1012543,7809.3109374
1,1.32752920000075,unrelated,Erinnern,4,3,7250.3645846,7885.9798778
0,0.940849100000378,unrelated,Erinnern,1,1,7260.6107381,8034.1285107
1,2.93551099999968,unrelated,Vergessen,3,3,7270.7251933,8278.3157526
1,0.410986999999295,unrelated,Erinnern,4,1,7280.920166,8213.2222917
1,0.76748360000056,,Erinnern,3,3,7291.7690599,8204.9666701
1,0.421031400000174,unrelated,Erinnern,3,1,7303.690431,7961.8226498
1,2.05459700000029,unrelated,Erinnern,2,1,7313.8247364,8042.1743504
0,1.77036640000006,unrelated,Vergessen,4,3,7324.8202196,7901.5162214
1,1.06289560000005,unrelated,Wissen,2,3,7334.4833831,7877.1531389
