recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.383093100041151,unrelated,Erinnern,4,2,527290.9429119,528352.5488792
1,0.857217399985529,unrelated,Erinnern,3,3,527302.4501658,528498.231084
0,1.37747579999268,unrelated,Wissen,2,2,527312.4187246,528325.6820086
1,0.892834600061178,unrelated,Erinnern,1,3,527322.54534,528531.7940004
NaN,NaN,unrelated,Vergessen,4,4,527332.4855467,528213.0269788
1,1.0427288999781,unrelated,Erinnern,4,1,527342.987548,528284.3176318
1,0.707675499957986,unrelated,Wissen,2,3,527353.4701282,528565.4166999
1,0.727192099904642,unrelated,Erinnern,3,3,527363.4422026,528125.7135252
1,1.07728540000971,unrelated,Erinnern,3,1,527373.2777723,528177.0611567
1,2.58128629997373,related,,3,4,527383.947299,528104.7608323
1,1.60627359990031,unrelated,Wissen,2,2,527393.9655813,528062.1566639
1,0.564335299888626,unrelated,Erinnern,3,1,527404.3141692,528276.2790411
1,1.55478080001194,unrelated,Wissen,1,4,527415.3966662,528116.2104986
0,2.31366079999134,unrelated,Wissen,1,4,527426.2585185,528133.7841513
1,1.74063830007799,unrelated,Wissen,4,4,527436.7164953,528087.982585
1,0.709931000019424,unrelated,Erinnern,2,1,527446.9511918,528444.3255172
1,1.58014400000684,unrelated,Vergessen,3,2,527456.8235937,528398.067352
1,1.71300610003527,unrelated,Erinnern,3,1,527467.028515,528223.1167353
0,2.1772106999997,related,Wissen,4,2,527477.3305518,528539.9681207
NaN,NaN,unrelated,Vergessen,2,2,527488.0358696,528248.9477196
1,2.18669419991784,unrelated,Wissen,3,2,527497.8654076,528334.4879821
NaN,NaN,related,Vergessen,1,3,527507.9351931,528292.4907707
1,1.09297709993552,unrelated,Wissen,2,4,527517.6155688,528071.8750975
1,0.832513200002722,unrelated,Erinnern,4,3,527527.9628013,528153.5247128
0,0.960504099959508,unrelated,Wissen,1,1,527538.1125582,528301.7342325
1,0.485612799995579,unrelated,Erinnern,3,3,527549.0433661,528549.3857878
1,0.845790500054136,unrelated,Erinnern,4,1,527559.7403529,528483.401467
1,0.66154669993557,unrelated,Erinnern,3,3,527569.3174256,528476.0441811
1,1.25082779990043,unrelated,Wissen,3,1,527580.2068047,528231.6270799
1,1.54754619998857,unrelated,Erinnern,2,1,527590.1716491,528309.8366753
1,1.68745149997994,unrelated,Erinnern,4,3,527600.544586,528168.295325
NaN,NaN,unrelated,Vergessen,2,3,527611.13535,528143.5158221
NaN,NaN,unrelated,Vergessen,3,4,527621.951239,528201.8216575
1,0.799012299976312,unrelated,Erinnern,3,2,527632.1233302,528407.447749
1,0.636720799957402,unrelated,Erinnern,2,3,527642.1568577,528080.2186703
1,1.88922780007124,unrelated,Vergessen,1,3,527652.549922,528379.3252052
1,2.6116645000875,unrelated,Wissen,2,1,527663.5672867,528451.6907125
1,0.574389100074768,unrelated,Erinnern,1,2,527673.7105618,528318.4645237
NaN,NaN,related,Vergessen,2,4,527683.7625233,528433.8380103
1,1.92789980000816,unrelated,Erinnern,1,3,527693.658875,528424.7980968
0,2.13220720004756,unrelated,Vergessen,1,1,527703.6649253,528034.0106522
1,1.01441539998632,unrelated,Erinnern,4,4,527714.0364091,528389.6464642
NaN,NaN,unrelated,Vergessen,3,2,527724.2721389,528053.1175099
0,0.996996599948034,unrelated,Wissen,3,4,527734.5725003,528240.3754115
0,1.53434209991246,related,Wissen,4,1,527744.9403862,528258.7180925
1,1.11097279994283,unrelated,Erinnern,4,1,527755.9029846,528044.5099949
1,0.587485400028527,unrelated,Wissen,4,4,527765.7047033,528461.3792897
1,0.638239399995655,unrelated,Erinnern,1,2,527775.6165333,528468.5013871
0,0.771957699907944,unrelated,Wissen,1,4,527785.3757483,528557.8993446
1,0.965922500006855,unrelated,Erinnern,1,4,527795.5259047,528268.5292264
0,2.38651939993724,related,Vergessen,1,2,527806.5506242,528368.4762628
NaN,NaN,unrelated,Vergessen,1,1,527816.2816013,528522.6852208
1,0.916894800029695,unrelated,Vergessen,2,3,527826.3507657,528343.5119263
1,0.721516799996607,unrelated,Erinnern,2,2,527836.3860296,528097.2338499
1,2.61547259998042,unrelated,Vergessen,4,3,527846.504538,528022.815747
0,0.536843599984422,unrelated,Vergessen,4,3,527856.8236807,528506.1310662
