recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,2.21953250000115,unrelated,Wissen,4,2,11507.3422396,12604.2052079
1,1.21216869999989,unrelated,Erinnern,3,3,11519.0728063,12741.6418908
0,1.25400099999933,related,Vergessen,2,2,11529.1774377,12579.7416922
1,1.25546700000086,unrelated,Wissen,1,3,11540.7052513,12774.0258229
0,1.16373430000021,unrelated,Vergessen,4,4,11551.9141508,12470.9246986
0,1.39682429999993,unrelated,Erinnern,4,1,11562.344524,12539.9456675
1,0.775285700001405,unrelated,Erinnern,2,3,11572.6349371,12805.6278692
1,0.918703500001357,unrelated,Erinnern,3,3,11582.5683447,12381.246956
0,2.40595539999958,unrelated,Vergessen,3,1,11592.9824019,12435.6168283
1,1.53742330000023,related,Wissen,3,4,11603.1359943,12363.4097725
1,1.38104909999856,unrelated,Erinnern,2,2,11613.8764596,12320.0468219
1,0.686333300000115,unrelated,Wissen,3,1,11624.4849968,12532.0583777
1,1.07636770000136,unrelated,Wissen,1,4,11634.9453347,12372.4193011
0,1.18017490000057,unrelated,Vergessen,1,4,11645.2968475,12389.4351767
0,2.85293739999906,unrelated,Wissen,4,4,11655.4640647,12345.1817286
1,1.43946590000087,unrelated,Erinnern,2,1,11665.7603772,12685.9144761
0,0.802555599999323,unrelated,Wissen,3,2,11675.6035216,12646.1801043
1,2.97676639999918,unrelated,Wissen,3,1,11685.9795176,12479.8702389
1,0.924805399999968,unrelated,Erinnern,4,2,11696.3400703,12782.0238192
1,1.41581050000059,unrelated,Erinnern,2,2,11706.4215779,12506.9015695
1,1.28427620000002,unrelated,Erinnern,3,2,11716.4915871,12588.5027072
0,0.959473200000502,unrelated,Vergessen,1,3,11726.9174353,12548.2966814
1,1.32267109999884,unrelated,Erinnern,2,4,11737.5236831,12328.5828631
1,2.73248579999927,unrelated,Erinnern,4,3,11748.1573194,12406.7392379
0,1.17563220000011,unrelated,Erinnern,1,1,11759.5616088,12556.443807
1,1.53788490000079,unrelated,Erinnern,3,3,11770.5342735,12789.6367271
1,0.713266000000658,unrelated,Wissen,4,1,11780.5387193,12726.2528081
1,0.823786799999652,unrelated,Erinnern,3,3,11791.1221496,12718.8241065
1,1.06290860000081,unrelated,Erinnern,3,1,11801.9886862,12490.7217844
1,1.06631799999923,unrelated,Erinnern,2,1,11812.9586346,12564.3238384
1,1.37904479999997,unrelated,Wissen,4,3,11823.514875,12426.7838422
1,1.76033439999992,unrelated,Erinnern,2,3,11834.1141197,12398.0393445
NaN,NaN,unrelated,Erinnern,3,4,11843.892389,12461.0873808
0,2.02515889999995,unrelated,Vergessen,3,2,11854.7135729,12653.8450191
1,0.958192300000519,unrelated,Erinnern,2,3,11865.5221389,12337.169665
1,1.34840509999958,unrelated,Erinnern,1,3,11876.0556111,12630.5234056
NaN,NaN,unrelated,Vergessen,2,1,11887.1013588,12694.2396198
1,1.1345110000002,unrelated,Erinnern,1,2,11898.1807478,12572.0052483
1,1.02711420000014,related,Erinnern,2,4,11908.0122697,12678.0820022
1,0.831551600000239,unrelated,Erinnern,1,3,11918.5373782,12670.5277814
0,2.54420140000002,unrelated,Vergessen,1,1,11929.4080151,12290.8322149
1,0.857282899998609,unrelated,Erinnern,4,4,11939.4699567,12638.493853
0,1.6526460999994,unrelated,Vergessen,3,2,11950.97412,12309.7298158
1,1.13524520000101,unrelated,Erinnern,3,4,11960.7154185,12498.960901
NaN,NaN,unrelated,Wissen,4,1,11970.7419417,12515.5852494
1,1.35932000000139,unrelated,Erinnern,4,1,11980.1700346,12301.269067
1,0.979860299999928,unrelated,Wissen,4,4,11989.6933531,12704.3233372
1,0.368599299999914,unrelated,Erinnern,1,2,11999.2353891,12711.9181091
0,1.15308990000085,unrelated,Erinnern,1,4,12009.2537095,12797.7545668
1,0.752190600000176,unrelated,Erinnern,1,4,12019.2601602,12524.5300861
0,0.90184279999994,unrelated,Wissen,1,2,12028.9714796,12622.734931
1,0.986602000000858,unrelated,Erinnern,1,1,12038.8172445,12766.4946793
0,0.970905399999538,unrelated,Erinnern,2,3,12048.4388614,12596.5929655
1,0.895144300000538,unrelated,Erinnern,2,2,12058.1048928,12355.3329397
1,1.23317080000015,unrelated,Wissen,4,3,12067.9168159,12282.0027792
1,2.18926430000101,unrelated,Wissen,4,3,12077.4622936,12749.566643
1,1.10380269999951,unrelated,Erinnern,2,4,12087.9541647,12445.4295938
1,0.781451499999093,unrelated,Erinnern,4,2,12097.3945648,12759.0997912
0,2.64324169999963,unrelated,Wissen,2,1,12107.1647312,12416.9021128
1,1.77155459999994,unrelated,Erinnern,3,4,12116.5541488,12613.7884073
1,1.28986210000039,unrelated,Erinnern,4,2,12126.7616005,12273.1429104
1,0.747926399999415,unrelated,Erinnern,1,1,12136.680913,12663.0990706
1,1.11095340000065,related,Erinnern,1,2,12146.4113048,12453.3090195
1,0.971289900000556,unrelated,Erinnern,2,4,12156.8424987,12733.884706
1,0.565563800000746,unrelated,Erinnern,2,4,12821.7942152,13974.8958956
1,0.237389400001121,unrelated,Erinnern,1,4,12832.98216,13692.3584919
1,0.22842909999963,unrelated,Erinnern,3,1,12843.4426003,13597.2024567
1,0.223487999999634,unrelated,Erinnern,4,1,12853.196979,13759.0091062
