recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,1.38023620000013,unrelated,Erinnern,4,2,2141.6035232,3294.1469794
1,1.31763079999973,unrelated,Erinnern,3,3,2154.3455447,3440.5962786
1,1.03252859999975,related,Wissen,2,2,2164.8478273,3266.4771863
1,0.970994900000278,unrelated,Erinnern,1,3,2175.9613655,3473.8156303
1,1.03033469999991,related,Erinnern,4,4,2188.0640389,3151.6961503
1,0.976924900000085,,Erinnern,4,1,2200.3470019,3223.7389742
1,1.08784680000008,unrelated,Wissen,2,3,2212.2565401,3505.1257526
1,1.16637290000017,unrelated,Erinnern,3,3,2222.9147587,3063.7351375
1,1.67139950000001,unrelated,Erinnern,3,1,2234.1378294,3114.9310273
1,1.43751479999992,related,Erinnern,3,4,2245.1295543,3047.5742848
1,1.84696589999976,unrelated,Erinnern,2,2,2256.0229129,3005.0098318
1,2.31687879999981,related,Wissen,3,1,2268.0231819,3213.9091244
1,1.29537400000027,unrelated,Erinnern,1,4,2278.9643895,3055.7383128
1,2.52927290000025,unrelated,Wissen,1,4,2291.1554358,3071.4564172
1,1.62178180000001,unrelated,Erinnern,4,4,2301.6663814,3030.6607128
NaN,NaN,unrelated,,2,1,2312.7279291,3382.1344738
1,1.35506619999978,unrelated,Erinnern,3,2,2322.8371154,3341.660864
1,2.96752520000018,unrelated,Wissen,3,1,2334.4770319,3159.9119118
1,0.930933200000254,unrelated,Erinnern,4,2,2346.5421741,3481.659435
1,1.1083979,unrelated,Erinnern,2,2,2358.6652385,3188.9393569
1,1.68283530000008,,Erinnern,3,2,2371.0051336,3276.3656646
1,1.20992780000006,unrelated,Erinnern,1,3,2382.8301047,3231.4311898
1,1.35318980000011,unrelated,Erinnern,2,4,2393.8006046,3014.2224255
1,1.50764269999991,unrelated,Erinnern,4,3,2404.3403421,3090.6372736
1,0.940066599999682,related,Erinnern,1,1,2415.7472285,3239.6365473
1,1.46522479999976,unrelated,Erinnern,3,3,2426.4481246,3489.3040792
1,0.778662299999723,unrelated,Erinnern,4,1,2437.1437303,3425.1721867
1,1.04570230000036,unrelated,Erinnern,3,3,2449.5562234,3417.0567984
1,2.39734520000002,unrelated,Erinnern,3,1,2459.9377331,3170.5362831
1,1.1838401,related,Erinnern,2,1,2470.5559383,3247.3635225
1,1.4982114999998,,Erinnern,4,3,2481.4621302,3106.6654656
1,1.57552979999991,related,Erinnern,2,3,2493.2900719,3081.9181572
NaN,NaN,related,Vergessen,3,4,2505.138634,3141.7214174
1,1.81843759999992,unrelated,Erinnern,3,2,2517.0903196,3349.5491569
1,1.42117569999982,unrelated,Erinnern,2,3,2527.0278278,3022.6364302
1,1.13472559999991,related,Erinnern,1,3,2537.7316502,3322.2754268
1,1.37906209999983,unrelated,Erinnern,2,1,2548.8858782,3393.5631143
1,2.1921640999999,unrelated,Wissen,1,2,2559.5428986,3255.5426248
1,0.965103700000327,unrelated,Erinnern,2,4,2569.9600027,3374.6578337
1,1.16920630000004,related,Erinnern,1,3,2581.8135219,3366.8498611
0,1.44548030000033,unrelated,,1,1,2591.5603586,2976.4895551
1,2.73265739999988,unrelated,Erinnern,4,4,2602.5102467,3330.0473888
NaN,NaN,,Erinnern,3,2,2612.6137747,2996.0563441
1,1.22651410000026,unrelated,Erinnern,3,4,2624.4096407,3181.3350493
1,1.08944889999975,unrelated,Erinnern,4,1,2635.1272138,3197.2538859
1,1.6210944999998,unrelated,Erinnern,4,1,2647.3174915,2986.7063859
1,1.11721059999991,unrelated,Erinnern,4,4,2658.7970363,3401.8768052
1,0.988338900000144,unrelated,Erinnern,1,2,2668.6056686,3409.5013915
1,1.03176779999967,related,Erinnern,1,4,2679.2292766,3497.4132015
1,1.69652199999973,unrelated,Wissen,1,4,2690.2039294,3205.0447961
1,2.01003530000025,related,Erinnern,1,2,2700.190245,3312.5171313
1,1.81287590000011,related,Wissen,1,1,2710.925,3463.871938
1,1.37251520000018,unrelated,Erinnern,2,3,2720.6256396,3285.7119462
1,1.73756599999979,related,Erinnern,2,2,2731.4673355,3039.0672545
1,1.64120469999989,unrelated,Erinnern,4,3,2742.4991537,2967.3143664
1,0.789430700000139,unrelated,Wissen,4,3,2754.4445329,3448.6992813
1,1.5703967999998,related,Erinnern,2,4,2765.0446303,3123.854031
1,0.613460000000032,unrelated,Erinnern,4,2,2774.5715461,3456.6103847
1,1.15240249999988,,Erinnern,2,1,2785.7118302,3098.9353696
1,1.39765050000005,unrelated,Wissen,3,4,2797.530536,3302.1171198
1,2.14029730000038,unrelated,Erinnern,4,2,2809.7176743,2957.1170598
1,1.45784309999999,unrelated,Erinnern,1,1,2819.6712872,3358.7219862
1,1.64457039999979,related,Erinnern,1,2,2830.8525019,3132.6315117
1,0.982725400000163,unrelated,Erinnern,2,4,2841.3583354,3432.8855517
1,1.30280140000013,unrelated,Erinnern,2,4,3522.1356601,4784.6676198
1,1.55085560000043,unrelated,Wissen,1,4,3534.0067892,4479.7080013
1,0.921273400000246,related,Erinnern,3,1,3545.0921347,4378.6201349
1,0.645350300000246,unrelated,Erinnern,4,1,3555.7688297,4551.6574139
1,0.680053099999895,unrelated,Erinnern,1,4,3568.0362598,4533.1494419
1,1.21206299999994,unrelated,Erinnern,3,1,3579.0029303,4724.455011
1,0.563161099999888,unrelated,Erinnern,3,3,3589.527422,4560.0199938
1,1.55615269999998,unrelated,Erinnern,2,3,3601.1326152,4676.8574816
1,0.291587600000639,unrelated,Erinnern,2,1,3612.7485251,4575.5952781
1,1.94784080000045,unrelated,Erinnern,3,4,3623.5928258,4298.2936568
NaN,NaN,unrelated,Vergessen,3,1,3635.5466099,4685.3652817
1,1.86578420000023,unrelated,Erinnern,4,2,3647.3171083,4604.755926
1,1.17362709999998,unrelated,Erinnern,4,2,3657.5677332,4496.2769295
1,0.557262499999524,unrelated,Erinnern,4,1,3668.1654198,4696.1474457
1,0.6638968999996,,Erinnern,1,2,3678.1317999,4457.4028621
1,2.05450099999962,unrelated,Erinnern,3,4,3689.9172476,4369.9937765
1,0.743107899999814,unrelated,Erinnern,1,3,3700.776157,4464.8228225
1,0.45427540000037,unrelated,Erinnern,2,4,3712.1754542,4769.6510874
1,0.935948800000006,unrelated,Erinnern,4,2,3722.7836878,4354.3107724
1,0.498421500000404,unrelated,Erinnern,2,3,3733.2250791,4703.3362255
