recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.344663699972443,related,Erinnern,4,2,1039324.5328155,1040345.5632862
1,0.296061999979429,related,Erinnern,3,3,1039336.8191486,1040468.3899998
0,2.17799910006579,unrelated,Wissen,2,2,1039347.5837826,1040322.8424911
1,0.588545100064948,unrelated,Erinnern,1,3,1039357.1932654,1040496.4056054
0,1.32936120009981,unrelated,Erinnern,4,4,1039366.8819657,1040225.5032686
1,0.320523899979889,related,Erinnern,4,1,1039376.5529535,1040288.0495995
1,0.225220899912529,unrelated,Erinnern,2,3,1039386.3870418,1040524.3225524
1,0.341239299974404,unrelated,Erinnern,3,3,1039396.3306162,1040145.6366551
1,0.951941100065596,unrelated,Erinnern,3,1,1039406.4319902,1040194.701605
1,0.561736200004816,related,Erinnern,3,4,1039416.0894383,1040130.8430842
NaN,NaN,unrelated,Vergessen,2,2,1039425.6139406,1040090.4015254
NaN,NaN,unrelated,Vergessen,3,1,1039435.2640741,1040277.4125573
1,0.953381999977864,unrelated,Erinnern,1,4,1039445.1538104,1040137.9710805
0,0.930774300009944,unrelated,Wissen,1,4,1039455.1238451,1040152.9971298
1,1.48421739996411,unrelated,Erinnern,4,4,1039465.2176649,1040115.9577847
1,0.451294099912047,unrelated,Erinnern,2,1,1039474.9236567,1040418.4344944
1,0.325538099976256,unrelated,Erinnern,3,2,1039484.5290609,1040384.2600968
1,0.30531909991987,unrelated,Erinnern,3,1,1039493.9974578,1040233.9078719
1,0.316975699970499,unrelated,Erinnern,4,2,1039503.6916109,1040503.4495179
1,0.544945599976927,unrelated,Erinnern,2,2,1039513.6590638,1040255.5616767
1,0.100844000000507,unrelated,Erinnern,3,2,1039523.4286527,1040332.0682177
0,0.522413300001062,unrelated,Wissen,1,3,1039532.9597726,1040294.8142791
1,0.869244600064121,unrelated,Erinnern,2,4,1039542.7316815,1040100.6603415
1,0.395431800046936,unrelated,Erinnern,4,3,1039552.2932248,1040170.9531876
1,0.304581500007771,unrelated,Erinnern,1,1,1039562.2762083,1040302.0870219
1,0.522749800002202,unrelated,Wissen,3,3,1039572.9616554,1040510.3057026
