recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,2.16447640000843,unrelated,Vergessen,4,2,100527.2303873,101625.7860861
1,1.6904835000023,unrelated,Wissen,3,3,100538.6793071,101775.1564921
0,2.69547839999723,unrelated,Vergessen,2,2,100549.4415923,101597.7485095
NaN,NaN,unrelated,Vergessen,1,3,100560.1821475,101813.661667
NaN,NaN,unrelated,Vergessen,4,4,100570.3052448,101473.3940212
NaN,NaN,unrelated,Vergessen,4,1,100580.3826586,101551.0722153
0,1.50360459998774,,Vergessen,2,3,100591.0387853,101847.8001128
NaN,NaN,unrelated,Vergessen,3,3,100602.9497592,101379.5390128
0,1.21675950000645,unrelated,Vergessen,3,1,100613.5079569,101438.0285188
0,1.26386880000064,related,Wissen,3,4,100625.3097601,101361.9042253
0,1.59025219999603,unrelated,Vergessen,2,2,100635.9067093,101311.2438484
NaN,NaN,unrelated,Vergessen,3,1,100646.279743,101541.2781212
1,0.523671600007219,related,Erinnern,1,4,100656.8954138,101371.9076456
0,2.06659089999448,unrelated,Vergessen,1,4,100667.0063953,101389.7069325
NaN,NaN,unrelated,Wissen,4,4,100676.8949073,101342.4853047
0,1.69780149999133,unrelated,Vergessen,2,1,100686.7030407,101713.8994752
NaN,NaN,unrelated,Vergessen,3,2,100697.5084084,101668.8332251
0,1.95113700001093,unrelated,Vergessen,3,1,100707.5698982,101482.9486411
0,1.8370600999915,unrelated,Erinnern,4,2,100717.7099974,101822.9644423
NaN,NaN,unrelated,Vergessen,2,2,100727.6779911,101511.7497284
1,1.65120269999898,related,Erinnern,3,2,100737.3105624,101607.2156477
0,2.50833460000285,unrelated,Vergessen,1,3,100747.0988077,101559.9682967
NaN,NaN,unrelated,Vergessen,2,4,100756.7834326,101322.2331511
NaN,NaN,unrelated,Vergessen,4,3,100766.8738012,101408.7824084
0,1.62247369998659,related,Vergessen,1,1,100776.6018192,101569.3751369
1,2.18021630001022,unrelated,Erinnern,3,3,100786.4804375,101832.0362418
NaN,NaN,related,Erinnern,4,1,100796.1477105,101755.7610728
0,0.359632499996223,unrelated,Vergessen,3,3,100808.0580502,101748.9603309
0,1.67913440000848,unrelated,Vergessen,3,1,100818.3275865,101492.0714783
0,2.15107540000463,related,Vergessen,2,1,100828.1001118,101579.6176297
NaN,NaN,unrelated,Vergessen,4,3,100837.7392524,101427.8029568
1,2.9672630999994,unrelated,Vergessen,2,3,100847.4756137,101398.7671805
0,0.878952300001401,unrelated,Vergessen,3,4,100857.5531673,101465.8307848
NaN,NaN,unrelated,Vergessen,3,2,100867.9237422,101679.5377333
1,1.68552739999723,unrelated,Erinnern,2,3,100878.5712581,101332.9133969
0,1.43177040001319,unrelated,Vergessen,1,3,100888.6973854,101652.7735647
0,0.926007200003369,unrelated,Vergessen,2,1,100898.6267039,101724.8858689
0,2.45486810000148,,Vergessen,1,2,100908.2094502,101588.387968
0,0.725705700009712,related,Vergessen,2,4,100920.111933,101706.7060532
0,1.79226389998803,unrelated,Vergessen,1,3,100929.8172762,101698.3409974
NaN,NaN,unrelated,Vergessen,1,1,100940.1755665,101278.1304051
0,1.23260770000343,unrelated,Vergessen,4,4,100950.0624725,101661.1885702
NaN,NaN,related,Vergessen,3,2,100960.2892642,101299.8492298
1,1.9954418999987,related,Erinnern,3,4,100970.1473922,101500.622507
NaN,NaN,unrelated,Vergessen,4,1,100981.2328938,101521.3631909
NaN,NaN,unrelated,Vergessen,4,1,100990.7408414,101288.0397848
1,1.70791209999879,unrelated,Vergessen,4,4,101000.4674146,101732.6839116
0,0.592023599994718,unrelated,Vergessen,1,2,101010.0329075,101740.8718342
0,0.346041600001627,unrelated,Vergessen,1,4,101020.0420035,101840.9433559
1,1.99680109998735,unrelated,Erinnern,1,4,101029.6728369,101531.2026936
0,2.74642049999966,unrelated,Vergessen,1,2,101039.4267109,101643.2181338
NaN,NaN,unrelated,Vergessen,1,1,101048.9501373,101803.3558834
0,1.96708990000479,unrelated,Vergessen,2,3,101058.8350883,101616.436813
1,2.97393150000426,related,Vergessen,2,2,101068.4863672,101351.447453
NaN,NaN,unrelated,Vergessen,4,3,101078.6006405,101267.9420723
0,2.50960929998837,unrelated,Vergessen,4,3,101088.4091061,101785.1432428
NaN,NaN,related,Vergessen,2,4,101098.0487218,101446.6155205
0,1.56799169999431,unrelated,Erinnern,4,2,101107.751176,101794.1057388
0,2.08122230001027,unrelated,Wissen,2,1,101117.3237367,101417.6100272
0,0.90186569999787,unrelated,Wissen,3,4,101126.9144671,101634.59761
NaN,NaN,unrelated,Wissen,4,2,101137.057024,101256.0552665
0,1.8781336999964,unrelated,Vergessen,1,1,101146.715871,101689.4805118
0,2.26319450000301,related,Vergessen,1,2,101156.9046721,101455.5637301
0,1.58479480000096,unrelated,Vergessen,2,4,101166.5355529,101766.2011541
0,2.5494461000053,unrelated,Vergessen,2,4,101862.7934876,103107.8741702
1,1.17897580000863,unrelated,Erinnern,1,4,101875.0040055,102774.4345886
1,2.75124570001208,unrelated,Vergessen,3,1,101884.7895395,102659.8784699
0,1.12763390000327,unrelated,Vergessen,4,1,101894.672622,102851.7965553
0,1.94995589999598,unrelated,Vergessen,1,4,101904.5251607,102835.7454872
1,0.291548200009856,unrelated,Vergessen,3,1,101914.178839,103039.4837698
NaN,NaN,unrelated,Vergessen,3,3,101923.9971667,102859.3988321
1,1.96137309999904,unrelated,Wissen,2,3,101934.1199351,102988.6936735
0,1.07897579998826,unrelated,Erinnern,2,1,101943.6341866,102880.1369772
0,2.99312120000832,unrelated,Vergessen,3,4,101953.0985726,102570.8901648
0,2.45804770001268,unrelated,Vergessen,3,1,101962.9868701,102997.9082147
0,1.15245090000099,unrelated,Vergessen,4,2,101972.5282001,102913.543425
1,1.77476519999618,unrelated,Vergessen,4,2,101982.0694015,102793.1751695
0,0.516505799998413,unrelated,Vergessen,4,1,101991.7524111,103006.9904518
1,1.870806299994,unrelated,Vergessen,1,2,102001.279298,102751.4188954
1,1.21791619999567,unrelated,Vergessen,3,4,102010.9438718,102652.1429181
1,0.594086900004186,related,Vergessen,1,3,102020.5759399,102759.9105379
1,2.29939010000089,unrelated,Wissen,2,4,102030.1561161,103090.4164465
0,2.31660170000396,unrelated,Vergessen,4,2,102040.2907106,102635.251014
0,1.1647066000005,unrelated,Vergessen,2,3,102049.9249486,103014.0907985
1,1.17510950000724,unrelated,Wissen,4,4,102059.5915285,103046.3409994
0,2.31040050000593,related,Vergessen,2,3,102069.310347,103064.3163064
1,1.26244079999742,unrelated,Vergessen,1,2,102078.969922,103099.9662712
0,0.681523199993535,unrelated,,2,2,102090.1951529,102971.2431754
0,1.50767249999626,unrelated,Vergessen,3,1,102100.1460427,102963.2417847
0,1.04807720000099,unrelated,Vergessen,2,2,102109.7326378,102828.125595
1,2.38856730000407,unrelated,Erinnern,4,3,102119.4688851,102687.7040603
0,2.41804019999108,unrelated,Vergessen,1,3,102128.9081098,102783.6650838
0,1.98336359999666,unrelated,,2,1,102138.9385508,102589.5345825
0,2.27085110000917,unrelated,Vergessen,2,4,102148.6650148,102678.9384718
1,0.794283900002483,unrelated,Vergessen,4,4,102158.4770543,102820.708003
1,1.13915580000321,unrelated,Erinnern,1,1,102168.1549164,102928.4794818
1,2.31965539998782,related,,4,4,102177.7104431,102869.0225484
1,2.68889849999687,unrelated,Vergessen,3,2,102187.2332699,103054.5643286
0,2.78612109999813,unrelated,Wissen,2,2,102196.9354672,102740.8002657
0,1.50368580000941,unrelated,Vergessen,2,1,102206.487098,102706.1178764
NaN,NaN,related,Vergessen,1,2,102217.366714,102714.3875019
0,1.86763269999938,unrelated,Vergessen,1,1,102226.8836108,103081.7887059
0,1.75656870000239,unrelated,Erinnern,3,3,102236.2176736,102945.3805504
0,1.46102940000128,unrelated,Vergessen,1,3,102245.9503645,102581.1937216
0,0.726784799990128,unrelated,Wissen,2,2,102255.4952978,103073.1992897
0,0.878751700001885,unrelated,Vergessen,4,2,102266.106022,102921.1621695
0,1.05193230000441,unrelated,Vergessen,1,1,102275.6970125,102844.2081349
