recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.289915800000017,unrelated,Erinnern,4,2,5914.447791,6954.6086136
0,2.29867680000007,unrelated,Wissen,3,3,5926.2439957,7086.2614301
0,2.06816549999985,related,Vergessen,2,2,5936.7014303,6927.5385141
1,0.35790629999974,unrelated,Erinnern,1,3,5947.235836,7119.4380765
1,0.50722339999993,unrelated,Erinnern,4,4,5957.3057277,6831.3696736
1,0.253488299999844,unrelated,Erinnern,4,1,5967.7055635,6892.3961894
1,0.68732479999926,unrelated,Erinnern,2,3,5977.7601932,7149.7006572
1,0.767634499999986,unrelated,Erinnern,3,3,5988.3268814,6752.1618935
1,0.422880799999803,unrelated,Erinnern,3,1,5998.9429333,6801.0978403
1,0.743356800000583,related,Vergessen,3,4,6008.7005434,6734.1773667
0,0.854874099999506,unrelated,Wissen,2,2,6018.5426109,6691.9498134
1,0.28713450000032,related,Erinnern,3,1,6028.3580591,6885.552171
0,2.37444750000031,unrelated,Vergessen,1,4,6038.4744333,6742.4808189
1,0.641834600000038,unrelated,Wissen,1,4,6048.2541692,6759.7763411
1,1.0040113999994,unrelated,Erinnern,4,4,6058.4975597,6718.3878599
1,0.10037150000062,unrelated,Erinnern,2,1,6068.541399,7033.7475506
0,1.96997939999983,unrelated,Vergessen,3,2,6078.2204777,6994.3798343
1,0.50789469999927,unrelated,Erinnern,3,1,6089.0122306,6838.3498274
1,0.372276500000225,related,Wissen,4,2,6099.045467,7126.234456
0,0.89845349999996,related,Wissen,2,2,6108.8461999,6860.8186592
0,1.15495300000021,unrelated,Wissen,3,2,6119.4371947,6936.6882068
1,0.373757500000465,related,Wissen,1,3,6129.804829,6899.1074809
1,0.985986600000615,unrelated,Wissen,2,4,6141.0380117,6700.2133155
0,2.42671309999969,unrelated,Vergessen,4,3,6151.4993573,6774.9414854
1,0.413172600000507,unrelated,Erinnern,1,1,6161.6984868,6906.4308137
1,0.250888499999746,unrelated,Wissen,3,3,6171.4115139,7133.7082553
0,1.15646599999945,unrelated,Vergessen,4,1,6181.9539232,7070.9274955
1,0.362511000000268,unrelated,Erinnern,3,3,6191.6433942,7063.7208762
1,0.40117360000022,unrelated,Wissen,3,1,6202.3949443,6845.9777763
1,0.3291248000005,unrelated,Erinnern,2,1,6212.495964,6913.5519743
1,1.02519990000019,unrelated,Vergessen,4,3,6222.4351218,6792.9774848
1,0.541270700000496,unrelated,Erinnern,2,3,6232.4496277,6767.8059221
1,0.288282500000605,unrelated,Erinnern,3,4,6242.5540299,6824.3739464
1,0.917845599999964,unrelated,Wissen,3,2,6252.4812814,7003.3962283
0,2.14137430000028,unrelated,Vergessen,2,3,6262.6752977,6708.6203561
