recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
0,0.457041000000117,,Erinnern,4,2,2890.1606495,3927.7556573
1,1.13394319999998,unrelated,Erinnern,3,3,2902.5273727,4055.2645527
1,0.893760699999802,unrelated,Erinnern,2,2,2912.579633,3904.4847055
1,0.469488799999908,related,Erinnern,1,3,2922.2571843,4086.5277175
1,1.29370779999999,unrelated,Vergessen,4,4,2932.3015599,3792.5181211
1,0.881971100000101,unrelated,Erinnern,4,1,2942.3661289,3862.0216753
0,1.69255840000005,unrelated,Wissen,2,3,2952.3767361,4115.9503521
1,0.858386899999914,unrelated,Erinnern,3,3,2962.2719692,3707.3260927
0,0.812994500000059,unrelated,Vergessen,3,1,2972.0262159,3758.3261318
1,0.982547899999645,unrelated,Erinnern,3,4,2981.709389,3690.4453613
1,1.44343370000024,unrelated,Erinnern,2,2,2991.4237783,3648.5351642
1,0.981487599999582,related,Erinnern,3,1,3001.1445842,3854.035663
1,1.20959420000008,unrelated,Wissen,1,4,3010.9551569,3698.459896
0,1.12054959999978,unrelated,Erinnern,1,4,3020.7246637,3715.2742201
1,0.86719549999998,unrelated,Erinnern,4,4,3030.496604,3673.841173
0,0.642542800000228,unrelated,Vergessen,2,1,3040.1026566,4002.9517086
1,0.980417400000078,unrelated,Vergessen,3,2,3049.685927,3965.9590657
0,1.13926320000019,unrelated,Vergessen,3,1,3059.2845207,3800.6479714
0,1.69081019999976,unrelated,Erinnern,4,2,3069.1473257,4093.5089754
0,1.25259679999999,unrelated,Erinnern,2,2,3078.9241104,3828.9953057
0,0.850678600000265,unrelated,Erinnern,3,2,3088.6986074,3912.2111201
0,1.14548090000017,unrelated,Erinnern,1,3,3098.8767753,3869.726111
0,1.23139929999979,unrelated,Erinnern,2,4,3108.6587315,3657.6198999
0,1.94542189999993,unrelated,Vergessen,4,3,3118.3219611,3732.8544252
1,1.5706983,unrelated,Erinnern,1,1,3128.026904,3877.8933122
1,0.385202700000264,unrelated,Erinnern,3,3,3137.7290442,4102.0137414
1,0.351668899999822,unrelated,Erinnern,4,1,3147.4186449,4040.9430321
0,0.521594399999685,unrelated,Erinnern,3,3,3157.0964635,4033.8301611
1,1.02802259999999,unrelated,Erinnern,3,1,3166.8324879,3809.3891376
0,2.37434100000019,related,Vergessen,2,1,3176.5121375,3886.4184687
0,0.921654399999625,unrelated,Erinnern,4,3,3186.1908278,3750.5069312
0,2.64314800000011,related,Erinnern,2,3,3195.7550802,3723.2836179
1,1.49706689999994,unrelated,Erinnern,3,4,3205.7787552,3783.905026
1,0.44437280000011,unrelated,Vergessen,3,2,3215.6894264,3973.7140334
1,1.07778409999992,unrelated,Erinnern,2,3,3225.488583,3665.9326442
0,1.69185720000041,unrelated,Vergessen,1,3,3235.1338695,3949.4786489
1,0.92191559999992,unrelated,Vergessen,2,1,3244.8724716,4010.7934536
0,1.32069950000005,unrelated,Vergessen,1,2,3254.4925672,3895.641659
1,0.55510090000007,unrelated,Erinnern,2,4,3264.2437787,3995.6522874
1,0.48499750000019,related,Vergessen,1,3,3274.1562195,3988.0206076
1,1.20835570000008,unrelated,Erinnern,1,1,3283.9467542,3622.7705353
1,0.508088300000054,unrelated,Erinnern,4,4,3293.6289671,3958.3534858
1,2.1290111000003,unrelated,Vergessen,3,2,3303.2970648,3639.1373594
NaN,NaN,unrelated,Erinnern,3,4,3312.8783168,3817.5521236
1,1.06820220000009,unrelated,Erinnern,4,1,3322.5896814,3837.3858687
1,1.07996839999987,unrelated,Erinnern,4,1,3332.1482268,3630.8285784
1,1.73380499999985,unrelated,Vergessen,4,4,3341.7780428,4018.3612504
1,0.385989899999913,unrelated,Erinnern,1,2,3351.4750372,4026.711942
1,0.303845999999794,unrelated,Vergessen,1,4,3361.1127947,4108.8949262
1,1.8834909000002,related,Erinnern,1,4,3370.8603283,3845.1914071
1,0.806101600000147,unrelated,Wissen,1,2,3380.6579611,3941.912285
1,0.372358000000077,unrelated,Erinnern,1,1,3390.2867989,4079.3191041
1,0.97674569999981,unrelated,Vergessen,2,3,3400.0451324,3919.9157139
1,1.1906285,unrelated,Erinnern,2,2,3409.7889632,3681.4333811
1,1.32034430000022,unrelated,Erinnern,4,3,3419.6302244,3613.7114408
0,1.1244585999998,unrelated,Vergessen,4,3,3429.2745857,4063.9440378
0,0.6650353,related,Vergessen,2,4,3439.1985786,3766.9118662
0,0.729892299999847,unrelated,Vergessen,4,2,3448.8793309,4071.6013715
0,0.907948799999758,unrelated,Vergessen,2,1,3458.5755079,3742.2952441
1,0.335920200000146,unrelated,Erinnern,3,4,3468.2035234,3934.8588706
1,2.98524950000001,unrelated,Wissen,4,2,3477.8784519,3602.504916
1,0.37297400000034,unrelated,Erinnern,1,1,3487.5697894,3981.0635048
0,2.42663640000001,unrelated,Vergessen,1,2,3497.1751699,3774.6626001
1,0.788314499999615,unrelated,Erinnern,2,4,3506.864983,4047.876051
1,0.37736490000043,unrelated,Erinnern,2,4,4141.5681282,5286.5746727
0,1.55703290000019,unrelated,Erinnern,1,4,4152.7742704,5010.118597
1,0.394871100000273,unrelated,Erinnern,3,1,4162.4440245,4919.5093036
0,0.701268800000435,unrelated,Vergessen,4,1,4172.2242744,5074.9019986
0,0.426739700000326,unrelated,Erinnern,1,4,4181.8120845,5061.2602937
0,0.864222600000176,related,Vergessen,3,1,4191.4363663,5230.0177897
1,0.360037899999952,unrelated,Erinnern,3,3,4201.2641736,5082.8002989
1,0.319250600000487,unrelated,Vergessen,2,3,4210.9240275,5187.3884123
1,0.525936099999853,unrelated,Vergessen,2,1,4220.4547034,5096.7179758
0,0.457821599999988,unrelated,Vergessen,3,4,4229.982263,4847.3294606
0,0.691487600000073,unrelated,Erinnern,3,1,4239.6810403,5194.3286235
0,0.25110179999956,unrelated,Wissen,4,2,4249.2277606,5123.8573231
1,0.219350600000325,unrelated,Vergessen,4,2,4258.9213896,5026.0918434
0,0.407725799999753,unrelated,Erinnern,4,1,4268.4716594,5201.6829807
1,0.299140199999783,unrelated,Erinnern,1,2,4277.971759,4989.735066
1,0.433293800000683,unrelated,Erinnern,3,4,4287.465356,4912.5267871
0,0.299970199999734,related,Wissen,1,3,4297.0280454,4996.5569791
0,0.362269399999605,unrelated,Erinnern,2,4,4306.6061619,5272.5889745
1,0.406295599999794,unrelated,Erinnern,4,2,4316.1410608,4898.6975969
1,0.420897400000285,unrelated,Erinnern,2,3,4325.6361894,5208.6663916
0,0.389135899999928,unrelated,Erinnern,4,4,4335.2796184,5237.5159179
1,0.315757600000325,unrelated,Erinnern,2,3,4345.0109981,5251.2063606
0,0.426418799999738,unrelated,Vergessen,1,2,4354.4672051,5279.4822697
0,1.00168620000022,related,Vergessen,2,2,4364.1079225,5172.791984
1,0.591373599999315,unrelated,Vergessen,3,1,4373.6552734,5165.7692438
1,0.270621499999834,unrelated,Erinnern,2,2,4383.1529612,5054.4994001
1,0.417606500000147,unrelated,Erinnern,4,3,4392.6714127,4940.4195325
1,1.33868079999957,unrelated,Vergessen,1,3,4402.3153568,5018.0558048
0,0.541780999999901,unrelated,Vergessen,2,1,4411.870455,4863.0551706
1,0.246467799999664,unrelated,Erinnern,2,4,4421.9341698,4933.7253282
0,1.47345030000088,unrelated,Erinnern,4,4,4431.5539785,5046.5016648
0,0.733834100000422,unrelated,Vergessen,1,1,4441.1123769,5137.2939761
0,0.342311100000188,unrelated,Erinnern,4,4,4450.5969206,5089.5398432
0,0.299723099999937,unrelated,Erinnern,3,2,4460.2686309,5244.4511832
0,0.312405199999375,unrelated,Vergessen,2,2,4469.7877281,4982.9732491
0,1.02225330000056,unrelated,Vergessen,2,1,4479.2754848,4954.4543774
1,0.903996800000641,unrelated,Erinnern,1,2,4488.7983541,4961.9343864
0,1.07462399999986,related,Vergessen,1,1,4498.2779937,5264.9227731
0,0.229235599999811,unrelated,Vergessen,3,3,4507.8790135,5151.7946147
0,1.22202420000031,unrelated,Vergessen,1,3,4517.3968715,4854.5807516
1,0.447567299999719,related,Vergessen,2,2,4526.957335,5257.9794028
1,0.220792000000074,unrelated,Erinnern,4,2,4536.6497923,5130.6861215
0,0.25681110000005,related,Wissen,1,1,4546.1138837,5068.1001744
1,0.466742800000247,unrelated,Erinnern,3,2,4555.6190356,4905.5277481
1,0.326362499999959,unrelated,Erinnern,4,3,4565.3045576,5039.6254259
