recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.904070600000068,unrelated,Erinnern,4,2,2002.6174141,3175.4057664
1,1.47344630000043,unrelated,Erinnern,3,3,2014.3550152,3318.8200387
0,1.05243960000007,unrelated,Vergessen,2,2,2024.6193933,3152.9408656
1,0.49559199999976,unrelated,Erinnern,1,3,2035.4949952,3352.2665195
1,1.66272329999993,unrelated,Erinnern,4,4,2046.0359267,3034.0670673
1,1.28215510000018,unrelated,Erinnern,4,1,2056.5472357,3108.74811
1,0.471050800000285,unrelated,Erinnern,2,3,2066.7492499,3382.9147285
1,1.91065409999965,unrelated,Erinnern,3,3,2077.1344847,2939.7558154
1,1.43880260000014,unrelated,Erinnern,3,1,2088.2652947,2995.5141818
0,2.96283519999997,unrelated,Vergessen,3,4,2098.9157701,2920.111383
1,2.29341119999981,unrelated,Erinnern,2,2,2109.8072974,2871.7160351
1,2.29111570000032,,Erinnern,3,1,2120.2953887,3099.0274007
1,1.55223249999972,unrelated,Wissen,1,4,2132.2060895,2930.5427927
0,1.7153631000001,unrelated,Vergessen,1,4,2142.0415278,2949.2680512
1,1.58497800000032,unrelated,Erinnern,4,4,2152.461348,2901.9355309
1,1.25169370000003,unrelated,Erinnern,2,1,2163.3634336,3260.460812
1,0.464967100000194,unrelated,Erinnern,3,2,2173.8021909,3217.1854928
NaN,NaN,unrelated,,3,1,2184.9815545,3043.625845
1,0.512191799999982,unrelated,Erinnern,4,2,2194.8470096,3359.7770307
0,1.80068930000016,unrelated,Vergessen,2,2,2204.9730706,3070.9956095
1,0.497324699999808,unrelated,Erinnern,3,2,2215.8880415,3160.6621408
NaN,NaN,unrelated,Wissen,1,3,2225.8266661,3117.282087
1,1.93515109999998,unrelated,Erinnern,2,4,2236.2148745,2882.5379523
1,1.37926710000011,unrelated,Vergessen,4,3,2247.1879976,2967.5697734
1,1.67172550000032,unrelated,Erinnern,1,1,2258.9336111,3126.2913275
1,1.01390540000011,unrelated,Erinnern,3,3,2268.9139358,3367.6023104
1,1.18783179999991,unrelated,Erinnern,4,1,2280.0353926,3302.1356318
1,1.10559220000005,unrelated,Erinnern,3,3,2292.0869986,3294.1157825
1,1.42924470000025,unrelated,Erinnern,3,1,2303.3579653,3054.9077126
NaN,NaN,unrelated,Vergessen,2,1,2314.6511141,3135.6938633
1,1.35990559999982,unrelated,Erinnern,4,3,2325.491422,2986.329865
1,1.46434399999998,unrelated,Erinnern,2,3,2337.0537437,2958.4935865
1,1.22241840000015,unrelated,Erinnern,3,4,2347.7503428,3023.5621381
0,2.44796349999979,unrelated,Wissen,3,2,2358.6269482,3224.6679668
1,2.73908200000005,unrelated,Erinnern,2,3,2370.2903764,2891.5662195
1,1.18511699999999,unrelated,Erinnern,1,3,2381.279339,3201.2851793
0,1.01796130000002,unrelated,Vergessen,2,1,2392.414649,3269.2736904
