recalled,rt,semantics,confidence,enc_freq,ret_freq,enc_onset,ret_onset
1,0.572822000132874,unrelated,Erinnern,4,2,1211683.4158952,1212723.2122569
1,1.11729920003563,unrelated,Erinnern,3,3,1211694.5061134,1212856.2377349
1,0.799758599838242,unrelated,Erinnern,2,2,1211704.681294,1212699.7515514
1,0.521777200046927,related,Erinnern,1,3,1211714.533484,1212889.4895209
NaN,NaN,unrelated,Vergessen,4,4,1211724.6817225,1212587.8883116
0,1.02514549996704,unrelated,Vergessen,4,1,1211734.7637978,1212655.7966903
1,0.824489400023594,unrelated,Wissen,2,3,1211745.0471524,1212922.6675644
1,1.35499630006962,unrelated,Erinnern,3,3,1211754.9754846,1212507.76279
1,0.614443599944934,unrelated,Erinnern,3,1,1211764.8912503,1212558.4275454
0,1.19529740000144,unrelated,Vergessen,3,4,1211774.782687,1212489.2156504
0,0.771206900011748,unrelated,Erinnern,2,2,1211784.7908139,1212449.1784137
1,1.9309616999235,unrelated,Vergessen,3,1,1211794.6338784,1212645.9786327
NaN,NaN,unrelated,Vergessen,1,4,1211804.7724321,1212497.4137183
1,1.81897350004874,unrelated,Vergessen,1,4,1211814.7789519,1212516.3469239
1,1.37258460000157,unrelated,Erinnern,4,4,1211824.6022555,1212473.1384079
1,0.556602200027555,unrelated,Erinnern,2,1,1211834.3322491,1212803.2240641
1,1.59495469997637,unrelated,Vergessen,3,2,1211844.0874994,1212763.3920101
0,1.62613470014185,unrelated,Vergessen,3,1,1211853.8215543,1212597.6496232
0,0.617142900126055,unrelated,Wissen,4,2,1211863.6871001,1212896.529466
0,1.0014243000187,unrelated,Wissen,2,2,1211873.5108178,1212621.721754
1,1.35564730013721,unrelated,Erinnern,3,2,1211883.262669,1212707.4486131
0,1.81834040000103,unrelated,Vergessen,1,3,1211893.0325669,1212663.9441233
1,1.17580679990351,unrelated,Erinnern,2,4,1211902.9153905,1212456.8625881
1,1.00434880005196,unrelated,Erinnern,4,3,1211912.7536023,1212533.5413622
1,2.2456388999708,unrelated,Vergessen,1,1,1211922.4783265,1212672.9660604
0,1.62941850000061,unrelated,Vergessen,3,3,1211932.6691418,1212904.1237619
