task,correct,enc_freq,enc_onset
DM,1,4,13000.2366447759
,NaN,1,13010.4288661759
DM,1,2,13020.8289226795
WM,1,3,13030.6519422759
DM,1,3,13040.4133767759
DM,1,4,13050.3673278591
WM,1,3,13060.0596214073
WM,1,1,13069.8980744759
DM,1,1,13079.6134221591
WM,1,4,13089.4057133832
WM,1,3,13099.3595451073
WM,1,1,13108.9056666832
DM,1,1,13118.636416735
WM,1,1,13128.3133250073
,NaN,3,13138.2979246591
DM,1,3,13148.5825226036
WM,1,1,13157.9286617073
WM,1,2,13168.3132534073
DM,1,4,13178.2055413073
WM,1,4,13187.759362035
DM,1,2,13197.113186535
WM,1,3,13206.5054884832
DM,1,4,13216.2669972073
WM,1,3,13225.6131312591
WM,1,2,13235.4054286591
WM,0,3,13245.0054099555
WM,1,2,13254.8746263314
DM,1,1,13263.8361580314
WM,1,4,13273.6130407868
WM,1,4,13283.0976457832
WM,1,2,13292.7130105073
DM,1,2,13301.5514416627
WM,1,2,13311.0975900314
WM,1,3,13320.2052661591
WM,1,2,13330.6513988073
DM,1,2,13339.1513837073
WM,1,2,13348.3128973832
DM,1,1,13357.5128739832
DM,1,4,13367.4820926555
DM,1,3,13376.7820813554
DM,1,3,13386.7358948073
WM,1,3,13396.4589604518
DM,0,3,13406.143557335
WM,1,4,13416.0281548073
DM,1,2,13425.4050542591
DM,1,3,13435.0973350109
DM,1,4,13444.8280970073
WM,1,3,13455.1819180314
WM,1,1,13464.2357578073
WM,1,3,13473.5357393073
DM,1,4,13482.9587976073
WM,1,3,13492.1049271036
DM,1,1,13501.7895308314
DM,1,2,13511.1971920591
WM,1,3,13521.3433347555
WM,1,1,13530.4279228832
WM,1,3,13540.7663647591
DM,1,4,13551.097116935
WM,1,1,13560.8586443277
WM,1,2,13570.7970797591
WM,1,3,13580.9893709591
DM,1,3,13590.6970508314
DM,1,1,13600.3200987314
WM,1,3,13609.9200832591
WM,1,4,14254.1111428314
WM,1,2,14263.8495822591
WM,1,2,14273.5495696554
WM,1,4,14282.8418520832
DM,1,1,14292.3187551832
WM,1,1,14302.0572022073
WM,0,1,14311.1187251314
WM,1,1,14320.7956257832
WM,1,4,14330.0571471832
WM,1,3,14339.2955873591
DM,1,2,14348.8109562555
DM,1,3,14358.1724752555
WM,1,4,14367.6262983832
WM,1,1,14376.9262875832
WM,1,2,14386.4954954109
DM,1,1,14395.6570169555
WM,1,4,14404.8416123591
WM,1,4,14414.4954348832
DM,1,2,14423.9031140314
DM,1,1,14433.903085235
WM,1,3,14443.4030786073
WM,1,1,14452.8415193073
WM,1,1,14462.3338183795
WM,1,4,14472.4107171036
DM,1,1,14481.5491619832
WM,1,2,14491.487588335
DM,1,4,14501.4183508073
WM,1,4,14510.7183261314
WM,0,4,14520.2183101109
WM,1,3,14529.4721441314
WM,1,4,14538.7490508073
WM,1,3,14548.110558335
WM,1,2,14557.3720792832
WM,1,2,14567.5489830314
WM,1,4,14577.3720276759
WM,1,1,14587.2642565759
WM,1,1,14596.5104706795
DM,1,1,14606.0412156832
DM,1,3,14615.7104363591
WM,1,3,14625.2411908073
WM,1,1,14634.4257835073
WM,1,4,14644.0949907109
WM,1,2,14653.9180579795
WM,1,2,14663.7872592314
WM,1,2,14673.4180355036
WM,1,1,14683.4718287109
WM,0,3,14692.4256715073
DM,1,1,14701.2102714314
DM,1,3,14710.5102529073
WM,1,1,14719.7717677314
WM,1,4,14729.5025230314
WM,1,2,14738.9717240832
WM,1,4,14748.2715997759
WM,1,2,14757.9024474759
DM,1,1,14767.3562960759
WM,1,1,14777.2793824277
WM,1,3,14786.6022638759
WM,1,3,14796.3023305759
WM,1,4,14805.8869886555
WM,1,2,14815.1946412759
DM,1,3,14824.4638737555
DM,1,2,14835.0868144759
WM,1,3,14844.4792166832
WM,1,2,14853.8176664832
WM,0,1,15462.8933946759
WM,1,4,15472.1856897073
WM,1,2,15481.2318232832
,NaN,4,15490.9701686759
DM,0,4,15501.2856304591
WM,1,2,15511.0856192314
WM,1,2,15520.5702204795
DM,0,4,15529.8855791314
WM,1,4,15539.1778686073
WM,1,4,15548.2547727109
DM,1,1,15557.5932075832
WM,1,3,15566.9393542073
WM,1,4,15576.4316358832
DM,1,1,15586.4623944073
WM,1,2,15595.8085501277
WM,1,3,15605.5315819073
DM,1,3,15614.6085134518
WM,1,1,15623.9777070073
WM,1,2,15633.0853698073
DM,1,2,15642.7007308109
DM,1,4,15652.7314942073
WM,1,3,15662.2699403795
WM,1,1,15671.5160706277
DM,1,2,15680.6083594314
DM,1,4,15690.1852707277
WM,1,1,15699.9006308073
WM,1,4,15710.5698320591
WM,1,1,15720.2082824832
DM,1,2,15729.4390341832
WM,1,3,15738.5544065073
DM,1,2,15747.723607135
WM,0,1,15757.5005282795
WM,1,2,15766.985115135
DM,1,3,15776.0620204795
WM,1,1,15785.8850808314
WM,1,1,15795.0543137555
WM,1,3,15804.4312004073
WM,1,2,15813.6773316591
DM,1,3,15823.2003945832
DM,1,4,15833.0234624518
DM,1,1,15842.592661635
DM,1,3,15851.9157337073
DM,1,3,15861.5003238314
DM,1,2,15870.8310867073
DM,1,2,15879.8541203832
WM,1,3,15889.0694949314
DM,1,4,15898.2387119832
WM,1,2,15908.0002188627
WM,1,4,15918.7617445832
WM,1,4,15928.5540303591
WM,1,1,15937.7232358591
WM,1,1,15947.4386055832
WM,1,4,15956.9078198109
WM,1,3,15966.4924249832
WM,1,2,15975.7385671277
WM,1,2,15985.1616109314
WM,1,4,15994.4615984591
DM,1,4,16004.4000370314
WM,1,4,16014.1384887314
WM,1,1,16023.4230849073
WM,1,4,16032.3461368314
WM,1,2,16041.6768816591
DM,1,2,16050.6999536277
WM,1,1,16060.1076260591
