task,correct,enc_freq,enc_onset
WM,1,1,25896.4621091109
DM,0,1,25904.4311982811
WM,1,2,25912.5236267811
WM,1,4,25920.4697611054
WM,1,4,25928.4928239865
WM,1,1,25936.5697229298
WM,1,1,25944.4927937865
DM,1,4,25952.5850776298
DM,0,3,25960.569686792
WM,1,4,25968.7312150487
WM,1,4,25977.0388898109
WM,1,1,25985.161945092
DM,1,2,25993.1773158676
WM,1,4,26001.2311773622
WM,1,2,26009.3080653676
DM,1,3,26017.3234237487
DM,1,3,26025.4695772433
WM,1,2,26033.3849471433
WM,1,2,26041.5003118054
WM,1,1,26049.4464421298
DM,0,2,26057.3541315243
WM,1,3,26065.2925688487
WM,1,3,26073.3233356865
WM,1,4,26081.1925370487
