task,correct,enc_freq,enc_onset
WM,1,3,5269.30848543223
DM,0,2,5279.15461008141
WM,1,1,5288.10844409835
WM,1,2,5297.2314750967
WM,1,2,5306.62375834753
WM,1,1,5315.67757899835
WM,1,4,5325.33909106447
WM,1,1,5334.03137731364
WM,1,4,5343.24673491529
DM,1,4,5351.76209769835
WM,1,1,5361.60040348306
WM,1,2,5370.70051934753
WM,1,3,5379.63124894753
DM,1,1,5389.48506573058
WM,1,4,5398.52352438306
WM,1,2,5407.67731278306
DM,0,1,5416.83115106447
WM,1,1,5426.09268624918
WM,1,2,5435.72341264753
WM,1,3,5444.47723809835
DM,1,1,5453.56951356447
WM,1,4,5462.89255674753
DM,0,1,5471.85407167976
WM,1,4,5480.86175389835
DM,1,4,5490.57709986447
,NaN,1,5499.66169178141
DM,1,3,5509.90781913058
DM,1,2,5518.57703308141
DM,1,4,5527.79237807976
DM,1,2,5536.75389101364
DM,1,3,5545.48463964753
WM,1,4,5554.57692394753
DM,1,2,5563.49999089835
DM,1,2,5572.46148784752
WM,1,4,5581.00763469835
WM,1,1,5590.47683526447
DM,1,1,5599.32296924918
WM,1,4,5609.03832096447
DM,1,3,5619.15364778306
WM,1,1,5628.75364511364
DM,1,2,5638.01517054917
WM,1,4,5646.99207178306
WM,1,3,5655.77665703058
WM,1,3,5664.65354738141
WM,1,4,5673.82276026447
WM,1,3,5682.39967974917
DM,1,2,5691.40731914753
WM,1,2,5700.23807594753
DM,1,4,5709.67651804917
WM,1,2,5718.81494046447
WM,1,4,5727.24567847976
WM,1,3,5735.69181173058
DM,1,1,5744.79949243223
WM,1,4,5753.64561874917
DM,1,4,5762.03021363058
WM,1,4,5770.79940984753
WM,1,4,5779.64555163058
WM,1,1,5788.04552294753
WM,1,1,5797.00704351529
WM,1,3,5806.14547963223
WM,1,1,5814.86082733058
WM,1,2,5823.95311591364
DM,1,2,5832.69924243058
DM,1,3,5841.32999894753
WM,1,3,6477.60517558306
WM,1,3,6487.08976984753
WM,1,4,6495.74362036447
WM,1,1,6504.78203086447
DM,1,3,6513.24355904918
WM,1,1,6522.14352081364
DM,1,3,6530.39735476447
WM,1,4,6539.62812366612
WM,1,2,6548.1742130967
WM,1,4,6557.02035274753
WM,1,2,6565.64340351529
WM,1,3,6574.63568913223
WM,1,3,6583.22797058141
DM,1,3,6591.96640263058
WM,1,3,6600.75101096612
WM,1,3,6609.46637376612
WM,1,3,6617.90480288141
WM,1,3,6626.2893870967
WM,1,3,6634.92783648141
WM,1,2,6643.52012126447
WM,1,3,6652.17394009835
WM,1,2,6660.54314493058
WM,1,2,6668.94311691364
WM,1,4,6677.21234004917
DM,1,4,6685.53538964753
DM,1,3,6694.54305251529
WM,1,2,6703.56611463223
DM,1,4,6711.98146601364
WM,1,3,6720.51221036447
WM,1,2,6728.94296903223
WM,1,2,6737.95063896612
WM,1,4,6746.33522163223
DM,1,1,6754.82751891529
WM,1,1,6763.75825928141
DM,1,4,6773.48902478306
WM,1,3,6782.25051076447
DM,1,1,6791.11971994753
DM,1,2,6799.83508436447
DM,1,2,6808.78120034753
DM,1,3,6817.55041588141
WM,1,1,6826.9580756967
WM,1,2,6835.56575934918
WM,0,1,6844.06572264753
WM,1,2,6852.86570146447
WM,1,1,6861.22722226447
WM,1,1,6869.77334073058
WM,1,4,6878.27332223058
DM,1,3,6886.78099303058
WM,1,2,6895.47328786612
DM,1,1,6904.12710889835
WM,1,4,6912.76553158306
DM,1,3,6921.16551336447
WM,1,2,6929.9193264967
WM,1,2,6938.44239426447
DM,1,3,6947.69621688141
DM,1,3,6956.46541828306
DM,1,4,6964.98847634917
WM,1,2,6973.64229396447
DM,1,2,6984.09614414917
WM,1,3,6992.5730102967
WM,1,4,7001.24222848141
DM,1,4,7009.26528296447
WM,1,2,7017.75755951364
WM,1,2,7026.06522998141
WM,1,2,7645.14816143223
WM,1,1,7653.88659341364
DM,1,3,7662.15580714753
WM,1,4,7670.98655391529
WM,1,4,7679.63267531364
WM,1,3,7688.50958266447
DM,1,1,7697.07109056447
WM,1,1,7705.74030394753
DM,1,3,7714.14029714918
WM,1,4,7723.04025294753
DM,1,1,7731.23254291364
