task,correct,enc_freq,enc_onset
WM,1,2,83547.6149915088
WM,1,3,83556.7841929392
DM,1,1,83567.368773648
WM,1,1,83577.6456949936
WM,1,2,83586.7148782784
DM,0,2,83596.1917754176
WM,1,4,83605.6302158936
,NaN,1,83614.8148190088
WM,1,2,83625.1455538784
WM,1,4,83634.191689048
WM,1,3,83642.7993471873
WM,0,3,83651.8224138784
WM,1,1,83660.4762442784
DM,0,4,83669.8531370328
DM,0,2,83678.5223407632
DM,1,4,83687.5992514328
DM,0,1,83696.4915295632
WM,1,2,83705.5299845848
WM,1,4,83715.0376391328
DM,1,4,83724.0760891784
WM,1,3,83733.6760588025
WM,1,4,83742.591424448
DM,0,2,83750.8913973632
WM,1,1,83759.791373648
WM,1,4,83769.9452031328
DM,0,2,83779.0221091632
WM,0,2,83787.9297700569
DM,0,4,83797.6912944784
WM,0,3,83806.4912646936
WM,1,3,83815.0835563936
WM,1,4,83823.691229548
WM,1,4,83832.9758143632
WM,1,4,83841.6142639328
WM,1,2,83850.5065484328
WM,1,1,83859.0988295632
DM,0,2,83868.3141982176
DM,0,3,83878.4757089025
WM,1,2,83888.5372157176
DM,0,1,83897.1987477088
WM,1,4,83905.8525648392
DM,0,3,83913.9140827784
,NaN,4,83923.114064748
,NaN,4,83933.3909632936
DM,1,2,83943.760168948
WM,1,4,83953.198603548
DM,1,1,83962.9601183784
DM,1,1,83973.3754724328
WM,1,4,83983.8677643632
WM,1,2,83992.4908207936
WM,1,1,84001.7369552632
DM,1,2,84010.6676887328
DM,1,1,84020.5215256392
WM,1,3,84029.6599615784
DM,1,3,84038.4137806328
WM,1,1,84047.7753010632
WM,1,3,84057.4675853784
DM,1,4,84067.852165148
DM,1,2,84077.0675415784
WM,0,1,84087.4982814784
WM,0,4,84097.2290174328
WM,0,2,84107.567465948
WM,1,2,84116.6212956088
WM,1,2,84126.9366458936
DM,1,1,84135.6904642632
WM,1,2,84843.7426052784
DM,0,1,84853.4502748784
DM,1,3,84863.1194842632
,NaN,2,84872.957913124
DM,0,1,84883.2655742025
WM,1,3,84892.6963294088
DM,1,3,84903.1655369632
WM,1,1,84913.211656648
WM,1,1,84923.434719848
DM,1,1,84932.5731587936
DM,1,2,84942.3808240025
WM,0,2,84952.5269501784
DM,0,3,84962.2961692936
,NaN,4,84971.6115177632
WM,1,3,84981.965338648
WM,1,1,84992.2191711784
WM,1,2,85001.7729777328
WM,1,1,85012.1268153784
DM,1,3,85022.380627348
DM,1,2,85031.9498462088
WM,1,2,85042.3036654784
WM,1,1,85051.5805483176
WM,0,3,85061.3574684088
DM,1,3,85070.8574337328
,NaN,2,85080.811255248
,NaN,3,85091.180460748
WM,0,4,85101.4419796936
WM,1,4,85112.1727148936
WM,0,1,85121.9649979025
DM,0,4,85132.441897548
WM,1,1,85141.9649633784
DM,0,1,85152.5418517848
WM,1,3,85162.8264391632
WM,0,1,85171.964880648
WM,1,2,85181.4033135176
WM,1,2,85189.8648325328
DM,1,4,85199.564811748
,NaN,2,85209.2417196848
WM,1,1,85219.5647641936
,NaN,4,85229.6570481936
,NaN,1,85240.0570202328
,NaN,2,85250.3569963632
WM,1,4,85260.7800469632
WM,1,2,85269.5338792936
,NaN,3,85279.1338013848
DM,1,1,85289.3722897176
DM,1,4,85298.8414963936
WM,1,3,85308.4107153936
,NaN,2,85318.1722214784
WM,1,2,85328.579887548
DM,1,4,85339.2413515848
,NaN,4,85350.1259852784
WM,1,3,85360.3875125936
,NaN,2,85370.7951652784
,NaN,2,85381.0566885936
,NaN,4,85391.418189048
,NaN,2,85401.748946448
,NaN,4,85412.1258433784
,NaN,1,85422.3796584328
,NaN,4,85432.6565595936
WM,1,3,85443.079604848
,NaN,1,85451.6103041848
WM,1,1,85461.9487753848
DM,1,3,85472.2179190848
WM,1,4,86195.8854801936
WM,1,3,86205.1470031088
DM,0,1,86215.2469711544
DM,0,1,86224.6161785025
WM,1,2,86233.8007714025
DM,0,2,86244.3930598936
DM,0,3,86253.5007382392
WM,1,3,86262.7468498632
,NaN,4,86272.4083724784
WM,1,3,86282.8237340176
WM,1,4,86292.831397548
DM,1,4,86302.6390642328
WM,1,4,86312.3159662176
WM,1,1,86321.815945448
WM,1,1,86331.1313048088
WM,1,1,86341.4697351328
DM,0,2,86350.8466327176
WM,1,1,86360.2543137328
WM,1,4,86369.4696809784
WM,1,3,86378.8081110848
WM,1,4,86387.854241848
WM,0,4,86398.3157622784
,NaN,1,86408.5541849176
DM,1,3,86418.7926407544
WM,1,4,86428.746453924
WM,1,1,86438.2387326328
WM,1,1,86447.5617940632
WM,1,3,86456.6233212544
,NaN,2,86466.4463664544
WM,1,1,86476.8540313632
WM,1,2,86486.5232367392
WM,1,1,86495.5001327632
,NaN,2,86505.1001043176
,NaN,3,86515.3308601784
DM,0,3,86525.6077511328
WM,1,2,86534.1385024328
WM,1,3,86543.7230948936
WM,1,4,86552.3307730176
WM,1,3,86561.369211548
DM,0,2,86570.6537998784
,NaN,2,86579.9768565784
DM,0,1,86590.3768242632
WM,1,3,86599.9614296784
WM,1,4,86609.7844731328
WM,1,1,86619.0536790025
WM,0,3,86629.2459707328
WM,0,4,86638.4459485176
WM,1,1,86649.1920775632
WM,1,3,86658.0766701392
WM,1,3,86666.5228088784
WM,1,4,86675.7073893328
,NaN,1,86684.284293348
DM,1,3,86694.6073287848
WM,1,4,86704.7765673544
DM,1,3,86712.707301824
WM,1,3,86721.9918988544
DM,1,2,86731.0226481784
WM,1,3,86741.0688005392
DM,1,3,86750.1071864848
WM,1,3,86760.4764142025
DM,1,4,86770.2379384544
WM,1,2,86780.0147918848
WM,0,3,86789.2609700632
WM,1,4,86798.9378663936
