task,correct,enc_freq,enc_onset
WM,1,3,4499.07388207549
WM,1,3,4509.43542885292
WM,1,4,4518.20463092646
DM,1,3,4527.58154872646
WM,1,3,4537.05073480195
DM,0,4,4546.84299587549
WM,1,1,4555.78913235292
WM,1,4,4565.28911945097
WM,1,1,4574.8275515039
WM,1,1,4583.95058972841
WM,1,2,4593.85056277549
WM,1,4,4603.25824665097
WM,1,1,4612.42744577549
WM,1,4,4621.71204147549
WM,1,1,4630.69662800195
WM,1,3,4640.71967330195
DM,1,1,4650.18885787549
DM,1,3,4659.27345877549
WM,1,1,4668.75034743036
WM,1,4,4678.05801692841
WM,1,1,4686.8272242039
WM,1,3,4696.61951372646
WM,1,4,4706.38100720585
WM,1,2,4715.5348327039
WM,1,3,4724.1117394039
DM,1,4,4732.71940542646
DM,1,1,4742.0732238039
WM,1,2,4751.31165033036
WM,1,1,4760.41164202646
DM,1,3,4769.67314475488
WM,1,2,4778.63466545293
WM,1,1,4787.38846917549
DM,1,3,4796.21925402646
WM,1,3,4805.34227762841
WM,1,3,4814.04225003036
WM,1,1,4823.13453700195
WM,1,2,4831.90373803036
WM,1,4,4841.51909545488
WM,1,4,4850.44214942646
WM,1,2,4859.00365400585
WM,1,2,4868.17281857549
WM,1,2,4876.61899692841
WM,1,2,4885.56512588134
WM,1,1,4894.58818852646
WM,1,3,4903.08046515097
WM,1,4,4911.84967222646
WM,1,1,4920.44194567939
WM,1,2,4929.10346232841
DM,1,2,4937.98036387549
WM,1,4,4947.11880052841
WM,1,1,4956.44186095097
DM,1,3,4965.25719867549
DM,1,4,4974.2033402039
WM,1,1,4982.82638375487
WM,1,2,4991.40328972646
DM,1,2,5000.42634100585
WM,1,3,5009.3878527039
DM,1,4,5018.21858487549
WM,1,3,5026.78010982841
WM,1,3,5035.20319150195
WM,1,3,5044.04158057549
WM,1,3,5052.79542173036
DM,1,3,5061.50309085293
DM,1,3,5070.09538890195
DM,1,1,5668.60906023036
DM,1,2,5678.12442287549
DM,1,4,5687.1936266039
DM,1,4,5695.93207237549
DM,1,2,5704.67050742841
WM,1,4,5713.19354243036
DM,1,1,5722.23199860195
DM,1,3,5730.6704288039
DM,1,1,5739.47037637549
DM,1,4,5748.89343827549
WM,1,1,5757.26257507549
WM,1,2,5765.81641577549
DM,1,1,5774.18562327549
WM,1,2,5782.58550787549
WM,1,2,5791.07026467549
WM,1,3,5799.47014137549
WM,1,3,5807.87021167549
DM,1,1,5816.40865777549
WM,1,3,5824.87785947549
DM,1,2,5833.13169192646
DM,1,3,5841.72395617939
DM,1,4,5850.71625767549
WM,1,1,5859.29312947549
DM,1,3,5867.94695655293
DM,1,4,5876.65461977549
DM,1,1,5885.26228965488
DM,1,1,5893.8853460039
WM,1,3,5902.39302322841
DM,1,3,5910.86221597549
WM,1,2,5919.43901717549
DM,1,3,5928.20065152646
WM,1,1,5936.84678622646
WM,1,2,5945.57751307939
WM,1,4,5954.04671840195
DM,1,1,5962.33131155293
DM,1,2,5970.70051307939
WM,1,1,5979.57740420585
DM,1,2,5987.94662197744
DM,1,4,5996.46199397549
WM,1,2,6005.19273435293
WM,1,4,6013.43885092841
WM,1,1,6021.8849853039
WM,1,4,6030.79266465097
WM,1,2,6039.01572402646
WM,1,4,6047.14646175292
WM,1,1,6055.63104917549
DM,1,2,6064.15409972841
WM,1,4,6072.56942577549
WM,1,4,6080.73097627549
WM,1,2,6089.0001860039
WM,1,2,6097.38477430585
DM,1,4,6105.51554677549
WM,1,1,6113.99242292841
WM,1,3,6122.73085777549
WM,1,4,6131.11545222841
DM,1,4,6139.88464223036
WM,0,4,6148.34616393036
WM,1,1,6157.97691215488
WM,1,3,6166.40765845097
WM,1,3,6174.59993542841
WM,1,3,6182.95375887939
WM,1,4,6191.39989882841
WM,1,2,6199.59216777939
DM,1,4,6208.06138255293
WM,1,1,6730.63683345097
WM,1,2,6739.97526807549
DM,1,1,6748.6213911039
WM,1,1,6757.24444145292
DM,1,3,6765.61365525097
WM,1,3,6774.26746697939
WM,1,1,6782.66746197549
WM,1,1,6791.18280855293
DM,1,1,6799.70586632646
WM,1,2,6808.05968617939
WM,1,1,6816.39812585488
WM,1,1,6824.52117782646
WM,1,1,6832.8903767039
WM,1,4,6841.52882610195
DM,1,4,6849.7518733039
WM,1,4,6858.34416292646
WM,1,3,6866.74414245097
WM,1,3,6874.99026303036
WM,1,1,6883.46715957549
WM,1,2,6891.58253612646
DM,1,1,6899.75172420585
WM,1,4,6908.44401717549
WM,1,4,6916.74398137549
WM,1,2,6924.89014700195
WM,0,3,6933.24393975488
DM,1,1,6942.07466527549
DM,1,3,6950.69774162841
WM,1,2,6959.11311030195
WM,1,2,6967.55924407549
WM,1,3,6975.75145907549
WM,1,2,6983.92844505097
DM,1,4,6992.38224427939
WM,1,4,7001.15913562841
DM,1,2,7009.40526947939
WM,1,2,7017.92831105682
WM,1,3,7026.42829852841
WM,1,1,7034.92058637939
WM,1,4,7043.06670350585
WM,1,2,7051.33592282841
