task,correct,enc_freq,enc_onset
DM,0,1,5508.55972417485
WM,1,2,5516.65198398682
DM,1,2,5524.89811391198
WM,1,3,5533.45192607425
DM,1,4,5542.1750029497
WM,1,2,5551.25955848682
WM,1,2,5559.59794668743
WM,1,4,5568.19021638743
WM,1,2,5576.99024488743
WM,1,4,5586.25166038743
DM,1,2,5594.54395658743
WM,1,3,5602.94390088743
DM,1,2,5611.10541628743
WM,1,3,5619.12088978743
DM,1,1,5627.7439228994
WM,1,4,5636.41312787425
WM,1,1,5645.1208103497
DM,1,3,5653.2669148994
DM,1,2,5662.32073348682
WM,1,2,5670.8283975497
WM,1,2,5679.7129906994
WM,1,4,5688.14375436228
WM,1,3,5696.86676903653
DM,1,4,5705.0898269994
DM,1,4,5713.80517046168
DM,1,4,5722.55899998682
WM,1,1,5731.10511727425
DM,1,1,6359.05690011197
DM,1,1,6367.69532857425
WM,1,2,6376.5260774994
DM,1,2,6384.9414251994
WM,1,1,6393.82601888682
WM,1,4,6402.46444867425
WM,1,3,6412.31826318682
WM,1,1,6420.8336154994
WM,1,1,6430.09513318682
DM,1,1,6438.44894377425
WM,1,2,6447.07199288682
WM,1,1,6455.3104351994
DM,0,3,6463.90270208682
WM,1,4,6471.85653397425
DM,1,4,6480.3334309497
WM,1,1,6488.9103211994
WM,1,2,6497.19490873712
WM,1,1,6505.90256978682
WM,1,3,6514.89485071197
WM,1,4,6523.74097782455
WM,1,3,6532.15632887425
WM,1,4,6540.58707028683
WM,1,4,6548.94089041197
WM,1,4,6557.2793267994
DM,1,1,6565.56391691197
WM,1,4,6574.41772406168
DM,1,3,6582.7792357994
WM,1,1,6591.66382037425
WM,1,2,6599.99456886168
WM,1,3,6608.4176159994
WM,1,2,6616.77912788682
WM,1,3,6624.98679231197
DM,1,3,6633.30983538682
DM,1,3,6641.44058291198
WM,1,4,6650.04825508682
WM,1,2,6658.47900307485
WM,1,2,6667.5481972994
DM,1,3,6676.47892498682
DM,1,3,6685.07120538682
WM,1,3,6694.09426431198
DM,1,1,6702.84807348682
DM,1,1,6711.45574077425
WM,1,1,6720.41724641197
WM,1,2,6728.83260458682
DM,1,2,6737.63258917485
WM,1,4,6746.25562078682
WM,1,1,6754.70174263653
WM,1,3,6763.17864511198
DM,1,2,6772.15554258682
WM,1,1,6780.6093628994
WM,1,3,6788.9093264994
DM,1,3,6797.50161982455
WM,1,3,6806.6400452994
WM,1,2,6814.9861696994
WM,1,3,6823.16306831197
WM,1,3,6831.5322681994
DM,1,2,6840.36301137425
WM,1,4,6849.17835946168
WM,1,4,6858.0475645497
WM,1,4,6866.28602317485
WM,1,4,6874.70135908682
WM,1,2,6883.07055952455
DM,1,1,6891.35516632455
DM,1,4,6900.00127206168
