task,correct,enc_freq,enc_onset
DM,1,2,73568.6862199576
WM,1,4,73577.7554326575
DM,1,1,73586.5938794964
DM,1,1,73595.4553808705
WM,1,4,73603.9322935964
WM,1,3,73612.4014942834
WM,1,2,73621.0861048094
WM,1,1,73629.9168456093
WM,1,4,73639.1475932352
DM,1,2,73647.7398823964
WM,1,1,73656.7167845964
DM,1,4,73665.4244553834
WM,1,3,73674.2244284093
WM,1,2,73682.8320987964
WM,1,3,73691.3936153575
WM,1,2,73699.8551312317
DM,1,3,73708.1935757964
DM,1,3,73717.0704791705
WM,1,1,73725.7089276964
WM,1,2,73734.1935173094
WM,1,2,73742.6396501964
WM,1,1,73751.3088661093
WM,1,3,73760.0934505576
WM,1,3,73768.6549721093
WM,1,4,73777.0395661353
WM,1,2,73785.4857095352
WM,1,3,73795.0241329964
WM,1,1,73803.6779580317
WM,1,3,73812.0010128835
WM,1,1,73820.6702258093
WM,0,4,73829.3779036834
DM,1,4,73837.8240397964
WM,1,4,73847.2316973964
WM,1,2,73855.7547558353
WM,1,3,73864.8778127835
DM,1,3,73873.3777994094
DM,1,1,73882.0624029705
DM,1,3,73890.8931418093
DM,1,2,73899.585432787
DM,1,2,73909.0238629964
DM,1,3,73917.7392171835
DM,1,4,73926.5930490834
DM,1,1,73935.1007160834
WM,1,1,73944.0468524705
DM,1,2,73952.4314669352
WM,1,1,73961.1698958093
DM,1,4,73970.077571587
WM,1,4,74512.3454783705
DM,1,2,74521.1146897093
WM,1,4,74529.7300471834
WM,1,1,74538.2992468187
WM,1,1,74547.1146298964
WM,1,3,74555.6299895223
WM,1,2,74564.4761228964
DM,1,3,74572.7991705093
WM,1,3,74581.6299203575
DM,1,4,74590.1298959576
WM,1,4,74598.6991188482
WM,1,3,74607.9529310964
WM,1,4,74616.2990687835
WM,1,4,74626.1298186964
WM,1,4,74634.6067088576
WM,1,1,74643.0682312093
WM,1,4,74651.952828287
WM,1,2,74660.398951087
WM,1,4,74668.891252287
WM,1,1,74678.014315487
DM,1,2,74686.206574987
WM,1,2,74695.114291887
WM,1,1,74703.468011987
DM,0,1,74712.175644487
WM,1,4,74720.0218957352
WM,1,3,74729.3603374611
WM,1,4,74737.775627387
WM,1,4,74746.2372142446
WM,1,2,74754.7218113964
DM,1,3,74763.1679430964
WM,1,1,74771.8063909223
WM,1,3,74780.7679052223
WM,1,4,74789.8679050223
DM,1,2,74798.6524750223
DM,1,3,74807.1216737446
WM,1,3,74815.8985802446
WM,1,2,74824.2524232352
WM,1,4,74832.6523892705
WM,1,4,74841.0677601964
DM,1,1,74849.4215856964
WM,1,4,74858.0446412446
DM,1,2,74866.5600035964
DM,1,1,74875.1369123093
DM,1,2,74883.7445663575
WM,1,4,74892.490622787
DM,1,1,74901.0368367964
WM,1,3,74909.8522052575
DM,1,1,74918.6983415482
DM,1,2,74927.7136952835
WM,1,4,74936.0752095317
DM,1,1,74944.4905972611
WM,1,2,74953.7751702575
DM,1,4,74962.3828411705
WM,1,4,74971.0059011094
WM,1,1,74979.5981949223
WM,1,4,74988.0289401964
WM,1,3,74996.4596797446
WM,1,4,75004.7827377705
WM,1,4,75012.9750333094
DM,1,3,75021.5211687835
WM,1,4,75030.0750008223
WM,1,3,75038.9442002093
WM,1,2,75047.4518923482
WM,1,2,75055.8056964705
