task,correct,enc_freq,enc_onset
DM,0,4,20553.8643216235
WM,1,2,20563.0258361809
WM,1,4,20572.8489165279
WM,1,3,20581.5180822809
WM,1,1,20590.6104428088
DM,0,4,20599.6335288279
DM,0,4,20608.5642857662
DM,0,2,20618.1950461809
WM,1,4,20626.9950457088
WM,1,3,20636.0027443235
DM,0,1,20646.5411980662
WM,1,2,20655.9488867044
DM,1,2,20664.9642594897
WM,1,4,20675.3950294809
,NaN,3,20685.6334807235
DM,1,1,20695.8950253809
WM,1,2,20705.2949338809
DM,1,2,20714.5642365853
WM,1,4,20723.8873151426
WM,1,4,20732.5410775809
,NaN,1,20742.241153847
WM,1,3,20752.4796060662
DM,1,3,20761.5719098044
WM,1,3,20771.171903647
DM,1,1,20780.1487858809
DM,1,1,20789.6180477279
WM,1,2,20799.971897647
WM,1,2,20808.771892947
WM,1,1,20817.8103456897
WM,1,1,20826.9641992618
DM,1,1,20835.7949578426
WM,1,4,20844.9949450088
DM,1,2,20854.0641136809
,NaN,1,20863.1564779618
WM,1,4,20873.5334007235
WM,1,4,20883.0410726897
WM,1,2,20892.1949386618
WM,1,2,20901.3641500662
WM,1,2,20911.6026083662
WM,0,1,20920.7563922809
WM,1,4,20930.8795276809
WM,1,3,20939.7487581809
DM,1,3,20948.5948907279
WM,1,4,20958.6717665809
WM,1,4,20968.2102699662
DM,1,4,20977.8564190897
WM,0,4,20988.1256424809
WM,1,2,20998.4025700853
DM,1,2,21008.0179579618
WM,1,3,21017.9717892235
WM,1,3,21027.4717938044
WM,1,3,21036.4640921426
DM,1,3,21045.3487020044
DM,1,1,21054.4794734853
WM,1,2,21063.7487138426
,NaN,1,21073.4102297426
WM,1,3,21083.7870890809
WM,0,1,21092.9794153809
WM,1,4,21103.4871400662
WM,1,4,21112.7563696853
WM,1,3,21121.7947742809
DM,1,3,21130.5101981426
DM,1,1,21139.2948127426
DM,1,4,21148.356345347
DM,1,1,21772.0560603235
WM,1,4,21781.7945121279
WM,1,2,21791.6483581662
WM,1,1,21800.6252725279
WM,1,3,21809.2482862809
DM,0,4,21819.3483557618
WM,1,4,21830.0021819662
DM,0,2,21838.3406485426
WM,0,3,21847.5098576279
DM,1,1,21856.1944804235
WM,1,1,21865.6175588809
WM,0,4,21875.0406315235
