task,correct,enc_freq,enc_onset
WM,1,3,18485.3419126329
WM,1,1,18495.3880333819
DM,0,1,18504.7341832826
DM,0,1,18514.064925049
WM,1,2,18522.6726038819
,NaN,1,18533.280282049
WM,1,1,18543.7033314819
DM,1,1,18552.395622149
WM,1,3,18561.1186791323
WM,1,3,18570.3340546826
WM,1,4,18579.4571066155
DM,1,4,18587.9647901658
DM,1,2,18596.8109261155
WM,1,4,18605.6262988658
WM,1,3,18614.618579649
WM,1,2,18623.4185607323
WM,1,1,18632.203164149
DM,1,1,18640.7339180826
WM,1,3,18649.4569662652
WM,1,2,18657.9646581826
DM,1,2,18666.9877127323
WM,1,3,18675.6953878993
WM,1,2,18685.0722991658
WM,1,3,18693.6953526658
WM,1,2,18702.1568775658
WM,1,3,18710.6414802497
DM,1,2,18719.4414550826
DM,1,4,18728.410660949
WM,1,4,18736.9260327658
DM,1,4,18745.5798644658
WM,1,1,18754.125999449
WM,1,4,18762.449065849
DM,1,2,18770.7490431323
WM,1,2,18779.2336402658
WM,1,3,18787.8721156161
WM,1,2,18796.5566905826
WM,1,4,18804.9259063658
DM,1,2,18813.1335847161
DM,1,2,18821.6949700832
DM,1,3,18830.3488649832
DM,1,4,18839.0719479832
WM,1,1,18847.4026023832
WM,1,4,18855.8872982832
DM,1,3,18864.4257943658
DM,1,4,18872.7180782323
WM,1,4,18881.3719141329
WM,1,1,18890.0334286323
WM,1,2,18898.2411011323
WM,1,3,18906.6718622826
WM,1,3,18915.4179946658
WM,1,3,18923.802600849
WM,1,4,18932.2179679155
WM,1,3,18940.6410160155
WM,1,1,18949.0563945987
WM,1,1,18957.248680049
WM,1,1,18965.402508549
WM,1,1,18973.6794253987
DM,1,1,18981.8563320993
WM,1,1,18990.7178364832
WM,1,4,18999.0255327826
WM,1,1,19007.5639751987
DM,1,3,19015.8254893155
WM,1,3,19024.3485494155
WM,1,4,19032.671614749
WM,1,4,19573.0397964155
WM,1,2,19582.0474637658
DM,1,4,19590.5551435658
WM,1,2,19599.5474405658
WM,1,4,19608.0474253658
WM,1,4,19616.2704749323
WM,1,2,19624.6089204658
DM,0,2,19632.9242836155
WM,1,1,19641.2319997832
WM,1,2,19649.9011891658
WM,1,3,19658.4319397329
WM,1,4,19666.9088488993
WM,1,4,19675.4703595322
DM,1,4,19683.931880349
WM,1,1,19692.4472493155
WM,1,1,19700.6703087322
WM,1,2,19708.908765049
WM,1,3,19717.5010861161
DM,1,4,19726.062577049
WM,1,2,19734.524100449
WM,1,2,19743.0702364826
DM,1,2,19751.4394395819
WM,1,4,19760.1933031497
DM,1,3,19768.608641349
WM,1,2,19777.1163286329
WM,1,4,19785.339388249
WM,1,2,19793.7239826832
DM,1,1,19801.9855059658
WM,1,4,19810.5931782323
WM,1,3,19819.054700749
DM,1,2,19827.293146049
WM,1,2,19835.8085154658
DM,1,3,19844.446961349
WM,1,4,19852.685404649
WM,1,3,19860.9777007658
WM,1,2,19869.231523949
WM,1,3,19877.4238085155
DM,1,1,19885.6622642826
DM,1,4,19894.3314651819
DM,1,2,19902.7468481658
DM,1,1,19911.3929885826
WM,1,3,19919.8852691658
WM,1,4,19928.5391032658
WM,1,4,19936.8929307155
WM,1,3,19945.3775244322
WM,1,1,19953.6621338323
WM,1,1,19961.8236447155
DM,1,2,19970.3159467155
WM,1,4,19979.1851582826
DM,1,3,19987.7082196993
DM,1,2,19996.285121449
WM,1,4,20004.7851115322
DM,1,1,20013.0235510993
DM,1,3,20021.838923849
WM,1,4,20030.3158367826
WM,1,3,20038.7004242826
DM,1,1,20047.038890749
WM,1,2,20055.8080941826
WM,1,4,20064.2233670832
WM,1,4,20072.8311309987
DM,1,1,20082.0772627826
WM,1,1,20090.4618817322
DM,1,4,20098.6080158826
