task,correct,enc_freq,enc_onset
WM,1,3,17091.9428425744
WM,1,4,17100.2043242744
WM,1,3,17109.2890004955
WM,1,3,17118.1582219978
WM,1,2,17126.5351406233
WM,1,3,17754.6194614233
WM,1,4,17764.1040836233
DM,1,4,17773.2886926211
WM,1,1,17783.7732227744
WM,1,1,17793.0040068744
DM,1,2,17802.7194539744
DM,1,1,17812.5271195744
DM,1,4,17822.0117448978
DM,1,4,17831.4655830489
WM,1,4,17840.75019187
WM,1,1,17850.51172917
WM,1,3,17860.1270316744
WM,1,2,17869.6117084189
WM,1,3,17877.9963583744
WM,1,2,17886.1732379744
WM,1,3,17895.6270942444
WM,1,3,17905.0347885233
WM,1,4,17913.3886136444
DM,1,3,17922.1578475722
WM,1,1,17931.31169257
DM,1,1,17939.6116848978
WM,1,3,17948.8578372489
DM,1,3,17957.7270516444
DM,1,2,17967.2885577744
DM,1,4,17976.84243097
WM,1,3,17986.3962249744
WM,1,2,17995.4961805744
WM,1,4,18004.6654232744
WM,1,1,18014.1115603744
WM,1,3,18023.4501078722
DM,1,2,18032.4885626466
WM,1,2,18041.4654584744
WM,1,4,18051.0654559744
WM,1,2,18059.7116347211
DM,1,3,18068.1731707211
WM,1,4,18077.5193112955
WM,1,2,18086.7193105444
WM,1,1,18095.9500746233
WM,1,4,18105.1500822744
DM,1,1,18114.0885293722
WM,1,4,18124.3192830444
WM,1,2,18134.0423702722
WM,1,1,18142.9269721444
DM,1,2,18151.4039022233
WM,1,3,18160.7654249978
WM,1,3,18169.85003947
,NaN,3,18179.3884963466
WM,1,3,18189.6961840489
DM,1,1,18197.9500192955
DM,1,4,18208.1422432744
WM,1,2,18217.5961661211
DM,1,3,18225.77308247
WM,1,1,18235.37309127
WM,1,2,18244.5269393744
WM,1,1,18253.8192251189
WM,1,4,18262.3192261233
DM,1,2,18270.7192333722
WM,1,2,18279.9499920744
WM,1,4,18288.3807636978
WM,1,1,18297.5038284444
WM,1,4,18305.9499746466
DM,1,4,18314.3653487955
DM,1,3,18323.9499713978
DM,1,3,18332.8576247744
