task,correct,enc_freq,enc_onset
WM,1,4,19449.0327481875
DM,1,2,19457.6557921237
DM,1,1,19467.3173143513
WM,1,1,19476.2019006088
WM,1,4,19484.5711066875
WM,1,2,19493.07877823
WM,1,3,19502.60184373
DM,1,1,19510.7095187787
WM,1,3,19519.7171710725
WM,1,2,19527.9479382237
DM,0,3,19536.1017491088
WM,1,3,19544.2171065512
DM,1,1,19553.3863274787
DM,1,3,19563.0939833663
WM,1,1,19571.878577715
WM,1,2,19580.3939468363
WM,1,1,19588.6939146725
WM,1,1,19596.9400445363
WM,1,2,19605.41694613
WM,1,3,19613.43230813
DM,0,3,19621.8322818663
WM,1,2,19629.878412145
WM,1,2,19638.5553135938
WM,1,1,19647.5091428663
DM,1,4,19655.9091093512
WM,1,2,19664.9552523787
WM,1,4,19673.9321488725
DM,1,1,19682.2628980725
WM,1,2,19691.0474892513
WM,1,4,19699.1090046512
DM,1,2,19707.9166720512
WM,1,1,19716.6781760512
DM,1,3,19724.8704669512
WM,0,1,19733.0319800512
WM,1,1,19741.4011981512
DM,1,3,19749.578108315
WM,1,2,19758.6165307875
WM,1,1,19768.5241595787
WM,1,2,19776.73186963
DM,0,2,19786.0087699087
WM,1,1,19794.23181733
DM,1,1,19802.9394891938
DM,1,1,19811.7009974875
DM,0,4,19820.6932801875
WM,1,1,19829.0317267788
WM,1,2,19837.3009299087
WM,1,3,19845.67014643
WM,1,4,19854.10088813
DM,1,3,19863.6239440087
WM,1,1,19872.4392943662
WM,1,2,19881.2238937512
WM,1,3,19890.7469497513
WM,1,3,19899.1622977875
DM,0,3,19907.4930561087
DM,1,2,19915.57764703
DM,1,2,19924.0853158575
WM,1,2,19933.4160575088
WM,1,4,20503.8683648875
WM,1,3,20513.7837168663
WM,1,3,20522.1221711512
WM,1,3,20530.0913750663
WM,1,4,20538.4759594663
DM,1,1,20546.7913249512
WM,1,1,20556.0220899088
WM,1,3,20564.62974463
WM,1,4,20572.6989502663
WM,1,1,20580.8758441087
WM,1,1,20588.9066032088
WM,1,2,20596.9373480087
WM,1,3,20605.16039663
WM,1,4,20613.6526851875
WM,1,2,20621.9911207663
WM,1,2,20630.1372622875
DM,1,4,20638.2834187787
WM,1,1,20647.3679798787
WM,1,1,20655.7063259788
WM,1,4,20664.6446298787
WM,1,4,20673.2909835788
DM,1,1,20681.4293111787
DM,1,4,20689.4139635788
WM,1,3,20698.7137469787
WM,1,1,20707.0293157787
DM,1,3,20715.2908513787
WM,1,3,20724.3138966787
DM,1,1,20732.3600650575
DM,0,2,20741.3369724575
WM,1,2,20749.252310045
DM,1,2,20757.5907654938
WM,1,4,20766.313809445
WM,1,4,20774.64455413
DM,1,3,20783.0291572088
WM,1,1,20791.6906764575
WM,1,2,20800.00603073
WM,1,4,20808.0367734788
DM,1,2,20816.644457115
WM,1,3,20825.3367285513
DM,1,1,20833.5905620512
WM,1,3,20842.4751522087
WM,1,2,20850.56743643
WM,1,4,20858.8212541087
WM,1,1,20866.9212275237
DM,0,4,20875.3365969512
WM,1,3,20884.2827390575
WM,1,3,20892.5519500787
DM,0,2,20900.6673252787
DM,1,3,20908.7132962787
WM,1,2,20917.2903377512
WM,1,4,20925.7518532575
WM,1,1,20934.4903086787
WM,1,2,20943.2210537087
WM,1,4,20951.3979238875
WM,1,4,20959.3979007875
DM,1,3,20967.6055891575
DM,1,2,20976.52094063
WM,1,1,20985.1747677938
WM,1,3,20993.4824337875
WM,1,2,21001.8978038363
WM,1,1,21010.1054609662
WM,1,2,21018.3131278087
DM,1,4,21026.43619183
WM,1,4,21034.9361572663
