task,correct,enc_freq,enc_onset
DM,1,4,2203.28625328093
WM,1,4,2213.35537178093
WM,1,4,2223.51700098093
WM,1,4,2233.00151318093
WM,1,1,2243.05543028093
WM,1,2,2252.63222668093
WM,1,4,2261.97845398093
DM,1,1,2270.90929338093
DM,1,3,2280.92455028093
WM,1,3,2289.99387876186
DM,1,3,2299.38615384743
WM,1,2,2308.73227408093
DM,1,2,2317.70918542836
DM,1,4,2326.7322436665
WM,1,2,2335.81675608093
DM,0,3,2345.26297766186
DM,1,1,2353.91678554743
WM,1,3,2362.70140928557
DM,1,4,2371.4705981665
WM,0,3,2380.60135248093
WM,1,3,2389.30902678093
DM,1,1,2398.31669574743
WM,1,1,2407.27821208557
DM,1,2,2417.05511110929
WM,1,2,2425.81662572836
DM,0,2,2434.50893864279
WM,1,2,2443.0319787665
WM,1,3,2452.1704171665
WM,1,2,2460.57039964279
WM,1,1,2469.37037144743
WM,1,3,2478.21649548093
WM,1,3,2486.95497158093
WM,1,4,2495.97803128558
DM,1,4,2504.46260630929
WM,1,4,2513.77027592836
,NaN,1,2522.25486157115
WM,1,1,2532.67022884743
WM,1,4,2541.35483250929
WM,1,1,2550.13942830465
DM,1,3,2559.0547880665
WM,1,1,2567.91629770929
WM,1,3,2576.68551514743
WM,1,1,2585.99321116186
WM,1,1,2594.73163392836
WM,1,4,2603.64699014743
WM,1,2,2612.33158899022
WM,1,1,2620.86233842372
WM,1,1,2629.33924932836
WM,1,1,2637.60845348093
WM,1,2,2646.30074822836
DM,1,2,2654.76220448093
WM,1,3,2663.97763878093
WM,1,1,2672.55454548093
WM,1,1,2681.33903468093
WM,1,1,2690.03126518093
WM,1,3,2699.05443098093
WM,1,1,2708.12360468093
WM,1,2,2717.00059264279
DM,1,1,2725.6928828665
WM,1,4,2734.40814148093
WM,1,4,2743.19282804743
DM,0,1,2751.93127772836
DM,0,2,2760.37741160465
WM,1,1,2768.73122860929
WM,1,4,3361.39912364279
WM,1,2,3371.14526068558
WM,1,2,3379.4683178665
WM,1,3,3388.2067498665
DM,1,1,3397.43749310929
DM,1,4,3406.46056404279
WM,1,2,3415.32208002372
WM,1,2,3423.86823378093
DM,1,4,3432.50665218093
WM,1,2,3441.40662982836
WM,1,1,3450.07584590929
DM,1,3,3458.71428709022
WM,1,1,3467.83732828093
WM,1,4,3476.82962618093
WM,1,1,3485.36808376186
WM,1,1,3494.44497302372
WM,1,4,3502.82957446186
DM,1,4,3511.26034688093
WM,1,2,3519.69106159022
WM,1,3,3528.46028470465
WM,1,2,3536.90640962836
WM,1,3,3545.54485974743
WM,1,4,3554.2063842665
WM,1,2,3562.9217396665
DM,1,2,3571.7217206665
WM,1,2,3580.53709966186
DM,1,3,3589.2293726665
WM,1,1,3598.25243762372
WM,1,2,3606.65241402836
WM,1,3,3615.09855554279
WM,1,4,3623.79082657115
WM,1,4,3632.13698248093
WM,1,1,3640.5215677665
WM,1,4,3649.09845955208
WM,1,4,3657.6138323665
WM,1,4,3666.10612432836
WM,1,2,3674.41380020929
WM,1,4,3683.19841008093
DM,1,2,3691.33683612372
WM,1,3,3700.23682064743
DM,1,4,3708.75986008093
WM,1,3,3717.54447236186
WM,1,1,3725.98278428093
DM,1,1,3734.49058792836
DM,1,3,3743.3905654665
DM,1,4,3751.8213070665
