task,correct,enc_freq,enc_onset
WM,1,1,5754.93907353516
WM,1,4,5763.77749847581
DM,1,3,5773.11594110549
,NaN,2,5783.08513338388
DM,0,1,5793.33895870549
WM,1,2,5802.22354529194
WM,1,1,5811.3081335271
WM,1,2,5819.94656934871
DM,0,2,5829.24655977839
WM,1,3,5838.01576047033
WM,1,1,5847.48495296226
DM,1,4,5857.60030934871
WM,1,1,5866.62336350549
DM,1,3,5876.22331987839
DM,1,2,5885.16177628388
WM,1,3,5894.1386665271
WM,1,4,5903.1309534271
DM,1,4,5912.19247464871
WM,0,2,5920.71552603516
DM,1,3,5931.00779407839
WM,1,1,5939.6923871271
DM,1,4,5948.15390894871
DM,1,1,5957.20002684871
WM,1,1,5965.85384804065
WM,1,2,5974.31536310549
DM,1,1,5982.7153440271
DM,1,1,5991.45378116226
WM,1,1,6000.0614564271
DM,1,3,6008.79988506226
WM,1,1,6017.3767859271
WM,1,4,6025.82291496226
WM,1,4,6034.1228923271
DM,1,4,6043.02285774065
WM,1,4,6051.40746263516
WM,1,4,6060.19204740549
DM,0,4,6068.65356004871
WM,1,2,6077.00741427839
WM,1,4,6086.3304417271
WM,1,4,6094.90732760549
DM,1,2,6103.53040345678
DM,1,4,6112.07651729194
WM,1,1,6120.97649514871
WM,1,3,6130.0149237271
WM,1,1,6138.7841287271
DM,1,4,6147.1148757271
WM,1,3,6155.85331630549
WM,1,1,6164.5071352271
DM,0,1,6173.15326430549
WM,1,1,6181.56863605678
WM,1,4,6189.80707421355
DM,1,2,6198.84549177839
WM,1,2,6207.46857075678
DM,1,2,6216.78392507839
DM,1,4,6225.21465973516
WM,1,3,6233.98386928388
WM,1,4,6242.4915330271
WM,1,4,6251.00690001355
WM,1,4,6259.69147958388
DM,1,2,6267.89915790549
WM,1,3,6276.41452004871
WM,1,3,6284.99140668388
DM,0,1,6293.73754186226
WM,1,1,6302.63752313516
DM,1,3,6311.39133664871
WM,1,3,6869.4051588271
WM,1,4,6878.78205501355
DM,1,3,6888.47432668388
DM,1,1,6898.08968844871
WM,1,1,6907.25888558388
DM,1,1,6915.86656407033
DM,1,1,6924.25115927033
WM,1,3,6933.48189439194
DM,0,4,6941.7434021271
WM,1,3,6950.98954180549
WM,0,1,6959.58182331355
WM,1,4,6968.4894902271
WM,1,3,6977.05100434871
WM,1,3,6985.42021799194
DM,1,1,6994.15864793516
WM,1,2,7002.39708830549
DM,1,1,7011.19706216226
WM,1,4,7020.11240990549
DM,1,1,7028.58933383516
WM,1,4,7037.65853024871
WM,1,4,7045.92006587839
WM,1,2,7054.1738623271
DM,0,4,7062.68152118388
WM,1,4,7071.16613624871
