task,correct,enc_freq,enc_onset
WM,1,1,19876.451932877
WM,1,1,19885.6211564385
WM,1,1,19893.9288391924
WM,1,2,19902.3288352924
WM,1,1,19910.8057609078
WM,1,1,19919.1288284156
WM,1,1,19927.3365073078
WM,1,3,19935.7518940463
WM,1,4,19944.905728977
DM,0,1,19953.7826484463
WM,1,3,19962.2749449617
WM,1,4,19970.905715277
,NaN,1,19979.6672507924
,NaN,3,19990.0210857617
WM,1,4,20000.2518523924
WM,1,1,20008.6902961002
DM,1,3,20017.4595222617
WM,1,1,20026.9056702078
WM,1,2,20036.1825889231
DM,0,4,20044.5518174924
WM,1,1,20053.4441199617
WM,1,2,20062.5825648309
WM,1,4,20070.8210228617
WM,1,4,20079.0287257385
WM,0,2,20087.6671720924
WM,1,2,20097.1902400231
DM,1,3,20105.9287210231
WM,1,2,20114.536379277
,NaN,3,20122.9363809617
WM,1,2,20133.2055911309
,NaN,1,20141.3209840385
WM,1,4,20151.713283477
WM,0,2,20162.2594320539
WM,1,2,20707.5898170463
WM,1,2,20715.9129157078
DM,1,3,20724.0744169924
WM,1,3,20732.712887377
DM,0,3,20741.0282636078
WM,1,3,20749.1590195463
DM,1,1,20757.3359359385
DM,0,4,20765.5590039617
DM,0,4,20774.8513154924
WM,1,1,20782.9974565309
WM,1,3,20791.5282150309
WM,1,3,20800.151298677
DM,0,2,20808.4051448231
DM,0,3,20816.4051258463
WM,1,2,20825.0820538385
DM,0,4,20833.4820462924
,NaN,2,20842.1051136078
WM,1,1,20852.535878877
DM,0,4,20860.6820286924
WM,1,3,20870.1666297309
DM,0,2,20878.297399877
,NaN,1,20886.4896890463
WM,1,3,20896.874302877
DM,0,1,20906.474301177
WM,1,2,20915.2896708463
WM,1,1,20923.3973620463
WM,1,4,20931.4281285539
WM,1,4,20939.6358040309
WM,1,4,20948.4050266002
DM,0,3,20957.497331477
WM,1,2,20966.7742519924
WM,1,4,20975.274252177
WM,1,2,20983.8280220846
WM,1,4,20992.0357763231
WM,1,1,21000.9973137617
DM,1,4,21009.0511476924
DM,0,3,21017.4126770924
,NaN,2,21025.881909777
,NaN,3,21036.1742280231
,NaN,2,21046.5818898617
,NaN,2,21056.9203423924
WM,1,1,21067.2126536617
WM,1,4,21075.428028677
DM,0,2,21083.6049490924
WM,1,3,21092.6510890617
WM,1,2,21101.4664835693
WM,1,1,21110.1049301924
WM,1,3,21118.1126042617
DM,0,4,21126.2126010617
WM,1,4,21134.3586510846
WM,0,3,21143.0817827846
DM,0,4,21151.7664475846
WM,0,3,21160.566425077
WM,1,4,21169.5279595617
DM,0,3,21177.6202622617
,NaN,3,21186.3741040924
WM,1,3,21196.7356291309
WM,1,2,21205.527938177
WM,0,1,21213.6048619924
WM,1,1,21221.8125465693
DM,0,3,21230.2125338617
,NaN,1,21240.1509966078
WM,1,3,21250.4663675463
,NaN,4,21258.4279012078
