task,correct,enc_freq,enc_onset
WM,1,3,2518.27734547679
WM,1,3,2528.38501563912
DM,1,3,2537.28498339708
WM,1,4,2545.85419011738
WM,1,4,2554.62339577679
WM,1,1,2563.30030059708
DM,0,2,2571.95412097679
WM,1,2,2580.29256533912
WM,1,3,2588.70792191738
DM,0,3,2597.03867973767
DM,0,4,2606.11557045796
WM,1,3,2615.06939029708
WM,1,3,2623.45398681738
DM,0,4,2631.68463887971
WM,1,1,2640.29243147971
DM,0,2,2649.16933107971
WM,1,4,2658.08466637971
DM,0,1,2667.10748137971
DM,0,4,2676.08437997971
WM,1,2,2684.33822597971
WM,1,2,2693.21519627971
WM,1,4,2702.56136917971
WM,1,1,2711.12292807971
DM,0,2,2719.58445157971
DM,0,2,2728.54585877971
DM,1,3,2737.52281497971
WM,1,3,2746.63828607971
WM,1,4,2755.40743677971
DM,0,3,2763.80739447971
DM,1,1,2772.29205309708
WM,1,1,2780.96125735796
WM,1,2,2789.96892845796
WM,1,4,2799.53811787679
WM,1,1,2808.17657073767
WM,1,2,2816.62269067679
DM,1,3,2825.53806389854
DM,0,1,2834.83033389708
WM,1,4,2843.34571391883
DM,0,1,2852.29183379708
WM,0,3,2860.73795855796
WM,1,1,2870.39946317971
WM,1,1,2879.1225249565
WM,1,2,2887.52250967679
WM,1,2,2896.53017467679
WM,1,3,2905.28399933767
DM,0,4,2913.8916575565
WM,1,1,2922.57625649854
WM,1,3,2931.42238257679
WM,1,4,2940.29159137679
WM,1,1,2948.86848771592
DM,0,4,2957.56846197679
WM,1,4,2966.19152635796
WM,1,2,2974.94535303767
DM,0,1,2983.36070623767
WM,1,1,2992.22221163621
WM,1,3,3000.72221201883
WM,1,2,3009.53755659708
WM,1,2,3018.54522219708
WM,1,2,3027.62982655942
DM,0,1,3036.20672593767
DM,1,4,3044.72208485796
WM,1,3,3053.21437175796
DM,0,3,3062.08357163767
WM,1,4,3071.00651107971
WM,1,2,3689.33572381738
WM,1,3,3698.78185819708
DM,0,4,3707.32799735942
DM,0,2,3716.73567163913
WM,1,3,3725.18177593621
DM,0,4,3733.52022819708
WM,1,2,3742.09713617971
WM,1,1,3751.08941081738
WM,1,2,3759.96631055796
WM,1,4,3768.98935363621
WM,1,4,3777.37395397971
WM,1,2,3785.82777915796
DM,0,3,3794.38159793767
WM,1,3,3802.86618707679
DM,0,4,3812.51231407679
DM,1,1,3821.61998285796
WM,1,4,3830.24303317679
WM,1,3,3838.68917663767
DM,0,1,3847.29684075796
DM,0,2,3855.61988617971
WM,1,3,3864.11218673912
WM,1,2,3872.83523443767
WM,1,4,3881.35829615796
WM,1,1,3890.12749915796
WM,1,3,3898.57364025796
WM,1,3,3907.32745403912
DM,0,1,3916.0504927565
WM,1,4,3924.46587097825
WM,1,1,3932.81969547825
WM,1,4,3940.85045107825
DM,0,3,3949.74273209854
WM,1,2,3958.57347021883
WM,1,2,3967.56576899708
DM,0,1,3975.90418935796
WM,1,4,3984.15801825942
WM,1,3,3992.24260281737
DM,1,2,4000.71952149708
DM,0,4,4009.90409763912
WM,1,1,4018.36561693767
DM,1,1,4026.95790065796
WM,1,4,4035.69633349708
WM,1,4,4044.14246573621
DM,0,1,4052.94243189708
DM,1,1,4061.68090749854
WM,1,2,4070.68855373912
DM,0,1,4079.48847217971
DM,0,4,4088.49620477679
WM,1,4,4097.53464099854
WM,1,4,4106.06536497679
WM,1,2,4114.41918663621
DM,1,2,4123.54995057971
WM,1,4,4132.06531007825
WM,1,2,4140.49605953912
DM,0,2,4149.5806390565
DM,0,2,4158.38831733913
WM,1,2,4166.76520571737
WM,1,3,4175.10366437825
DM,0,4,4183.58824897825
DM,1,2,4191.68052249708
WM,1,2,4199.87280561737
WM,1,3,4208.78817279708
WM,1,4,4217.91891257971
WM,1,2,4226.22647467971
WM,1,1,4234.84964379708
WM,1,2,4808.20965627971
DM,0,3,4817.40960669708
DM,1,3,4826.19419289708
WM,1,3,4835.69417727679
WM,1,3,4846.41710767971
WM,1,3,4856.03260805942
WM,1,1,4865.10178227679
WM,1,4,4873.76332317971
DM,1,3,4882.56328425796
DM,1,3,4892.40171485796
WM,1,3,4901.61707921737
DM,1,4,4910.96320141737
WM,1,1,4920.52471321737
WM,1,3,4929.55547849854
WM,1,1,4938.47850873767
WM,1,3,4947.7630981565
WM,1,1,4957.8399961565
WM,1,4,4968.56306913913
WM,1,3,4978.28609711737
WM,1,3,4987.26300697971
DM,1,2,4996.6091171565
WM,1,2,5006.00139989708
WM,1,1,5015.11660137971
DM,1,2,5023.98583137971
DM,1,3,5033.0397891565
WM,1,4,5042.40132193912
DM,1,4,5051.85512547679
DM,1,1,5060.84742267825
WM,1,4,5070.38585479708
WM,1,1,5079.29352085796
DM,1,2,5089.37810205796
DM,1,2,5098.62424357971
DM,1,4,5107.74728333767
WM,1,1,5116.62419303767
WM,1,3,5125.47032507825
WM,1,2,5134.22414901883
WM,1,1,5143.33182053913
WM,1,2,5151.85486075796
DM,1,3,5160.86253763912
DM,1,1,5170.13174387825
WM,1,4,5179.24709319708
WM,1,1,5188.19322039708
DM,0,4,5197.00858787825
WM,1,4,5205.66240561738
DM,1,3,5215.43930253767
WM,1,2,5224.50851283767
WM,1,1,5233.95463373621
WM,1,1,5243.05461753767
WM,1,4,5252.09305941738
WM,1,3,5260.83149535796
WM,1,1,5269.76225609854
DM,1,3,5278.75453035942
WM,1,1,5288.04681093912
WM,1,2,5297.02350457971
WM,1,2,5305.92367613767
WM,1,2,5314.50827633767
WM,1,4,5323.30823829708
WM,1,1,5332.28513141592
WM,1,1,5341.16973943767
WM,1,1,5350.01587043767
WM,1,3,5358.83122875796
WM,1,1,5367.42352711883
WM,1,4,5376.7234858565
DM,1,2,5385.70806997679
